"DATA_YEAR","ARRESTEE_ID","WEAPON_ID","NIBRS_ARRESTEE_WEAPON_ID"
2020,41361501,1,41747150
2020,41361515,1,41747164
2020,41361525,1,41747173
2020,41361523,1,41747171
2020,41361540,1,41751214
2020,41361560,1,41751219
2020,41361572,1,41747220
2020,41361602,1,41747251
2020,41358233,1,41751257
2020,41361700,1,41747338
2020,41361749,1,41747385
2020,41361099,1,41751080
2020,41361102,1,41746758
2020,41361173,1,41751099
2020,41358103,1,41746858
2020,41358109,1,41751116
2020,41361237,1,41746891
2020,41361270,1,41746923
2020,41361283,1,41746939
2020,41361290,8,41746948
2020,41361294,1,41746951
2020,41361392,1,41747046
2020,41358173,1,41747105
2020,41358181,1,41751190
2020,41361509,1,41747159
2020,41361526,1,41747174
2020,41361548,1,41747199
2020,41361586,1,41747237
2020,41361614,1,41747262
2020,41361629,1,41747274
2020,41361636,1,41747280
2020,41361640,1,41751240
2020,41361654,1,41747295
2020,40697570,3,41062057
2020,41345816,1,41733788
2020,41338950,1,41724628
2020,41345890,7,41733860
2020,41345894,1,41724687
2020,41345904,1,41733873
2020,41345911,1,41724689
2020,41345914,1,41733884
2020,41345931,1,41733902
2020,40166129,1,40497908
2020,40166135,1,40501527
2020,40160941,1,40501526
2020,40160928,1,40497896
2020,40160950,1,40497917
2020,40166149,1,40501540
2020,40160937,8,40497904
2020,40166130,1,40501523
2020,40160945,8,40501530
2020,40166142,1,40497921
2020,40160973,1,40501551
2020,40160869,1,40497838
2020,40160871,1,40497839
2020,40166083,1,40497856
2020,40166085,1,40497858
2020,40166139,7,40501533
2020,40160913,6,40497883
2020,40160914,1,40497884
2020,40160919,1,40497888
2020,40160931,1,40497899
2020,40166122,1,40501515
2020,40166132,1,40501524
2020,40160965,1,40501543
2020,40166155,1,40501547
2020,40160975,1,40497945
2020,38209831,1,38270265
2020,38209838,1,38270271
2020,38209839,1,38270272
2020,38209840,8,38270273
2020,38209841,1,38270274
2020,38209842,1,38270275
2020,38209843,1,38270276
2020,38209844,1,38270277
2020,38209845,1,38270278
2020,38209846,1,38270279
2020,38209847,1,38270280
2020,38209848,1,38270281
2020,38209849,3,38270282
2020,38209852,1,38270285
2020,38209850,1,38270283
2020,38209851,1,38270284
2020,38209853,1,38270286
2020,38209854,1,38270287
2020,38209855,1,38270288
2020,38209856,1,38270289
2020,38209857,1,38270290
2020,38209858,1,38270291
2020,38209862,1,38270295
2020,38209863,1,38270296
2020,38209864,1,38270297
2020,38209865,1,38270298
2020,38209866,8,38270299
2020,38209867,1,38270300
2020,38209868,1,38270301
2020,38209869,1,38270302
2020,38209870,8,38270303
2020,38209872,8,38270305
2020,38209871,1,38270304
2020,38209873,1,38270306
2020,38209874,1,38270307
2020,38209875,3,38270308
2020,38209876,1,38270309
2020,38209877,1,38270310
2020,38209878,1,38270311
2020,38209879,1,38270312
2020,38209880,1,38270313
2020,38209881,1,38270314
2020,38209882,1,38270315
2020,38209883,1,38270316
2020,38209884,1,38270317
2020,38209885,8,38270318
2020,38209908,1,38270341
2020,38209909,1,38270342
2020,38209914,1,38270347
2020,38209915,1,38270348
2020,38209921,1,38270354
2020,38209923,1,38270356
2020,38209924,1,38270357
2020,38209927,1,38270360
2020,38209928,1,38270361
2020,40482020,1,40807049
2020,40481911,1,40812390
2020,40481917,1,40812396
2020,40481920,1,40812399
2020,40481929,1,40812409
2020,40481988,1,40812469
2020,40481993,8,40812473
2020,40481999,1,40812478
2020,40481997,22,40812477
2020,40476672,1,40812510
2020,40476673,1,40807054
2020,40482042,8,40812521
2020,40482046,1,40812525
2020,40039250,1,40388640
2020,40039266,8,40388656
2020,40476648,1,40812417
2020,40481970,1,40812450
2020,40481977,1,40812460
2020,40476660,1,40807038
2020,40476661,1,40807040
2020,40481992,1,40812472
2020,40481989,7,40812470
2020,40481995,1,40812475
2020,40482016,1,40812493
2020,40482018,1,40812495
2020,41789898,1,42200384
2020,41789901,1,42200386
2020,41789903,1,42200388
2020,41788127,1,42200393
2020,41789918,1,42200402
2020,41789921,1,42200405
2020,41789925,1,42200408
2020,41789939,1,42200419
2020,41789942,1,42200424
2020,41789944,1,42200427
2020,41788143,1,42200426
2020,41338930,1,41724610
2020,41345808,1,41733778
2020,41345820,1,41724619
2020,41345827,1,41724627
2020,41338960,8,41724636
2020,41345840,1,41724645
2020,41345854,1,41724660
2020,41345930,1,41733903
2020,38679946,1,38760920
2020,38678312,1,38765038
2020,38678313,1,38765039
2020,38679948,1,38765041
2020,38678316,1,38765044
2020,38678318,1,38760922
2020,38678319,1,38760923
2020,38678320,1,38765048
2020,38678328,1,38765056
2020,38678330,1,38760931
2020,38678329,1,38765057
2020,38678335,1,38765062
2020,38678341,1,38765067
2020,38678345,1,38765071
2020,38679976,1,38765083
2020,38678355,1,38765085
2020,38679982,1,38760952
2020,38679988,1,38765097
2020,38678364,1,38760955
2020,38679993,1,38760959
2020,38678371,1,38765105
2020,38678372,1,38765106
2020,38679998,1,38765108
2020,38679999,8,38765111
2020,38678379,1,38760964
2020,38678382,1,38765118
2020,38678387,1,38765125
2020,38678389,1,38765127
2020,38678390,1,38765129
2020,38678394,1,38765135
2020,38678398,1,38765139
2020,38680019,1,38765141
2020,38678402,1,38765144
2020,38680021,1,38765145
2020,38678404,1,38765146
2020,38678405,1,38765147
2020,38678407,1,38765149
2020,38680023,1,38765152
2020,38680030,1,38760985
2020,38680032,1,38765161
2020,40810290,1,41195612
2020,40808089,1,41193220
2020,40810310,1,41195630
2020,40810318,1,41195638
2020,40808113,1,41193250
2020,41608606,1,42025798
2020,40656982,1,41020405
2020,40650930,1,41020410
2020,40650965,1,41020445
2020,40650997,1,41020477
2020,40651008,1,41020490
2020,40651015,1,41020495
2020,40657015,1,41012435
2020,40651030,1,41020509
2020,40651046,1,41020525
2020,40651065,1,41012450
2020,40651071,7,41012451
2020,40651072,7,41020554
2020,40651089,1,41020573
2020,40651093,1,41020575
2020,40651094,8,41020576
2020,40651096,1,41020578
2020,40651113,1,41020593
2020,40651130,1,41020611
2020,40651133,1,41020613
2020,40651140,1,41020619
2020,40657054,1,41012473
2020,40651151,1,41020632
2020,40651157,1,41020637
2020,40657070,1,41012490
2020,40651180,1,41012498
2020,40651187,1,41020666
2020,40651188,1,41020667
2020,40651212,1,41020689
2020,40651232,7,41020708
2020,40651235,1,41020712
2020,40651239,7,41020715
2020,40651240,1,41020716
2020,40651241,1,41020717
2020,40651242,1,41012529
2020,40651257,1,41020731
2020,40657110,1,41012537
2020,40657111,1,41020737
2020,40651278,1,41020751
2020,40657115,1,41012543
2020,40651282,1,41020754
2020,40657121,1,41012550
2020,40657123,1,41012553
2020,40657128,1,41012558
2020,40657130,1,41012560
2020,40651331,1,41020802
2020,40651332,1,41020803
2020,40651342,1,41020814
2020,40651348,1,41020819
2020,40651357,1,41020829
2020,40651371,1,41012580
2020,40651377,1,41012583
2020,40657158,1,41012587
2020,40651390,1,41012588
2020,40651400,1,41020869
2020,40657164,1,41020875
2020,40651409,1,41020879
2020,40657168,1,41012597
2020,40657171,1,41012600
2020,40651429,1,41012605
2020,40651434,1,41020903
2020,40651475,1,41020939
2020,40657192,1,41020943
2020,40651495,1,41012637
2020,40651494,1,41020958
2020,40657204,1,41012643
2020,40651503,1,41020963
2020,40651519,8,41012650
2020,40651523,1,41012652
2020,40651545,1,41020996
2020,38199859,1,38260283
2020,38199860,1,38260284
2020,38199861,1,38260285
2020,38199862,1,38260286
2020,38199863,1,38260287
2020,38199864,1,38260288
2020,38199865,1,38260289
2020,38199866,1,38260290
2020,38199867,1,38260291
2020,38199868,1,38260292
2020,38199869,1,38260293
2020,38199870,1,38260294
2020,38199871,1,38260295
2020,38199872,1,38260296
2020,38199873,1,38260297
2020,38199874,1,38260298
2020,38199876,1,38260300
2020,38199875,1,38260299
2020,38199877,1,38260301
2020,38199878,2,38260302
2020,38199879,1,38260303
2020,38199880,1,38260304
2020,38199882,1,38260306
2020,40481912,1,40812391
2020,40481928,1,40812408
2020,40476651,1,40807028
2020,40481948,1,40812430
2020,40476658,1,40807035
2020,40481974,1,40812456
2020,40481984,7,40812465
2020,40482000,1,40807044
2020,40482012,1,40812489
2020,40476675,1,40812517
2020,40482038,1,40812516
2020,40482047,1,40812526
2020,40658220,1,41013683
2020,40652116,1,41021557
2020,40652126,1,41021567
2020,40658245,1,41013706
2020,40658253,1,41013716
2020,40652141,1,41021579
2020,40652160,1,41021596
2020,40658287,1,41013754
2020,40652177,1,41013757
2020,40652183,1,41021615
2020,40652185,1,41013768
2020,40658314,1,41021631
2020,40652205,1,41021638
2020,40652206,1,41021640
2020,40658322,1,41021645
2020,40652221,1,41013799
2020,40652225,1,41021665
2020,40652223,1,41021664
2020,40652228,1,41021669
2020,40652234,1,41021675
2020,40652239,1,41021678
2020,40652242,1,41013812
2020,40658357,1,41013818
2020,40658370,1,41013827
2020,40652273,1,41013839
2020,40652289,1,41021730
2020,40658388,1,41013848
2020,40658390,1,41013851
2020,40658391,1,41021733
2020,40652308,1,41021747
2020,40652333,1,41021768
2020,40652341,1,41013893
2020,40658428,1,41021779
2020,40658437,1,41021793
2020,40652361,1,41021796
2020,40652381,1,41021814
2020,40658462,1,41021826
2020,40652393,1,41013929
2020,40658461,1,41013930
2020,40652407,7,41021845
2020,40652413,7,41021852
2020,40652423,1,41021864
2020,40658528,1,41021906
2020,40658534,1,41021910
2020,40658538,1,41013999
2020,40652474,1,41014001
2020,40658553,1,41021927
2020,40652490,1,41014016
2020,40658574,1,41014029
2020,40652510,1,41021954
2020,40658586,1,41014042
2020,40652522,1,41014045
2020,40658597,1,41014052
2020,40652537,1,41021981
2020,40658602,1,41014059
2020,40658616,7,41014070
2020,40652558,1,41022002
2020,40652567,1,41014087
2020,40658643,1,41014097
2020,40652585,1,41014102
2020,40658657,1,41014115
2020,40652604,1,41022047
2020,40658658,1,41014116
2020,40658663,1,41022048
2020,40652605,1,41022049
2020,40652608,1,41022052
2020,40658683,1,41022074
2020,40658691,1,41014145
2020,38390666,1,38467095
2020,38390667,1,38467096
2020,38394517,1,38470437
2020,38394518,7,38470438
2020,38390668,1,38467097
2020,38394521,1,38470440
2020,38390669,1,38467099
2020,38394522,1,38470441
2020,39027551,1,39248338
2020,39027556,1,39248341
2020,39027590,1,39248377
2020,39027591,1,39248378
2020,39027595,1,39248382
2020,39027601,7,39248388
2020,39027626,1,39248413
2020,39027650,1,39248437
2020,39027663,1,39248450
2020,39027667,1,39248454
2020,39027673,1,39248460
2020,39027684,1,39248471
2020,39027693,1,39248480
2020,39027694,1,39248481
2020,39027883,1,39248669
2020,39027893,1,39248681
2020,39677030,1,39967814
2020,39679518,1,39973973
2020,39677039,1,39967826
2020,39677045,8,39973985
2020,39679532,1,39973986
2020,39680729,1,39975345
2020,39027534,1,39248321
2020,39027540,1,39248327
2020,39027582,1,39248369
2020,39027607,1,39248394
2020,39027628,1,39248415
2020,39027635,1,39248422
2020,39027651,1,39248438
2020,39027665,1,39248452
2020,39027668,1,39248455
2020,39027726,1,39248514
2020,39027770,1,39248558
2020,39027794,1,39248581
2020,39027838,1,39248625
2020,39027884,1,39248671
2020,39680838,1,39969132
2020,39027536,1,39248323
2020,39027544,1,39248331
2020,39027549,1,39248336
2020,39027562,1,39248346
2020,39027561,1,39248348
2020,39027584,1,39248371
2020,39027587,1,39248374
2020,39027598,1,39248385
2020,39027606,1,39248393
2020,39027612,1,39248400
2020,39027625,1,39248412
2020,39027634,7,39248421
2020,39027643,1,39248430
2020,39027672,1,39248457
2020,39027678,1,39248465
2020,39027763,1,39248549
2020,39027692,1,39248479
2020,39027700,1,39248487
2020,39027772,1,39248559
2020,39027746,1,39248533
2020,39027779,1,39248566
2020,39027787,1,39248575
2020,39027798,1,39248585
2020,39027859,1,39248645
2020,39027886,7,39248673
2020,39027889,1,39248677
2020,39027887,1,39248674
2020,39680749,3,39969030
2020,39027545,1,39248332
2020,39027554,1,39248342
2020,39027580,1,39248367
2020,39027578,1,39248365
2020,39027630,1,39248417
2020,39027647,1,39248434
2020,39027677,1,39248464
2020,39027745,1,39248532
2020,39027766,1,39248553
2020,39027793,1,39248580
2020,39027804,1,39248591
2020,39253685,1,39474173
2020,39253695,1,39474184
2020,39263016,1,39474186
2020,39253724,1,39474214
2020,39253734,1,39483444
2020,39253753,1,39474244
2020,39027555,1,39248343
2020,39027583,1,39248370
2020,39027592,1,39248379
2020,39027621,1,39248408
2020,39027624,1,39248411
2020,39027627,1,39248414
2020,39027633,1,39248420
2020,39027640,1,39248427
2020,39027664,1,39248451
2020,39027676,1,39248463
2020,39027682,1,39248469
2020,39027681,1,39248468
2020,39027699,1,39248486
2020,39027697,1,39248484
2020,39027698,8,39248485
2020,39027717,1,39248504
2020,39027740,1,39248527
2020,39027753,1,39248540
2020,39027781,1,39248568
2020,39027790,1,39248577
2020,39027795,1,39248583
2020,39027818,1,39248605
2020,39027819,1,39248606
2020,39027834,1,39248622
2020,39027877,1,39248664
2020,39027878,1,39248665
2020,39027881,1,39248668
2020,39027882,1,39248670
2020,39027896,1,39248683
2020,39027762,1,39248550
2020,39027776,1,39248563
2020,39027885,1,39248672
2020,39680704,1,39968982
2020,39680720,1,39969000
2020,39263047,1,39474228
2020,39253709,3,39474197
2020,39263027,1,39483431
2020,39263033,1,39483438
2020,39253752,8,39483456
2020,39680839,1,39969133
2020,39680848,1,39969142
2020,39680847,1,39969141
2020,39027531,1,39248318
2020,39027532,1,39248319
2020,39027674,1,39248461
2020,39027688,1,39248475
2020,39027689,1,39248476
2020,39027720,1,39248507
2020,39027723,1,39248510
2020,39027724,1,39248511
2020,39027736,1,39248523
2020,39027756,1,39248544
2020,39027767,1,39248554
2020,39027823,1,39248610
2020,39027820,1,39248607
2020,39027826,1,39248613
2020,39027832,1,39248619
2020,39027843,1,39248628
2020,39027853,1,39248640
2020,39027860,1,39248644
2020,39027890,1,39248676
2020,39027894,1,39248680
2020,39680716,1,39968995
2020,39680724,1,39969004
2020,39680846,1,39969140
2020,39678339,1,39975309
2020,39680725,1,39969005
2020,39680726,1,39975339
2020,40397187,1,40712622
2020,39678439,1,39975391
2020,39680812,1,39975416
2020,39678488,22,39969121
2020,39680741,1,39975356
2020,39678392,1,39975358
2020,39680758,1,39969042
2020,39678424,3,39975382
2020,39680779,1,39969074
2020,39680790,1,39975398
2020,39680791,1,39969088
2020,39680803,1,39975409
2020,39677032,1,39973970
2020,39679525,1,39973979
2020,39680712,1,39968988
2020,39680796,1,39969093
2020,39680798,1,39969094
2020,39677023,8,39973963
2020,39679520,1,39967820
2020,39027617,1,39248404
2020,39027620,1,39248407
2020,39027685,1,39248472
2020,39027732,1,39248520
2020,39027715,1,39248502
2020,39027729,1,39248516
2020,39027754,1,39248542
2020,39027765,1,39248552
2020,39027769,3,39248556
2020,39027771,1,39248557
2020,39027774,1,39248561
2020,39027782,1,39248569
2020,39027784,1,39248571
2020,39027797,1,39248582
2020,39027814,1,39248602
2020,39027829,1,39248616
2020,39027862,1,39248649
2020,39027866,1,39248653
2020,40531348,1,40862087
2020,40531354,1,40862092
2020,40527162,1,40859305
2020,40531358,1,40862096
2020,40531368,1,40862107
2020,40531369,1,40862106
2020,40531365,1,40862103
2020,40527167,1,40859310
2020,40531363,1,40862101
2020,40531361,1,40862099
2020,40531362,1,40862100
2020,40531360,1,40862098
2020,40531366,1,40862104
2020,40531364,1,40862102
2020,40527164,1,40859308
2020,40527166,1,40862105
2020,40527165,1,40859309
2020,40531374,1,40862111
2020,40531375,1,40862113
2020,40531380,7,40862122
2020,40531386,1,40862126
2020,40531389,1,40862128
2020,40531390,1,40862130
2020,40527186,1,40862138
2020,40531401,1,40862140
2020,40531400,1,40862142
2020,39027773,1,39248560
2020,39027775,1,39248562
2020,39027791,1,39248578
2020,39027836,1,39248623
2020,38983674,1,39199430
2020,38983675,3,39199431
2020,38983703,1,39199459
2020,38983704,1,39199460
2020,38983723,1,39199479
2020,38983728,1,39199484
2020,38983743,8,39199499
2020,39027744,1,39248531
2020,39027751,1,39248536
2020,39027808,1,39248595
2020,39027835,1,39248624
2020,38983667,1,39199423
2020,39027608,1,39248395
2020,39027654,1,39248441
2020,39027675,1,39248462
2020,39027708,1,39248495
2020,39027735,1,39248522
2020,39027825,1,39248612
2020,39027864,1,39248651
2020,39027873,1,39248660
2020,39027876,7,39248663
2020,39027891,1,39248678
2020,39680682,1,39968961
2020,39678278,1,39975243
2020,39678279,1,39975245
2020,39678338,1,39975307
2020,39678361,1,39975328
2020,38983691,1,39199447
2020,38983735,1,39199491
2020,38983736,1,39199494
2020,39027764,1,39248551
2020,39027822,1,39248609
2020,39027821,1,39248608
2020,39027831,1,39248618
2020,39027833,1,39248620
2020,39027848,1,39248635
2020,39027846,1,39248634
2020,39027854,1,39248641
2020,39027879,8,39248666
2020,38983658,1,39199414
2020,38983679,8,39199435
2020,38983732,1,39199488
2020,38983664,1,39199420
2020,38983672,1,39199429
2020,38983683,1,39199439
2020,38983708,1,39199464
2020,38983714,1,39199471
2020,38983721,1,39199477
2020,38983733,1,39199489
2020,38983682,7,39199438
2020,38983695,1,39199451
2020,38983734,1,39199490
2020,38983696,1,39199452
2020,38983653,1,39199409
2020,38983684,1,39199440
2020,38983651,1,39199407
2020,38983660,8,39199416
2020,38983661,7,39199417
2020,38983689,1,39199445
2020,38983712,3,39199468
2020,38983718,1,39199474
2020,38983738,1,39199492
2020,38983649,1,39199405
2020,38983655,1,39199411
2020,38983666,1,39199422
2020,38983670,1,39199426
2020,38983676,1,39199432
2020,38983710,1,39199466
2020,38983707,1,39199463
2020,38983716,1,39199472
2020,38983681,1,39199437
2020,38983697,1,39199453
2020,38983726,1,39199482
2020,38983744,1,39199500
2020,38983669,1,39199425
2020,38983699,2,39199455
2020,38983698,2,39199454
2020,38983719,1,39199475
2020,39986027,1,40300318
2020,39986058,1,40300353
2020,39989577,1,40296600
2020,39986087,1,40300381
2020,39989601,1,40300398
2020,39986103,1,40300396
2020,39986106,1,40296628
2020,40808080,1,41193211
2020,40808085,1,41195624
2020,40810308,7,41195628
2020,40810347,1,41193253
2020,40808130,7,41193267
2020,39678255,7,39975222
2020,39678300,7,39975267
2020,39680696,1,39968974
2020,39680697,1,39968975
2020,39680700,1,39975275
2020,39680699,1,39975276
2020,39678317,1,39975286
2020,39680710,1,39968986
2020,39680711,1,39975299
2020,39678359,2,39975326
2020,39680719,1,39968998
2020,39680721,1,39969001
2020,39678366,1,39975332
2020,39678383,1,39975348
2020,39680731,1,39969012
2020,39678389,8,39969019
2020,39678391,1,39969021
2020,39678397,1,39969029
2020,39680753,1,39969034
2020,39680755,1,39969036
2020,39678403,1,39969039
2020,39678406,1,39975368
2020,39680761,1,39975371
2020,39678410,1,39975372
2020,39678411,1,39975374
2020,39678413,1,39975375
2020,39678412,1,39969049
2020,39678415,1,39975376
2020,39678417,1,39969054
2020,39678419,1,39975380
2020,39680772,1,39975381
2020,39680774,1,39969062
2020,41156305,1,41540184
2020,41153972,1,41540199
2020,40994748,1,41380201
2020,40994756,3,41380206
2020,40994808,1,41380263
2020,40994809,1,41380264
2020,40994827,3,41380283
2020,40994869,3,41380322
2020,41054382,1,41437418
2020,41054402,1,41437439
2020,41054404,1,41437441
2020,41054427,1,41437467
2020,41054373,1,41437408
2020,41054385,1,41437421
2020,41054364,1,41437400
2020,41054403,1,41437440
2020,41057919,1,41434010
2020,41010619,1,41392944
2020,41010616,1,41392940
2020,41027683,3,41408072
2020,40973034,1,41370412
2020,40994810,1,41380265
2020,40973054,1,41370429
2020,40994821,2,41380276
2020,40994843,1,41370431
2020,40994864,1,41380317
2020,40810334,1,41193243
2020,40810367,1,41195682
2020,41153922,1,41540143
2020,41156273,1,41536767
2020,41156277,1,41536773
2020,41156282,1,41540162
2020,41156285,1,41540165
2020,41156292,1,41536787
2020,41156304,8,41536795
2020,41156306,1,41540186
2020,41156308,1,41540192
2020,41075594,1,41451706
2020,41075602,1,41448809
2020,41734887,1,42137979
2020,41732667,1,42137989
2020,41732671,1,42133044
2020,41732689,1,42138006
2020,41732701,1,42138019
2020,41732706,3,42138027
2020,41734936,1,42133079
2020,41732718,1,42133084
2020,41732715,1,42138038
2020,41734952,1,42133093
2020,41160241,1,41538167
2020,41075597,1,41448797
2020,41075600,1,41448808
2020,40651617,1,41021069
2020,40657271,1,41021081
2020,40651635,1,41021088
2020,40651637,1,41021089
2020,40657318,1,41012764
2020,40657322,1,41012768
2020,40657341,1,41012787
2020,40657337,1,41012784
2020,40657339,1,41021106
2020,40657355,1,41012804
2020,40657360,1,41012809
2020,40651686,1,41021129
2020,40657453,1,41012906
2020,40651714,1,41021160
2020,40657475,1,41012929
2020,40651720,1,41021167
2020,40657528,1,41012980
2020,40651753,1,41021199
2020,40651767,1,41021217
2020,40657586,1,41013035
2020,40651798,1,41021249
2020,40651801,1,41021252
2020,40651802,1,41021253
2020,40657650,1,41013102
2020,40657678,1,41013131
2020,40657702,1,41013156
2020,40657718,1,41013172
2020,40657724,1,41021287
2020,40657728,1,41013180
2020,40657734,1,41013186
2020,40657740,1,41021294
2020,40651856,1,41013216
2020,40657782,1,41013237
2020,40651874,7,41021317
2020,40657812,1,41013272
2020,40657850,1,41013308
2020,40651893,1,41013319
2020,40657862,1,41013320
2020,40657885,1,41021346
2020,40657923,1,41013381
2020,40651930,1,41013405
2020,40657955,1,41013414
2020,40657959,1,41013418
2020,40657963,1,41013422
2020,40652156,1,41021593
2020,40652166,1,41013747
2020,40658289,1,41021607
2020,40652199,1,41013783
2020,40658321,1,41021642
2020,40652222,1,41021663
2020,40652231,1,41021673
2020,40652247,1,41021686
2020,40652260,1,41013830
2020,40652290,3,41021731
2020,40652295,1,41021734
2020,40652321,1,41013880
2020,40652375,3,41013919
2020,40652458,1,41013987
2020,40658525,1,41021900
2020,40652471,1,41013996
2020,40652486,22,41014012
2020,40652495,1,41021939
2020,40658573,1,41021947
2020,40652508,1,41021951
2020,40652539,1,41014060
2020,40658633,1,41022017
2020,40658681,1,41022070
2020,40658701,1,41022103
2020,40652717,1,41014201
2020,40652729,6,41022172
2020,40658755,3,41014213
2020,40652744,1,41022186
2020,41010612,1,41392936
2020,41010613,1,41392937
2020,41010618,1,41392942
2020,40994818,1,41380273
2020,40652129,1,41021569
2020,40652194,1,41021628
2020,40652197,1,41021632
2020,40652218,1,41021657
2020,40652229,1,41021670
2020,40652233,1,41021674
2020,40652236,1,41021677
2020,40658372,1,41021703
2020,40652270,1,41021713
2020,40652353,2,41021788
2020,40652473,1,41021912
2020,40652488,1,41021930
2020,40658560,1,41014018
2020,40658561,1,41014019
2020,40658572,21,41014028
2020,40652586,1,41014103
2020,40652598,1,41014112
2020,40658680,1,41014135
2020,40658690,1,41014144
2020,40652648,1,41022090
2020,40651612,1,41021065
2020,40651630,1,41021084
2020,40657351,1,41012797
2020,40657362,1,41012811
2020,40657379,1,41012831
2020,40657399,1,41021126
2020,40651691,1,41021134
2020,40657446,3,41012899
2020,40657503,1,41012957
2020,40657512,1,41012966
2020,40651742,1,41021187
2020,40657533,1,41012988
2020,40657550,1,41013004
2020,40651756,1,41021205
2020,40657555,1,41013006
2020,40651766,1,41021216
2020,40657603,1,41013052
2020,40657620,1,41013069
2020,40651808,1,41021256
2020,40651816,1,41021265
2020,40651828,1,41021274
2020,40657690,1,41013145
2020,40657699,1,41013154
2020,40657706,1,41021280
2020,40657760,1,41013215
2020,40657770,2,41013226
2020,40651864,1,41021309
2020,40657849,1,41021331
2020,40657869,1,41013326
2020,40657884,1,41021345
2020,40657892,2,41013349
2020,40657900,1,41021352
2020,40657914,1,41013370
2020,40651921,1,41013388
2020,40657941,1,41013402
2020,40657964,1,41013423
2020,40651950,1,41021387
2020,40658201,1,41021542
2020,40658209,1,41013672
2020,40658214,1,41021547
2020,40652142,1,41013720
2020,40658262,1,41021580
2020,40658268,1,41021583
2020,40652151,1,41021590
2020,40652175,1,41021608
2020,40658291,1,41013760
2020,40652212,1,41021646
2020,40658366,1,41021699
2020,40658398,1,41013859
2020,40658410,1,41013873
2020,40652335,1,41021771
2020,40652337,1,41013888
2020,40658431,1,41013895
2020,40652397,1,41021831
2020,40658478,1,41021844
2020,40658490,1,41013953
2020,40652426,7,41021868
2020,40658521,1,41013985
2020,40658530,1,41013992
2020,40658535,1,41021911
2020,40658546,1,41021921
2020,40652487,1,41014013
2020,40652493,1,41021936
2020,40652498,1,41021942
2020,40652527,1,41021974
2020,40652534,1,41021979
2020,40652547,1,41021992
2020,40658632,7,41022014
2020,40652587,1,41022033
2020,40652589,1,41022035
2020,40652609,1,41022053
2020,40652616,1,41022061
2020,40652631,1,41014141
2020,40652634,1,41022081
2020,40652641,1,41022087
2020,40658227,1,41013688
2020,40658226,1,41013687
2020,40652131,1,41021570
2020,40652137,1,41021574
2020,40658298,1,41013766
2020,40658300,1,41013770
2020,40658323,1,41013789
2020,40658340,1,41021662
2020,40658344,1,41021671
2020,40658358,1,41013819
2020,40652257,1,41021700
2020,40658381,1,41021716
2020,40658384,1,41013842
2020,40652277,1,41013843
2020,40652292,1,41021732
2020,40652298,1,41021738
2020,40658405,1,41021745
2020,40658403,1,41021743
2020,40652318,1,41013877
2020,40658440,1,41013906
2020,40658450,1,41013916
2020,40652373,1,41013918
2020,40652391,1,41021824
2020,40658470,1,41013937
2020,40658468,1,41013935
2020,40658482,1,41021850
2020,40658492,3,41013955
2020,40658491,1,41013954
2020,40652425,1,41013961
2020,40658504,6,41021870
2020,40652435,1,41021872
2020,40652476,1,41021915
2020,40652481,1,41021919
2020,40652509,22,41014033
2020,40652517,1,41014041
2020,40652523,1,41021970
2020,40658610,1,41021990
2020,40652584,1,41022032
2020,40658652,1,41014110
2020,40658676,1,41014131
2020,40652639,1,41014147
2020,40652640,8,41022086
2020,40651627,1,41021080
2020,40651639,1,41021091
2020,40657335,1,41012782
2020,40651656,1,41012793
2020,40657385,1,41012835
2020,40651719,1,41021165
2020,40657487,1,41012941
2020,40651731,1,41021176
2020,40657513,7,41012967
2020,40651744,1,41021192
2020,40657531,1,41012982
2020,40657544,1,41012997
2020,40651779,1,41021230
2020,40651783,1,41021236
2020,40651791,3,41021242
2020,40657615,1,41013063
2020,40657631,2,41013080
2020,40651799,1,41021250
2020,40657669,1,41013122
2020,40657733,1,41013184
2020,40657746,1,41013200
2020,40657772,1,41021303
2020,40657793,1,41013249
2020,40651876,1,41013264
2020,40657821,1,41013281
2020,40657835,1,41013295
2020,40657886,1,41013343
2020,40657966,1,41013425
2020,40657974,1,41013434
2020,40651946,1,41013446
2020,40658191,3,41013654
2020,40658199,1,41013662
2020,40652108,1,41021545
2020,40652147,1,41021586
2020,40652161,1,41021597
2020,40652163,8,41021598
2020,40658304,1,41013773
2020,40658319,1,41013786
2020,40652237,1,41013807
2020,40652248,1,41021687
2020,40652269,1,41021711
2020,40652322,1,41021757
2020,40652330,3,41021765
2020,40658421,1,41021769
2020,40652354,1,41021789
2020,40652356,1,41013902
2020,40658446,1,41021803
2020,40652387,1,41021819
2020,40652416,1,41021855
2020,40652437,1,41021876
2020,40652445,1,41013979
2020,40652467,1,41013991
2020,40652479,1,41021917
2020,40658547,1,41021922
2020,40652565,1,41022010
2020,40658641,1,41014095
2020,40652617,7,41022063
2020,40658679,1,41014134
2020,40652620,1,41022066
2020,40652623,1,41022069
2020,40652646,1,41014151
2020,41153920,1,41536760
2020,41153937,1,41536769
2020,41156283,1,41536778
2020,41156291,1,41536788
2020,41153955,1,41540178
2020,41153973,1,41540200
2020,41156272,1,41540156
2020,41153936,7,41540158
2020,41153941,1,41540161
2020,41153943,1,41536780
2020,41156294,1,41540171
2020,40651446,1,41020914
2020,40657182,1,41020918
2020,40651470,1,41020936
2020,40651486,1,41020951
