"DATA_YEAR","ARRESTEE_ID","INCIDENT_ID","ARRESTEE_SEQ_NUM","ARREST_DATE","ARREST_TYPE_ID","MULTIPLE_INDICATOR","OFFENSE_TYPE_ID","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","RESIDENT_CODE","UNDER_18_DISPOSITION_CODE","CLEARANCE_IND","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2020,39195326,126758309,1,01-FEB-20,1,"N",51,5,23,"M",1,2,"R","","",23,0
2020,39191458,126754050,1,01-FEB-20,2,"N",45,5,37,"M",2,2,"R","","",37,0
2020,39191476,126758345,1,01-FEB-20,1,"N",35,5,24,"M",1,1,"R","","",24,0
2020,39191480,126754083,1,01-FEB-20,1,"N",5,5,49,"M",1,2,"R","","",49,0
2020,39195341,126754088,1,02-FEB-20,2,"N",51,5,26,"M",1,1,"R","","",26,0
2020,39191490,126758393,1,02-FEB-20,2,"N",23,5,27,"F",1,2,"R","","",27,0
2020,39191494,126758406,1,02-FEB-20,2,"N",23,5,58,"M",3,2,"R","","",58,0
2020,39191498,126758416,1,02-FEB-20,2,"N",23,5,31,"F",1,1,"R","","",31,0
2020,39191497,126758415,1,02-FEB-20,1,"N",27,5,32,"M",1,1,"R","","",32,0
2020,39195355,126758421,1,02-FEB-20,2,"N",51,5,44,"M",1,1,"R","","",44,0
2020,39191511,126754169,1,03-FEB-20,1,"N",51,5,46,"F",1,2,"R","","",46,0
2020,39191522,126754191,1,03-FEB-20,2,"N",23,5,41,"M",1,1,"R","","",41,0
2020,39195366,126758490,1,03-FEB-20,2,"N",23,5,30,"M",1,2,"R","","",30,0
2020,39191525,126758506,1,04-FEB-20,1,"N",51,5,21,"M",3,2,"R","","",21,0
2020,40326501,130363075,1,28-OCT-20,2,"N",51,5,20,"F",1,1,"R","","",20,0
2020,40326506,130363138,1,17-OCT-20,2,"N",51,5,23,"M",1,1,"R","","",23,0
2020,40323117,130363151,1,22-OCT-20,3,"N",27,5,68,"F",1,1,"R","","",68,0
2020,40323113,130363146,1,10-OCT-20,2,"N",51,5,40,"M",1,1,"R","","",40,0
2020,40323125,130363190,1,18-OCT-20,3,"N",41,5,32,"M",1,2,"R","","",32,0
2020,40323130,130363208,1,15-OCT-20,2,"N",51,5,54,"F",1,2,"R","","",54,0
2020,40323141,130363238,1,11-OCT-20,3,"C",44,5,23,"M",1,1,"R","","",23,0
2020,40326523,130363255,1,11-OCT-20,3,"N",49,5,33,"M",1,1,"R","","",33,0
2020,38678311,125118861,1,30-MAR-20,2,"N",5,5,22,"M",2,2,"","","",22,0
2020,38679960,125122978,1,14-APR-20,1,"N",51,5,38,"M",1,2,"","","",38,0
2020,38680013,125119501,1,22-MAY-20,1,"N",51,5,21,"M",1,1,"","","",21,0
2020,38680020,125119531,1,24-MAY-20,1,"N",51,5,34,"F",1,1,"","","",34,0
2020,41290870,133693694,1,10-JUL-20,1,"C",51,5,32,"M",1,2,"R","","",32,0
2020,41295046,133701531,1,29-JUL-20,3,"N",8,5,15,"M",0,3,"R","R","",15,0
2020,41295056,133693857,1,19-AUG-20,1,"N",16,5,33,"M",1,1,"R","","",33,0
2020,41290882,133701638,1,21-AUG-20,1,"C",51,5,29,"F",1,1,"R","","",29,0
2020,41295057,133701638,2,21-AUG-20,1,"M",51,5,27,"M",1,1,"U","","",27,0
2020,41295085,133694088,1,13-OCT-20,1,"C",16,5,47,"M",1,1,"R","","",47,0
2020,41295108,133694224,1,18-NOV-20,1,"N",35,5,50,"M",2,2,"R","","",50,0
2020,41290929,133694236,1,21-NOV-20,2,"N",35,5,27,"F",1,1,"U","","",27,0
2020,41290941,133694339,1,18-DEC-20,2,"C",51,5,15,"F",1,2,"R","R","",15,0
2020,41295131,133694387,1,29-DEC-20,1,"C",27,5,41,"M",1,1,"U","","",41,0
2020,41290862,133693611,1,10-MAR-20,1,"C",16,5,26,"M",1,1,"R","","",26,0
2020,41290869,133693683,1,06-JUL-20,1,"C",16,5,24,"M",1,1,"U","","",24,0
2020,41290868,133693683,2,06-JUL-20,1,"C",51,5,20,"F",1,1,"U","","",20,0
2020,41290883,133693878,1,24-AUG-20,3,"N",16,5,17,"M",1,1,"R","H","",17,0
2020,41295068,133693970,1,17-SEP-20,3,"N",35,5,16,"M",1,3,"R","R","",16,0
2020,41290896,133701743,1,18-SEP-20,1,"C",51,5,42,"M",1,1,"R","","",42,0
2020,41295071,133693994,1,20-SEP-20,2,"M",51,5,36,"M",1,1,"R","","",36,0
2020,41290909,133694074,1,10-OCT-20,1,"C",16,5,42,"M",1,1,"R","","",42,0
2020,41290910,133701863,1,11-OCT-20,1,"N",51,5,55,"M",8,1,"R","","",55,0
2020,41290918,133701936,1,01-NOV-20,1,"C",16,5,27,"M",1,1,"R","","",27,0
2020,41295102,133694190,1,10-NOV-20,2,"C",2,5,55,"M",1,1,"R","","",55,0
2020,41295104,133694194,1,11-NOV-20,1,"C",5,5,38,"F",1,1,"R","","",38,0
2020,38606012,124853091,1,10-MAY-20,3,"N",28,5,46,"M",1,1,"R","","",46,0
2020,38610033,124853099,1,30-APR-20,3,"N",39,5,44,"M",2,3,"R","","",44,0
2020,38610044,124853156,1,07-MAY-20,3,"C",51,5,40,"M",1,1,"R","","",40,0
2020,38606020,124853200,1,03-APR-20,3,"N",28,5,22,"M",1,1,"R","","",22,0
2020,38606025,124853239,1,26-APR-20,2,"N",27,5,26,"M",1,1,"R","","",26,0
2020,38610077,124853249,1,25-APR-20,3,"N",27,5,22,"F",1,3,"R","","",22,0
2020,38679989,125119277,1,05-MAY-20,2,"N",23,5,31,"M",1,1,"","","",31,0
2020,38678376,125123245,1,12-MAY-20,2,"N",23,5,37,"M",2,2,"","","",37,0
2020,38680017,125119524,1,23-MAY-20,1,"N",51,5,32,"M",1,1,"","","",32,0
2020,38678403,125123349,1,25-MAY-20,2,"N",23,5,33,"M",1,1,"","","",33,0
2020,38678410,125119575,1,27-MAY-20,1,"N",51,5,41,"M",1,1,"","","",41,0
2020,38678412,125123376,1,29-MAY-20,2,"N",39,5,26,"M",1,1,"","","",26,0
2020,38678387,125119443,1,17-MAY-20,2,"N",23,5,47,"M",1,1,"","","",47,0
2020,38678405,125123351,1,25-MAY-20,3,"N",51,5,16,"M",1,1,"","R","",16,0
2020,38678363,125119273,1,04-MAY-20,1,"N",51,5,48,"M",2,2,"","","",48,0
2020,38680001,125119417,1,15-MAY-20,1,"N",48,5,18,"M",1,2,"","","",18,0
2020,38680005,125123299,1,19-MAY-20,2,"N",23,5,25,"F",1,1,"","","",25,0
2020,38678395,125119496,1,21-MAY-20,2,"N",23,5,37,"F",1,1,"","","",37,0
2020,38680024,125123363,2,27-MAY-20,1,"N",51,5,22,"M",1,1,"","","",22,0
2020,38609979,124852948,1,24-MAY-20,1,"C",27,5,75,"M",1,1,"R","","",75,0
2020,38605994,124852999,1,12-MAR-20,3,"N",37,5,26,"M",1,3,"R","","",26,0
2020,38610024,124853079,1,21-FEB-20,3,"N",16,5,58,"M",1,2,"R","","",58,0
2020,38610038,124853138,1,08-MAY-20,3,"N",28,5,43,"M",1,1,"R","","",43,0
2020,38610059,124849674,1,29-MAR-20,3,"N",5,5,42,"F",1,1,"R","","",42,0
2020,38610063,124853213,1,03-MAY-20,2,"C",39,5,26,"M",1,1,"R","","",26,0
2020,38678357,125123140,1,18-APR-20,1,"N",28,5,37,"M",1,2,"","","",37,0
2020,38679991,125123189,1,05-MAY-20,1,"N",16,5,46,"M",1,1,"","","",46,0
2020,38678392,125119465,1,19-MAY-20,1,"N",23,5,29,"M",1,2,"","","",29,0
2020,38679988,125119274,1,05-MAY-20,1,"N",51,5,32,"M",1,1,"","","",32,0
2020,38678370,125123228,2,09-MAY-20,1,"N",49,5,41,"M",1,1,"","","",41,0
2020,38678379,125119396,1,13-MAY-20,1,"N",51,5,47,"F",1,1,"","","",47,0
2020,38678382,125119414,1,15-MAY-20,2,"N",23,5,36,"M",1,1,"","","",36,0
2020,38678390,125119460,1,18-MAY-20,1,"N",51,5,36,"F",1,1,"","","",36,0
2020,38678401,125123343,1,24-MAY-20,2,"N",5,5,31,"M",1,1,"","","",31,0
2020,38680028,125123375,1,29-MAY-20,1,"N",16,5,25,"M",1,1,"","","",25,0
2020,39677040,128323725,3,12-JUL-20,2,"N",23,5,41,"F",1,2,"","","",41,0
2020,39677048,128328657,1,17-JUL-20,1,"N",27,5,25,"M",1,2,"","","",25,0
2020,38565220,124682434,1,04-MAY-20,2,"N",44,5,13,"M",1,2,"N","R","",13,0
2020,38609996,124853003,1,17-MAY-20,3,"C",16,5,18,"F",1,1,"R","","",18,0
2020,38606000,124849618,1,17-MAY-20,3,"N",16,5,26,"F",1,1,"R","","",26,0
2020,38609994,124853000,1,09-MAR-20,3,"N",27,5,18,"M",1,1,"R","","",18,0
2020,38610011,124853044,1,11-MAY-20,2,"N",51,5,19,"M",1,3,"R","","",19,0
2020,38609917,124852770,1,01-MAY-20,1,"N",51,5,30,"F",1,1,"R","","",30,0
2020,38609924,124852789,1,03-MAY-20,3,"N",27,5,36,"F",1,2,"N","","",36,0
2020,38609945,124849488,1,16-MAY-20,1,"N",51,5,31,"F",3,2,"R","","",31,0
2020,38605978,124852896,1,28-MAY-20,3,"N",27,5,44,"M",3,2,"R","","",44,0
2020,38610064,124853215,1,10-APR-20,3,"N",51,5,56,"M",3,3,"R","","",56,0
2020,38606023,124853225,1,02-MAY-20,3,"N",27,5,53,"M",1,1,"R","","",53,0
2020,38610074,124853247,1,29-MAR-20,3,"N",27,5,26,"M",1,1,"R","","",26,0
2020,38565223,124677429,2,09-MAY-20,2,"N",51,5,53,"M",1,2,"N","","",53,0
2020,38565222,124677429,1,09-MAY-20,2,"N",51,5,25,"F",1,2,"N","","",25,0
2020,38609925,124852791,1,03-MAY-20,2,"N",23,5,39,"M",3,2,"N","","",39,0
2020,38609933,124849450,1,07-MAY-20,2,"N",51,5,35,"F",3,2,"R","","",35,0
2020,38609984,124852962,1,19-MAY-20,2,"N",44,5,63,"M",1,1,"R","","",63,0
2020,38609993,124849604,1,15-MAY-20,2,"N",51,5,22,"M",1,2,"R","","",22,0
2020,38609995,124849604,2,15-MAY-20,2,"N",51,5,53,"M",1,2,"R","","",53,0
2020,38610023,124853070,2,08-MAY-20,2,"N",51,5,51,"M",1,2,"R","","",51,0
2020,38606008,124853070,1,08-MAY-20,2,"N",53,5,28,"F",1,1,"R","","",28,0
2020,38610045,124853157,1,02-MAY-20,3,"N",27,5,27,"M",1,1,"U","","",27,0
2020,38609982,124852951,1,22-MAY-20,3,"N",16,5,44,"M",1,2,"R","","",44,0
2020,38609988,124852981,1,16-MAY-20,2,"N",51,5,20,"F",1,1,"R","","",20,0
2020,38605999,124853033,1,16-MAY-20,3,"N",28,5,38,"M",1,1,"R","","",38,0
2020,38606001,124849623,1,14-MAY-20,2,"N",51,5,18,"M",2,2,"R","","",18,0
2020,38610032,124853098,1,11-MAY-20,3,"N",5,5,25,"M",2,2,"R","","",25,0
2020,38610057,124853198,1,04-MAY-20,3,"N",51,5,29,"M",1,2,"R","","",29,0
2020,38610066,124853222,1,30-APR-20,2,"N",51,5,35,"M",1,2,"R","","",35,0
2020,38565226,124682444,1,24-MAY-20,1,"N",51,5,26,"F",3,2,"R","","",26,0
2020,38679958,125118967,1,10-APR-20,1,"N",49,5,32,"M",1,1,"","","",32,0
2020,38678326,125122957,1,11-APR-20,1,"N",51,5,50,"F",1,2,"","","",50,0
2020,38678351,125123074,1,25-APR-20,2,"N",23,5,52,"F",1,1,"","","",52,0
2020,38678367,125119318,2,07-MAY-20,2,"N",23,5,58,"F",1,1,"","","",58,0
2020,38678368,125119318,1,07-MAY-20,2,"N",23,5,56,"F",1,1,"","","",56,0
2020,38680000,125119395,1,13-MAY-20,2,"N",23,5,26,"M",1,2,"","","",26,0
2020,38680006,125123305,1,19-MAY-20,2,"N",23,5,25,"M",1,1,"","","",25,0
2020,38680027,125119587,1,28-MAY-20,1,"N",49,5,32,"M",1,1,"","","",32,0
2020,38610025,124853081,1,07-MAY-20,2,"N",51,5,58,"F",1,2,"R","","",58,0
2020,38610050,124853169,1,03-FEB-20,3,"N",45,5,50,"M",1,1,"R","","",50,0
2020,38606013,124853093,1,11-MAY-20,3,"N",51,5,32,"M",1,1,"R","","",32,0
2020,38609997,124853002,1,17-MAY-20,2,"N",51,5,38,"M",1,1,"R","","",38,0
2020,38605996,124853015,1,18-MAY-20,2,"N",51,5,37,"M",1,1,"U","","",37,0
2020,38606022,124853205,1,29-FEB-20,3,"N",16,5,28,"F",1,1,"N","","",28,0
2020,38609998,124849607,1,15-MAY-20,3,"C",39,5,27,"M",1,2,"R","","",27,0
2020,38606005,124853061,1,03-MAR-20,3,"N",40,5,26,"M",1,1,"R","","",26,0
2020,38606016,124853152,1,07-MAY-20,3,"C",16,5,36,"F",1,1,"R","","",36,0
2020,38610056,124853197,1,05-MAY-20,2,"N",35,5,34,"F",1,1,"R","","",34,0
2020,38610014,124853046,1,10-MAY-20,2,"N",39,5,23,"M",1,2,"R","","",23,0
2020,38610048,124853163,1,15-JAN-20,3,"N",5,5,39,"M",1,1,"R","","",39,0
2020,38610049,124849659,1,06-FEB-20,2,"N",45,5,25,"F",1,1,"R","","",25,0
2020,38605993,124852997,1,14-MAY-20,3,"N",16,5,22,"M",1,1,"R","","",22,0
2020,38610008,124853034,1,19-MAY-20,3,"N",5,5,31,"M",1,3,"R","","",31,0
2020,38610027,124849639,1,08-MAY-20,3,"N",51,5,46,"F",1,2,"R","","",46,0
2020,38610036,124853108,1,09-MAY-20,3,"N",5,5,19,"M",1,1,"R","","",19,0
2020,38610055,124853195,1,05-MAY-20,2,"C",51,5,59,"M",1,1,"R","","",59,0
2020,38605955,124849472,1,13-MAY-20,1,"N",27,5,37,"M",1,2,"R","","",37,0
2020,38605957,124852840,1,15-MAY-20,1,"N",51,5,39,"M",3,2,"R","","",39,0
2020,38609950,124849515,1,21-MAY-20,2,"N",51,5,29,"M",1,2,"N","","",29,0
2020,38605975,124852885,1,26-MAY-20,1,"N",49,5,33,"M",3,2,"R","","",33,0
2020,38609959,124849545,1,27-MAY-20,3,"N",27,5,50,"M",1,2,"R","","",50,0
2020,38562600,124682443,1,29-MAY-20,1,"N",35,5,20,"M",3,2,"N","","",20,0
2020,38679952,125118920,1,06-APR-20,2,"N",23,5,33,"M",1,1,"","","",33,0
2020,38679974,125123084,1,27-APR-20,1,"N",51,5,31,"M",1,1,"","","",31,0
2020,38678360,125123168,1,03-MAY-20,1,"N",51,5,51,"M",1,1,"","","",51,0
2020,38609972,124852933,1,22-MAY-20,2,"N",51,5,31,"M",1,1,"R","","",31,0
2020,38609976,124852942,1,25-MAY-20,3,"N",28,5,38,"M",1,1,"R","","",38,0
2020,38609981,124852950,1,10-APR-20,3,"N",49,5,19,"M",1,1,"R","","",19,0
2020,38605992,124852971,1,22-MAY-20,3,"N",23,5,38,"F",1,2,"R","","",38,0
2020,38610016,124853048,1,18-MAY-20,3,"N",16,5,36,"M",1,1,"R","","",36,0
2020,38610065,124853219,1,02-MAY-20,3,"N",51,5,37,"M",1,1,"R","","",37,0
2020,38610069,124853235,1,30-APR-20,2,"N",51,5,45,"F",1,1,"R","","",45,0
2020,38610004,124853023,1,18-MAY-20,2,"N",51,5,32,"M",1,3,"R","","",32,0
2020,38610072,124853242,1,22-APR-20,3,"C",51,5,33,"M",1,1,"N","","",33,0
2020,38609990,124849599,1,15-MAY-20,2,"N",51,5,24,"F",1,1,"R","","",24,0
2020,38610010,124853042,1,15-MAY-20,3,"N",16,5,38,"F",1,1,"R","","",38,0
2020,38610028,124853086,1,09-MAY-20,3,"N",16,5,32,"M",1,1,"R","","",32,0
2020,38610003,124853009,1,18-MAY-20,2,"N",51,5,38,"M",1,1,"R","","",38,0
2020,38606026,124853244,1,26-APR-20,2,"C",35,5,26,"M",2,2,"R","","",26,0
2020,38605958,124852842,1,16-MAY-20,3,"N",51,5,33,"M",1,2,"R","","",33,0
2020,38609973,124849579,1,23-MAY-20,2,"N",51,5,55,"M",1,1,"R","","",55,0
2020,38609980,124852949,1,24-MAY-20,3,"N",51,5,27,"M",1,1,"R","","",27,0
2020,38605995,124853001,1,13-MAY-20,3,"C",16,5,44,"F",1,1,"R","","",44,0
2020,38610026,124853087,1,12-MAY-20,2,"C",51,5,23,"M",0,3,"R","","",23,0
2020,38610037,124853110,1,07-MAY-20,3,"N",16,5,48,"M",1,1,"R","","",48,0
2020,38606015,124853151,1,05-MAY-20,2,"N",5,5,24,"M",1,1,"R","","",24,0
2020,38610047,124853160,1,29-APR-20,2,"N",51,5,29,"M",3,2,"R","","",29,0
2020,38609961,124849553,1,29-MAY-20,3,"N",23,5,24,"M",3,2,"R","","",24,0
2020,38609939,124852828,1,13-MAY-20,1,"N",14,5,23,"F",3,2,"R","","",23,0
2020,38678325,125122926,1,07-APR-20,1,"N",51,5,32,"M",1,1,"","","",32,0
2020,38679957,125118968,1,10-APR-20,2,"N",23,5,44,"M",1,2,"","","",44,0
2020,38678343,125123018,1,19-APR-20,1,"N",49,5,26,"M",1,1,"","","",26,0
2020,38678352,125123083,1,27-APR-20,2,"N",23,5,37,"M",2,2,"","","",37,0
2020,38678354,125119172,1,29-APR-20,2,"N",51,5,75,"M",1,2,"","","",75,0
2020,38679946,125122867,1,01-APR-20,2,"N",23,5,53,"M",1,2,"","","",53,0
2020,38678320,125122900,1,04-APR-20,1,"N",51,5,26,"F",1,2,"","","",26,0
2020,38605991,124852960,1,21-MAY-20,1,"N",27,5,38,"M",1,1,"R","","",38,0
2020,38610001,124853007,1,13-MAY-20,3,"N",51,5,46,"M",1,1,"R","","",46,0
2020,38610040,124853139,2,05-MAY-20,2,"N",51,5,16,"F",1,1,"R","R","",16,0
2020,38610039,124853139,1,05-MAY-20,2,"N",51,5,45,"M",1,1,"R","","",45,0
2020,38610054,124853190,1,03-MAY-20,3,"N",51,5,49,"M",1,2,"R","","",49,0
2020,38610067,124849682,1,01-MAY-20,3,"N",21,5,30,"M",1,2,"N","","",30,0
2020,38610075,124853245,1,30-APR-20,2,"N",51,5,53,"M",1,1,"R","","",53,0
2020,38605933,124849415,1,01-MAY-20,3,"N",51,5,32,"M",3,2,"R","","",32,0
2020,38609966,124852909,1,31-MAY-20,1,"N",51,5,21,"M",3,2,"R","","",21,0
2020,38610081,124853270,2,13-JAN-20,2,"C",51,5,18,"M",1,1,"R","","",18,0
2020,38610080,124853270,1,13-JAN-20,2,"C",51,5,20,"M",1,1,"R","","",20,0
2020,38605932,124852771,2,01-MAY-20,3,"N",39,5,42,"M",3,2,"R","","",42,0
2020,38605931,124852771,1,01-MAY-20,3,"N",39,5,35,"M",3,2,"R","","",35,0
2020,38609922,124852783,1,02-MAY-20,1,"N",23,5,31,"F",1,1,"R","","",31,0
2020,38609934,124852814,1,07-MAY-20,3,"N",29,5,36,"M",3,2,"R","","",36,0
2020,38605961,124852847,1,17-MAY-20,1,"N",51,5,20,"F",3,2,"R","","",20,0
2020,38605969,124852872,1,23-MAY-20,1,"N",29,5,34,"M",3,2,"R","","",34,0
2020,38609956,124852880,1,25-MAY-20,1,"N",16,5,29,"F",3,2,"R","","",29,0
2020,38609958,124849539,1,26-MAY-20,1,"N",16,5,32,"M",3,2,"R","","",32,0
2020,38609965,124849559,1,31-MAY-20,1,"N",23,5,49,"M",3,2,"R","","",49,0
2020,38609940,124852832,1,14-MAY-20,2,"N",23,5,40,"M",3,2,"R","","",40,0
2020,38605980,124852899,1,28-MAY-20,1,"N",51,5,29,"F",3,2,"R","","",29,0
2020,38605937,124849427,1,02-MAY-20,1,"N",51,5,25,"F",1,2,"R","","",25,0
2020,38680019,125119527,1,24-MAY-20,1,"N",51,5,27,"F",1,1,"","","",27,0
2020,38679999,125119362,1,11-MAY-20,1,"N",20,5,32,"M",1,1,"","","",32,0
2020,38678389,125123292,1,18-MAY-20,1,"N",48,5,34,"M",1,1,"","","",34,0
2020,38680021,125119536,1,25-MAY-20,1,"N",51,5,29,"M",1,1,"","","",29,0
2020,38678407,125119548,1,25-MAY-20,2,"N",23,5,49,"M",1,2,"","","",49,0
2020,40166101,129971482,2,23-AUG-20,1,"N",44,5,67,"F",1,2,"","","",67,0
2020,40160924,129969450,1,31-AUG-20,1,"N",28,5,28,"M",1,1,"","","",28,0
2020,40166152,129971876,1,19-SEP-20,1,"N",51,5,11,"F",1,2,"","R","",11,0
2020,40160876,129969151,3,05-AUG-20,1,"N",48,5,16,"M",1,1,"","R","",16,0
2020,40160878,129969151,1,07-AUG-20,1,"N",32,5,16,"M",1,1,"","R","",16,0
2020,40160877,129969151,4,14-AUG-20,3,"N",32,5,13,"M",1,1,"","R","",13,0
2020,38337008,123936462,1,27-FEB-20,3,"N",28,5,24,"M",1,1,"R","","",24,0
2020,40166124,129971663,1,28-AUG-20,1,"N",49,5,22,"M",1,1,"","","",22,0
2020,40166143,129969667,1,12-SEP-20,2,"N",23,5,29,"F",1,2,"","","",29,0
2020,40166074,129969109,1,02-AUG-20,1,"N",23,5,37,"M",2,2,"","","",37,0
2020,40166103,129969371,1,24-AUG-20,3,"N",51,5,11,"M",1,1,"","R","",11,0
2020,40166128,129969550,1,03-SEP-20,2,"N",23,5,32,"M",1,1,"","","",32,0
2020,40160942,129969589,1,05-SEP-20,1,"N",16,5,25,"M",1,1,"","","",25,0
2020,40160956,129969675,1,13-SEP-20,1,"N",51,5,25,"M",1,2,"","","",25,0
2020,40166162,129969859,1,25-SEP-20,2,"N",23,5,37,"M",2,,"","","",37,0
2020,40160977,129969873,1,27-SEP-20,1,"N",27,5,26,"M",1,1,"","","",26,0
2020,40166096,129971444,1,19-AUG-20,1,"N",51,5,20,"M",1,1,"","","",20,0
2020,40160899,129969301,1,19-AUG-20,2,"N",23,5,42,"F",1,1,"","","",42,0
2020,40166107,129971524,1,26-AUG-20,1,"N",27,5,22,"M",1,1,"","","",22,0
2020,38983652,126212121,1,29-MAY-20,2,"N",23,5,27,"M",1,3,"","","",27,0
2020,38983664,126212215,1,05-JUN-20,1,"N",49,5,33,"M",1,1,"","","",33,0
2020,38983672,126212255,1,07-JUN-20,1,"N",51,5,43,"M",1,1,"","","",43,0
2020,38983677,126212288,1,08-JUN-20,1,"N",27,5,52,"F",1,1,"","","",52,0
2020,38983683,126212356,1,10-JUN-20,2,"N",23,5,54,"M",1,1,"","","",54,0
2020,38983688,126212402,1,12-JUN-20,2,"N",23,5,19,"F",1,2,"","","",19,0
2020,38983692,126212425,1,13-JUN-20,1,"N",16,5,49,"M",1,2,"","","",49,0
2020,38983698,126212474,1,15-JUN-20,1,"N",27,5,40,"F",1,1,"","","",40,0
2020,38983699,126212474,2,15-JUN-20,1,"N",27,5,38,"M",1,1,"","","",38,0
2020,38983700,126212475,1,16-JUN-20,1,"N",51,5,26,"M",1,1,"","","",26,0
2020,41345790,133884282,1,03-JUL-20,1,"C",51,5,31,"M",3,2,"","","",31,0
2020,41345788,133888480,1,02-JUL-20,2,"C",23,5,26,"F",3,,"","","",26,0
2020,41345793,133884293,1,08-JUL-20,1,"M",27,5,39,"M",3,,"","","",39,0
2020,41345794,133884295,1,05-JUL-20,1,"M",5,5,42,"M",3,,"","","",42,0
2020,41338931,133888530,1,18-JUL-20,1,"C",14,5,20,"M",2,2,"","","",20,0
2020,41345811,133888542,1,21-JUL-20,2,"C",51,5,42,"M",2,2,"","","",42,0
2020,41338934,133884346,1,23-JUL-20,1,"M",27,5,42,"M",3,2,"","","",42,0
2020,41338937,133888549,1,24-JUL-20,1,"M",51,5,45,"M",3,,"","","",45,0
2020,41345819,133888561,1,28-JUL-20,2,"C",51,5,23,"M",3,2,"","","",23,0
2020,41345825,133884405,1,04-AUG-20,2,"C",51,5,35,"M",3,,"N","","",35,0
2020,41345826,133884405,2,04-AUG-20,2,"C",51,5,35,"M",3,,"N","","",35,0
2020,41338952,133884419,1,08-AUG-20,2,"C",23,5,29,"M",1,1,"R","","",29,0
2020,41338962,133888630,1,19-AUG-20,2,"C",27,5,28,"F",2,,"R","","",28,0
2020,41345838,133888644,1,25-AUG-20,1,"C",51,5,42,"M",3,,"R","","",42,0
2020,41345839,133888654,1,29-AUG-20,2,"C",23,5,25,"M",3,2,"R","","",25,0
2020,41345841,133884483,1,30-AUG-20,2,"C",23,5,48,"M",3,2,"","","",48,0
2020,41338977,133884494,1,01-SEP-20,2,"C",6,5,32,"F",3,,"N","","",32,0
2020,41345848,133884504,1,03-SEP-20,1,"M",51,5,24,"M",3,2,"N","","",24,0
2020,41345851,133888684,1,04-SEP-20,1,"C",51,5,32,"M",3,,"N","","",32,0
2020,39253682,126941803,1,01-JAN-20,1,"C",51,5,22,"M",1,1,"R","","",22,0
2020,39253694,126939906,1,23-JAN-20,1,"N",28,5,32,"M",1,1,"U","","",32,0
2020,39253702,126939946,1,02-FEB-20,1,"C",51,5,28,"M",1,2,"R","","",28,0
2020,39253705,126939974,1,09-FEB-20,1,"N",51,5,24,"M",1,1,"R","","",24,0
2020,39253756,126942258,1,01-JUN-20,1,"C",51,5,18,"M",1,1,"R","","",18,0
2020,38609916,124852768,1,01-MAY-20,1,"N",27,5,36,"M",3,2,"R","","",36,0
2020,38605936,124852785,1,25-JAN-20,3,"N",27,5,27,"M",3,2,"R","","",27,0
2020,38609936,124852817,1,08-MAY-20,1,"N",27,5,36,"M",3,2,"R","","",36,0
2020,38609937,124849456,1,08-MAY-20,2,"N",51,5,18,"M",0,,"R","","",18,0
2020,38609938,124849463,1,12-MAY-20,1,"N",10,5,25,"F",1,2,"R","","",25,0
2020,38609941,124849480,1,15-MAY-20,1,"N",23,5,33,"M",3,2,"R","","",33,0
2020,38983701,126212476,1,16-JUN-20,1,"N",14,5,25,"M",1,1,"","","",25,0
2020,38983708,126212536,1,17-JUN-20,2,"N",23,5,33,"F",1,2,"","","",33,0
2020,38609943,124852836,1,15-MAY-20,1,"N",51,5,41,"M",3,1,"R","","",41,0
2020,38983709,126212538,1,18-JUN-20,1,"N",51,5,27,"F",1,1,"","","",27,0
2020,38983713,126212579,1,19-JUN-20,3,"N",23,5,15,"F",1,1,"","R","",15,0
2020,38983714,126212585,1,20-JUN-20,1,"N",51,5,37,"F",1,2,"","","",37,0
2020,38983719,126212612,1,21-JUN-20,1,"N",14,5,32,"M",1,1,"","","",32,0
2020,38983721,126212619,1,21-JUN-20,1,"N",51,5,53,"M",1,1,"","","",53,0
2020,38983720,126212623,1,21-JUN-20,1,"N",51,5,36,"M",2,2,"","","",36,0
2020,38609946,124852845,1,17-MAY-20,2,"N",23,5,24,"M",3,2,"U","","",24,0
2020,38983724,126212678,1,24-JUN-20,1,"N",51,5,31,"M",1,1,"","","",31,0
2020,38609947,124849490,1,17-MAY-20,1,"N",23,5,24,"M",3,2,"R","","",24,0
2020,38983727,126212691,1,24-JUN-20,2,"N",23,5,37,"M",1,1,"","","",37,0
2020,38609951,124852862,1,22-MAY-20,1,"N",16,5,22,"F",3,2,"R","","",22,0
2020,38605965,124849514,1,21-MAY-20,1,"N",51,5,37,"M",1,2,"N","","",37,0
2020,38605966,124849517,1,22-MAY-20,2,"N",35,5,48,"F",1,2,"R","","",48,0
2020,38983733,126212761,1,27-JUN-20,1,"N",41,5,39,"M",1,1,"","","",39,0
2020,38609953,124852865,1,22-MAY-20,1,"N",49,5,40,"M",1,2,"U","","",40,0
2020,38983737,126212788,2,28-JUN-20,3,"N",51,5,13,"M",1,1,"","R","",13,0
2020,38983739,126212788,1,28-JUN-20,3,"N",35,5,14,"F",0,3,"","R","",14,0
2020,38609952,124852865,2,22-MAY-20,1,"N",49,5,31,"F",1,2,"U","","",31,0
