data_year,arrestee_id,nibrs_arrestee_weapon_id,weapon_id
2021,42558653,,51
2021,42558664,,51
2021,42558662,,51
2021,42558656,,51
2021,42558659,,51
2021,43005536,,51
2021,42558668,,51
2021,43005563,,51
2021,42558671,,51
2021,42558660,,51
2021,42558670,,51
2021,42558674,,51
2021,42558677,,51
2021,42558666,,51
2021,42558669,,51
2021,42558673,,51
2021,42558676,,51
2021,43005532,,51
2021,43005535,,51
2021,43005537,,51
2021,43005539,,51
2021,43005540,,51
2021,43005542,,51
2021,43005538,,51
2021,43005541,,51
2021,43005550,,51
2021,43005551,,51
2021,43005552,,51
2021,43005553,,51
2021,43005543,,51
2021,43005545,,51
2021,43005546,,3
2021,43005544,,3
2021,43005554,,51
2021,43005547,,51
2021,43005548,,51
2021,43005549,,51
2021,43005564,,51
2021,43005565,,51
2021,43005568,,51
2021,43005569,,51
2021,43005566,,51
2021,43005567,,51
2021,43005573,,51
2021,43005576,,51
2021,43005574,,51
2021,43005578,,51
2021,43005570,,51
2021,43005572,,51
2021,43005571,,51
2021,43005575,,52
2021,43005577,,51
2021,43005559,,51
2021,43005555,,51
2021,43005556,,51
2021,43005557,,51
2021,43005558,,51
2021,43005561,,51
2021,43005560,,51
2021,43005562,,51
2021,41319085,,51
2021,41314395,,51
2021,41314394,,51
2021,41314379,,51
2021,41314393,,51
2021,41314396,,51
2021,41319082,,51
2021,41319024,,51
2021,41314391,,51
2021,41314392,,51
2021,41801273,,51
2021,41314375,,51
2021,41319079,,51
2021,41319068,,51
2021,41319066,,51
2021,41319072,,52
2021,41319067,,51
2021,41801262,,51
2021,41319071,,51
2021,41319037,,51
2021,41319058,,51
2021,41362321,,52
2021,41314372,,51
2021,41319052,,51
2021,41362320,,51
2021,41319074,,51
2021,41362329,,51
2021,41314382,,51
2021,41362324,,51
2021,41319061,,51
2021,41362325,,51
2021,41362323,,51
2021,41362326,,51
2021,41319063,,51
2021,41362327,,51
2021,41319059,,51
2021,41362328,,51
2021,41314381,,51
2021,41362322,,51
2021,42165440,,51
2021,41314374,,51
2021,41849061,,51
2021,41849060,,51
2021,41801290,,51
2021,41849063,,51
2021,41319055,,51
2021,41879681,,51
2021,41849056,,51
2021,41319049,,3
2021,41879680,,51
2021,41314371,,51
2021,41849057,,51
2021,41319060,,51
2021,41314377,,51
2021,41319057,,51
2021,41314368,,51
2021,41849065,,51
2021,41798971,,51
2021,41849066,,51
2021,41849062,,51
2021,41319035,,3
2021,41879683,,51
2021,41319050,,51
2021,41879679,,51
2021,41319047,,51
2021,41314370,,51
2021,41314369,,51
2021,41314364,,51
2021,41319051,,3
2021,41879682,,51
2021,41849064,,51
2021,41879684,,51
2021,41319048,,3
2021,42165468,,51
2021,42165480,,51
2021,42165481,,51
2021,41319036,,51
2021,42470890,,51
2021,41319046,,51
2021,41849067,,51
2021,41849068,,51
2021,41319043,,51
2021,41319025,,51
2021,42165476,,51
2021,43919943,,51
2021,42165461,,51
2021,42165466,,51
2021,42165487,,51
2021,41314359,,51
2021,42428068,,51
2021,42165494,,51
2021,42165495,,51
2021,42165496,,51
2021,42428073,,51
2021,41314347,,51
2021,42165485,,51
2021,42165492,,51
2021,41314354,,51
2021,42165497,,51
2021,41314339,,51
2021,41314365,,51
2021,41319045,,51
2021,42165501,,51
2021,41319044,,51
2021,41314348,,51
2021,42165490,,51
2021,41319039,,3
2021,41314352,,51
2021,41319013,,51
2021,41314338,,51
2021,42428065,,51
2021,41314363,,51
2021,42428070,,51
2021,42428071,,51
2021,41319004,,51
2021,41314357,,51
2021,42428064,,51
2021,42428069,,51
2021,41319022,,51
2021,41314361,,51
2021,41314362,,51
2021,41319005,,51
2021,44983731,,51
2021,44983732,,51
2021,41314360,,1
2021,41319034,,51
2021,41319001,,51
2021,42428078,,51
2021,41314351,,51
2021,41319018,,52
2021,41319015,,3
2021,42428090,,51
2021,42428091,,51
2021,42428092,,51
2021,42428093,,51
2021,42428062,,51
2021,42428066,,51
2021,41319033,,51
2021,42428077,,51
2021,42761223,,51
2021,42761224,,51
2021,42761225,,51
2021,42761226,,51
2021,42761227,,51
2021,42761222,,51
2021,42761228,,51
2021,42761229,,51
2021,41319030,,51
2021,44983728,,51
2021,42761230,,51
2021,43071648,,7
2021,42761231,,51
2021,41319006,,51
2021,43071211,,51
2021,43071221,,1
2021,43071242,,51
2021,43071255,,51
2021,43071646,,51
2021,43071647,,51
2021,43071214,,51
2021,43071228,,51
2021,41319029,,51
2021,41314349,,51
2021,41319023,,3
2021,41319023,,53
2021,41314356,,51
2021,41319021,,52
2021,41314337,,3
2021,43071328,,51
2021,43071334,,52
2021,41798980,,51
2021,41801288,,51
2021,41314335,,51
2021,41801292,,51
2021,41314350,,51
2021,41798990,,51
2021,41314344,,51
2021,43393437,,51
2021,43393401,,51
2021,41314345,,51
2021,41319019,,52
2021,41319002,,51
2021,43393433,,51
2021,41314343,,51
2021,41314341,,51
2021,43393397,,51
2021,41314336,,51
2021,41319003,,51
2021,41314342,,51
2021,43393408,,51
2021,43393420,,51
2021,41319014,,51
2021,43393398,,3
2021,43393398,,5
2021,41314334,,51
2021,41319010,,51
2021,43700024,,51
2021,43700025,,51
2021,41319009,,51
2021,43700026,,51
2021,43378791,,3
2021,43700027,,51
2021,41319016,,51
2021,43992115,,51
2021,43992116,,51
2021,41319011,,51
2021,41798993,,51
2021,41319012,,51
2021,43992117,,51
2021,41314331,,51
2021,41318999,,51
2021,41801293,,51
2021,41798991,,51
2021,44399315,,51
2021,41798989,,51
2021,41314332,,51
2021,44399318,,51
2021,44399320,,51
2021,44646308,,51
2021,44646309,,51
2021,44646310,,51
2021,41798979,,51
2021,44399312,,51
2021,41314330,,51
2021,41798992,,51
2021,41798960,,51
2021,41798959,,51
2021,41319000,,51
2021,41798986,,51
2021,41798987,,51
2021,41801297,,51
2021,41801298,,4
2021,41801276,,51
2021,44399313,,51
2021,44399314,,51
2021,44399319,,51
2021,41314333,,51
2021,44399317,,51
2021,44399321,,51
2021,44399322,,51
2021,44399316,,51
2021,44646311,,51
2021,44646313,,51
2021,44646316,,51
2021,44646312,,51
2021,44646314,,51
2021,44646315,,51
2021,44983729,,51
2021,44646318,,51
2021,44646319,,51
2021,44983730,,51
2021,44983734,,51
2021,41801289,,51
2021,41798994,,51
2021,44983735,,51
2021,44983733,,51
2021,41798997,,51
2021,44983736,,51
2021,44983737,,51
2021,41798977,,51
2021,41801280,,51
2021,41798998,,52
2021,42157527,,51
2021,42157529,,51
2021,41798996,,51
2021,41801294,,51
2021,41798995,,51
2021,41798988,,51
2021,41801299,,51
2021,41801291,,51
2021,41798982,,53
2021,41798985,,51
2021,41801281,,51
2021,41798984,,51
2021,41801284,,51
2021,41801285,,3
2021,42690589,,51
2021,41801287,,51
2021,41798964,,51
2021,41801286,,51
2021,41798981,,51
2021,41798939,,51
2021,41798974,,51
2021,41798978,,51
2021,41798976,,51
2021,41798944,,51
2021,41798962,,51
2021,41798973,,51
2021,41798975,,51
2021,41798965,,51
2021,41801274,,51
2021,41798968,,51
2021,41798952,,51
2021,41801279,,51
2021,41801275,,51
2021,41801278,,51
2021,41801277,,51
2021,41798970,,51
2021,41798969,,51
2021,41801271,,51
2021,41798957,,7
2021,41798963,,51
2021,41801272,,51
2021,42690623,,51
2021,41801270,,3
2021,43023761,,51
2021,41798931,,53
2021,41798958,,51
2021,41801256,,51
2021,41798956,,51
2021,41798933,,3
2021,41798949,,51
2021,41798943,,51
2021,41798945,,51
2021,41798918,,51
2021,41798966,,51
2021,41798967,,51
2021,41798946,,3
2021,41801268,,51
2021,41798951,,3
2021,41798953,,51
2021,41798942,,3
2021,41798950,,3
2021,41798954,,51
2021,41798955,,51
2021,41801261,,51
2021,41798940,,51
2021,41798924,,51
2021,42157495,,51
2021,41798947,,51
2021,41801267,,51
2021,41798934,,51
2021,41798935,,51
2021,41798927,,51
2021,41798948,,52
2021,41798928,,51
2021,42157526,,51
2021,41798941,,51
2021,44327354,,51
2021,42690720,,51
2021,41798932,,51
2021,41801264,,51
2021,41798938,,51
2021,41798930,,51
2021,41801259,,51
2021,42157514,,51
2021,41801260,,51
2021,41798921,,53
2021,41801254,,51
2021,41798913,,51
2021,41798926,,51
2021,41798929,,51
2021,42157538,,51
2021,41798919,,51
2021,41798920,,3
2021,42157445,,51
2021,41798923,,51
2021,41801255,,51
2021,42157517,,51
2021,42157518,,3
2021,42157484,,51
2021,42157485,,51
2021,41798917,,52
2021,41798916,,51
2021,41801247,,51
2021,42157494,,51
2021,42157530,,51
2021,41798925,,51
2021,41801253,,51
2021,43639611,,3
2021,41798914,,3
2021,42157506,,3
2021,42157374,,51
2021,41801251,,51
2021,41801246,,51
2021,41798911,,51
2021,42157396,,51
2021,41801252,,51
2021,41798922,,52
2021,41801249,,51
2021,42157486,,51
2021,42470804,,51
2021,41801244,,51
2021,42470902,,51
2021,41798912,,51
2021,41801242,,51
2021,41801245,,51
2021,42157531,,51
2021,41798910,,51
2021,42157478,,51
2021,42157491,,3
2021,42157509,,51
2021,41798906,,51
2021,42157463,,51
2021,41798907,,51
2021,42157476,,3
2021,42690719,,51
2021,41798908,,51
2021,42157465,,51
2021,42157473,,51
2021,42157498,,51
2021,42157521,,51
2021,42157511,,51
2021,42157515,,51
2021,42157512,,51
2021,42157513,,51
2021,42157507,,51
2021,42157535,,51
2021,42470817,,51
2021,43920080,,51
2021,42157524,,51
2021,42157489,,51
2021,42157534,,51
2021,42157492,,51
2021,42157504,,51
2021,42157525,,51
2021,42690639,,51
2021,42157488,,51
2021,42157475,,51
2021,42157516,,51
2021,42157467,,52
2021,42157457,,51
2021,42157469,,51
2021,42157496,,51
2021,42157537,,51
2021,42157528,,51
2021,42157508,,51
2021,42157559,,3
2021,42157380,,51
2021,42157471,,51
2021,42157479,,9
2021,42157450,,3
2021,42157477,,51
2021,42157497,,51
2021,42157460,,51
2021,42157444,,51
2021,42157522,,51
2021,42157470,,51
2021,42157533,,51
2021,42157493,,51
2021,42470845,,51
2021,42157437,,51
2021,42157454,,51
2021,42157438,,51
2021,42157536,,51
2021,42157487,,51
2021,42157481,,51
2021,42157435,,51
2021,42157436,,51
2021,42157458,,3
2021,42157400,,51
2021,42157401,,51
2021,42157464,,3
2021,42157510,,51
2021,42157483,,51
2021,42157461,,51
2021,42157447,,51
2021,42157474,,51
2021,42157424,,51
2021,42157543,,51
2021,42157429,,51
2021,42157539,,51
2021,42157490,,51
2021,42157456,,51
2021,42157427,,51
2021,42157480,,51
2021,42157441,,51
2021,42157455,,51
2021,42157462,,51
2021,42157423,,51
2021,42157433,,51
2021,42157443,,51
2021,44597256,,51
2021,42157390,,51
2021,42157451,,51
2021,42157472,,51
2021,43023722,,51
2021,42157421,,3
2021,42157422,,51
2021,42157416,,3
2021,42470921,,51
2021,42157482,,51
2021,42157397,,51
2021,42157439,,51
2021,42157520,,51
2021,42157532,,51
2021,42157381,,51
2021,42157407,,51
2021,42470885,,51
2021,42157428,,51
2021,42157415,,51
2021,42157395,,51
2021,42157410,,51
2021,42157371,,51
2021,42157426,,51
2021,42157404,,51
2021,42157405,,51
2021,42157406,,51
2021,42157431,,51
2021,42157453,,51
2021,42157442,,51
2021,43920057,,51
2021,42470895,,51
2021,42157412,,51
2021,42157378,,51
2021,42157386,,51
2021,42157411,,51
2021,42157387,,52
2021,42157503,,51
2021,42157448,,51
2021,42470878,,51
2021,42157391,,51
2021,42157377,,51
2021,42157440,,51
2021,42157403,,51
2021,42690606,,51
2021,42157419,,51
2021,42157420,,51
2021,42157432,,51
2021,42157408,,51
2021,42157459,,51
2021,42157385,,51
2021,42470908,,51
2021,42157392,,51
2021,42470884,,51
2021,42157375,,51
2021,42157376,,51
2021,42157430,,51
2021,42157351,,51
2021,42157358,,3
2021,42157359,,51
2021,42470765,,51
2021,42157452,,51
2021,42157383,,51
2021,42157360,,51
2021,42157357,,51
2021,42157369,,51
2021,42470872,,51
2021,42157417,,51
2021,42157418,,51
2021,42157366,,51
2021,42157367,,3
2021,42157350,,51
2021,42470915,,51
2021,42157393,,4
2021,42157394,,51
2021,42470924,,5
2021,42470909,,51
2021,42470923,,51
2021,42470925,,51
2021,42157373,,51
2021,42470867,,51
2021,42157362,,51
2021,42470875,,51
2021,42470892,,51
2021,42157356,,51
2021,42157365,,51
2021,42470931,,3
2021,42470931,,5
2021,42470932,,51
2021,42470917,,51
2021,42470926,,51
2021,42470928,,51
2021,42470864,,51
2021,42470930,,51
2021,42470927,,51
2021,42470929,,51
2021,42470914,,51
2021,42470826,,51
2021,42470827,,51
2021,42470828,,51
2021,42470874,,51
2021,42470846,,51
2021,42470913,,51
2021,42470919,,51
2021,42470922,,51
2021,42470857,,51
2021,42470918,,51
2021,42470886,,3
2021,42470858,,51
2021,42470920,,51
2021,42470855,,52
2021,42470912,,51
2021,42470901,,51
2021,42470903,,51
2021,42470873,,51
2021,42470868,,51
2021,42470916,,51
2021,42470905,,51
2021,42470896,,3
2021,42470897,,3
2021,42470911,,51
2021,42470861,,53
2021,42470889,,51
2021,42470822,,51
2021,44943215,,51
2021,42470888,,51
2021,42470899,,51
2021,42470807,,51
2021,42470843,,51
2021,42470898,,51
2021,42470850,,51
2021,42470887,,51
2021,42470906,,3
2021,42470870,,51
2021,42470904,,51
2021,42470834,,51
2021,42470910,,51
2021,42690634,,51
2021,42470879,,51
2021,42470821,,3
2021,42470893,,51
2021,42470847,,51
2021,42470859,,51
2021,42470869,,51
2021,42470854,,3
2021,42470819,,51
2021,42470852,,51
2021,42470881,,51
2021,42470839,,51
2021,42470860,,51
2021,42470840,,51
2021,42470829,,51
2021,42470830,,51
2021,42470831,,51
2021,42470816,,51
2021,42470849,,51
2021,42470806,,3
2021,42470813,,51
2021,42470837,,52
2021,42470871,,51
2021,42470832,,51
2021,42470865,,52
2021,42470790,,51
2021,42690676,,51
2021,42470825,,51
2021,42690749,,51
2021,42470811,,51
2021,42470877,,51
2021,42470866,,51
2021,42470815,,51
2021,42470820,,51
2021,42470784,,51
2021,42470856,,51
2021,42470844,,51
2021,42470788,,51
2021,42470838,,51
2021,42470853,,51
2021,42470771,,51
2021,42470773,,51
2021,42470841,,51
2021,42470766,,51
2021,42690727,,51
2021,42470842,,51
2021,43639605,,3
2021,42470791,,7
2021,42470835,,51
2021,42470800,,51
2021,42470809,,3
2021,42470789,,51
2021,42470808,,51
2021,42470810,,51
2021,42470803,,51
2021,42470801,,51
2021,42470802,,51
2021,42470797,,51
2021,42470796,,51
2021,42470862,,3
2021,42470799,,51
2021,42470774,,52
2021,42470772,,51
2021,42470848,,51
2021,42470824,,51
2021,42470780,,51
2021,43023745,,51
2021,42470785,,51
2021,42470770,,51
2021,42690734,,51
2021,42470812,,51
2021,42690740,,51
2021,42690745,,7
2021,42470795,,51
2021,42470779,,51
2021,42690709,,53
2021,42690744,,51
2021,42470786,,51
2021,42470787,,51
2021,42470798,,51
2021,42690746,,51
2021,42690747,,51
2021,42470781,,51
2021,42470818,,51
2021,42470769,,51
2021,42470764,,51
2021,42690754,,3
2021,42470782,,51
2021,42470783,,51
2021,42470814,,3
2021,42690689,,51
2021,42470775,,51
2021,42690750,,51
2021,42690701,,3
2021,42690725,,51
2021,42690693,,51
2021,42690694,,51
2021,42690759,,7
2021,42690687,,51
2021,42690733,,51
2021,42470805,,51
2021,42690748,,51
2021,42690758,,51
2021,42690752,,51
2021,42690753,,51
2021,42690721,,51
2021,42690741,,51
2021,42690714,,51
2021,42690715,,51
2021,42690718,,3
2021,42690702,,51
2021,42690704,,51
2021,42690755,,51
2021,42690712,,51
2021,42690729,,51
2021,42690742,,51
2021,42690685,,51
2021,43023807,,51
2021,42690738,,51
2021,42690708,,51
2021,42690732,,51
2021,42690743,,51
2021,42690756,,52
2021,42690713,,51
2021,42690695,,51
2021,42690737,,51
2021,42690761,,51
2021,42690661,,3
2021,42690661,,6
2021,42690735,,51
2021,42690683,,51
2021,42690697,,3
2021,42690602,,51
2021,42690706,,51
2021,42690739,,51
2021,42690717,,51
2021,42690736,,3
2021,42690716,,51
2021,42690751,,51
2021,42690705,,51
2021,42690646,,51
2021,42690688,,51
2021,42690627,,51
2021,42690703,,51
2021,42690647,,51
2021,42690764,,51
2021,42690730,,51
2021,42690674,,52
2021,42690722,,51
2021,42690707,,51
2021,42690631,,51
2021,42690632,,51
2021,42690723,,51
2021,42690724,,51
2021,42690699,,51
2021,43023713,,51
2021,43023714,,51
2021,42690663,,51
2021,42690679,,51
2021,42690680,,51
2021,42690691,,51
2021,42690726,,51
2021,42690731,,51
2021,42690675,,51
2021,42690728,,51
2021,42690662,,51
2021,42690757,,51
2021,42690657,,51
2021,42690654,,51
2021,42690696,,51
2021,42690648,,3
2021,42690643,,51
2021,42690690,,51
2021,42690682,,51
2021,42690645,,51
2021,42690710,,51
2021,42690711,,51
2021,42690611,,51
2021,42690633,,51
2021,42690692,,51
2021,42690584,,51
2021,42690659,,51
2021,42690658,,51
2021,42690686,,51
2021,42690637,,51
2021,42690667,,52
2021,42690618,,51
2021,42690678,,51
2021,42690625,,51
2021,42690628,,52
2021,42690666,,51
2021,42690671,,51
2021,42690593,,53
2021,42690677,,51
2021,42690649,,51
2021,42690684,,51
2021,42690605,,51
2021,42690608,,51
2021,42690629,,51
2021,42690681,,51
2021,43919928,,51
2021,42690653,,51
2021,42690660,,51
2021,42690635,,51
2021,42690614,,51
2021,42690619,,51
2021,42690613,,51
2021,42690612,,51
2021,42690698,,51
2021,42690574,,51
2021,42690624,,51
2021,42690642,,51
2021,42690582,,51
2021,42690655,,51
2021,42690644,,51
2021,42690595,,51
2021,43023749,,51
2021,42690566,,3
2021,42690604,,51
2021,44327314,,51
2021,42690615,,51
2021,42690638,,51
2021,42690588,,1
2021,42690601,,51
2021,42690620,,51
2021,42690650,,51
2021,42690656,,51
2021,42690636,,52
2021,43023681,,51
2021,42690585,,51
2021,43023766,,51
2021,42690587,,51
2021,42690668,,51
2021,43023793,,51
2021,43023763,,51
2021,43023687,,51
2021,43023764,,51
2021,42690616,,3
2021,43023717,,53
2021,42690669,,1
2021,42690670,,51
2021,43023758,,51
2021,42690573,,51
2021,42690622,,51
2021,43023737,,51
2021,43023727,,51
2021,43378763,,51
2021,43023802,,51
2021,43023759,,51
2021,43023755,,3
2021,43023756,,51
2021,43023769,,51
2021,43023770,,51
2021,43023712,,51
2021,43023711,,51
2021,43023765,,51
2021,42690564,,51
2021,43023688,,3
2021,43378750,,51
2021,43023748,,51
2021,43023808,,51
2021,43023809,,51
2021,43023772,,51
2021,43023619,,51
2021,43023757,,51
2021,43023806,,1
2021,43023810,,51
2021,43023767,,51
2021,43023742,,51
2021,43023750,,51
2021,43023723,,51
2021,43023760,,51
2021,43023716,,51
2021,43023735,,51
2021,43023719,,3
2021,43023720,,51
2021,43023686,,51
2021,43023706,,51
2021,43023725,,51
2021,43023803,,51
2021,43023799,,51
2021,43023747,,51
2021,43023746,,3
2021,43023744,,51
2021,43919973,,51
2021,43023734,,51
2021,43023738,,51
2021,43023731,,51
2021,43378674,,51
2021,43023741,,51
2021,43023805,,51
2021,43023753,,51
2021,43023801,,52
2021,43023739,,3
2021,43023785,,51
2021,43023730,,51
2021,43023795,,51
2021,43023724,,51
2021,43023789,,51
2021,43023784,,51
2021,43023796,,51
2021,43023704,,3
2021,43023728,,51
2021,43023800,,51
2021,43023798,,3
2021,43023710,,3
2021,43023736,,51
2021,43023732,,51
2021,43023804,,51
2021,43023718,,51
2021,43023797,,51
2021,43023729,,51
2021,43378649,,51
2021,43023715,,51
2021,43023794,,51
2021,43023779,,51
2021,43023780,,3
2021,43023726,,51
2021,43023733,,51
2021,43023788,,51
2021,43023791,,51
2021,43023790,,51
2021,43023699,,51
2021,43023782,,51
2021,43023682,,51
2021,43023792,,51
2021,43023786,,51
2021,43023787,,51
2021,43023781,,51
2021,43023696,,51
2021,43023707,,51
2021,43023783,,51
2021,43023709,,51
2021,43023703,,51
2021,43023698,,51
2021,43023690,,51
2021,43023685,,51
2021,43023673,,51
2021,43023721,,52
2021,43023708,,51
2021,43023695,,3
2021,43023701,,51
2021,43023705,,51
2021,43023635,,51
2021,43023683,,51
2021,43023677,,51
2021,43023697,,51
2021,43023689,,51
2021,43023684,,51
2021,43639589,,3
2021,43023692,,52
2021,43023700,,3
2021,43023678,,51
2021,43023623,,51
2021,43023691,,51
2021,43023679,,51
2021,43023659,,51
2021,43023693,,51
2021,43023694,,51
2021,43023775,,51
2021,43023776,,51
2021,43023702,,51
2021,43023648,,51
2021,43023771,,51
2021,43023672,,3
2021,43023629,,51
2021,43023630,,51
2021,44327371,,51
2021,43023768,,51
2021,43023680,,51
2021,43023668,,51
2021,43023654,,51
2021,43023610,,51
2021,43023671,,51
2021,43023613,,51
2021,43378794,,51
2021,43023669,,51
2021,43023658,,51
2021,43023655,,51
2021,43023656,,51
2021,43023618,,51
2021,43023653,,51
2021,43023646,,51
2021,43023660,,51
2021,43023675,,51
2021,43023611,,51
2021,43023666,,51
2021,43023627,,51
2021,43023651,,51
2021,43023652,,51
2021,43023643,,53
2021,43023644,,51
2021,43023641,,3
2021,43378766,,51
2021,43023773,,51
2021,43023614,,51
2021,43023624,,53
2021,43023647,,51
2021,43023638,,51
2021,43023778,,51
2021,43023645,,51
2021,43023663,,51
2021,43023664,,51
2021,43023639,,51
2021,43023625,,51
2021,43023670,,51
2021,43023633,,51
2021,43023634,,3
2021,43023636,,51
2021,43023615,,51
2021,43378793,,3
2021,43023621,,3
2021,43023616,,51
2021,43378779,,51
2021,43023609,,51
2021,43023620,,51
2021,43023674,,51
2021,43023661,,51
2021,43378786,,51
2021,43378722,,51
2021,43023606,,51
2021,43023607,,51
2021,43023612,,3
2021,43023649,,53
2021,43023676,,51
2021,43023617,,51
2021,43023665,,51
2021,43378767,,51
2021,43378768,,51
2021,43023622,,51
2021,43023650,,51
2021,43023637,,51
2021,43023657,,51
2021,43023640,,51
2021,43023632,,52
2021,43023662,,51
2021,43023667,,51
2021,43378775,,51
2021,43378776,,51
2021,43023626,,51
2021,44327352,,51
2021,43023642,,51
2021,43378721,,51
2021,43023628,,51
2021,43023608,,51
2021,43378784,,51
2021,43639663,,51
2021,43378800,,51
2021,43378777,,52
2021,43378759,,51
2021,43378781,,51
2021,43378782,,51
2021,43378861,,51
2021,43378886,,51
2021,43378764,,51
2021,43378787,,51
2021,43378858,,51
2021,43378778,,51
2021,43378772,,51
2021,43378812,,51
2021,43378753,,51
2021,43378740,,3
2021,43378741,,3
2021,43378742,,51
2021,43378770,,4
2021,43378788,,51
2021,43378780,,51
2021,43639684,,51
2021,43378757,,51
2021,43378789,,51
2021,43378796,,1
2021,43378724,,51
2021,43378773,,5
2021,43378792,,51
2021,43378783,,51
2021,43378725,,51
2021,43378744,,51
2021,43378745,,51
2021,43378806,,51
2021,43378688,,51
2021,43378760,,51
2021,43378762,,51
2021,43378774,,51
2021,43378754,,51
2021,43378785,,51
2021,43378799,,51
2021,43378761,,51
2021,43378790,,51
2021,43378717,,51
2021,43378714,,51
2021,43378758,,51
2021,43378730,,51
2021,43378771,,51
2021,43378765,,51
2021,43378769,,51
2021,43378752,,51
2021,43378680,,51
2021,43378751,,51
2021,43378756,,51
2021,43378729,,51
2021,43378707,,51
2021,43378737,,51
2021,43378747,,51
2021,43378709,,51
