data_year,arrestee_id,incident_id,arrestee_seq_num,arrest_date,arrest_type_id,multiple_indicator,offense_code,age_id,age_num,sex_code,race_id,ethnicity_id,resident_code,under_18_disposition_code,clearance_ind,age_range_low_num,age_range_high_num
2021,41314382,133802512,1,2021-01-07,3,C,35A,32,29,M,30,20,R,,,29,00
2021,41319061,133802502,1,2021-01-07,3,N,290,40,37,M,98,10,R,,,37,00
2021,41319063,133802504,1,2021-01-07,2,N,13B,42,39,M,10,10,R,,,39,00
2021,41319059,133808721,1,2021-01-07,3,C,23C,34,31,F,10,10,R,,,31,00
2021,41314381,133808744,1,2021-01-08,3,N,35A,34,31,F,10,10,R,,,31,00
2021,41314374,133802487,1,2021-01-08,3,N,13A,32,29,F,10,10,R,,,29,00
2021,41801290,135337550,1,2021-01-08,2,N,290,35,32,F,98,40,R,,,32,00
2021,41319055,133808708,1,2021-01-08,2,C,13B,28,25,M,30,40,R,,,25,00
2021,41319049,133808679,1,2021-01-08,3,N,240,30,27,M,10,10,R,,,27,00
2021,41314371,133802474,1,2021-01-09,3,N,13B,37,34,M,10,10,N,,,34,00
2021,41319060,133802501,1,2021-01-10,3,N,35A,34,31,F,10,10,R,,,31,00
2021,41314377,133802501,2,2021-01-10,3,N,35A,32,29,F,10,10,R,,,29,00
2021,41319057,133802493,1,2021-01-10,3,C,35A,32,29,F,10,10,R,,,29,00
2021,41314368,133808693,1,2021-01-10,3,N,13B,43,40,M,10,20,R,,,40,00
2021,41798971,135337502,1,2021-01-11,3,N,280,31,28,M,10,10,R,,,28,00
2021,41319035,133808648,1,2021-01-14,3,N,280,27,24,M,10,10,R,,,24,00
2021,41319050,133808682,1,2021-01-12,3,C,35A,28,25,M,10,10,R,,,25,00
2021,41319047,133802452,1,2021-01-12,3,N,35A,25,22,M,10,10,R,,,22,00
2021,41314370,133808697,2,2021-01-13,3,N,35A,34,31,M,10,10,R,,,31,00
2021,41314369,133808697,1,2021-01-13,3,N,35A,39,36,M,10,40,R,,,36,00
2021,41314364,133802447,1,2021-01-13,3,N,23H,31,28,M,10,10,R,,,28,00
2021,41319051,133808686,1,2021-01-13,3,N,35A,24,21,F,10,10,R,,,21,00
2021,41319048,133802458,1,2021-01-13,3,N,520,28,25,M,30,40,R,,,25,00
2021,41319036,133808652,1,2021-01-13,3,C,35A,28,25,M,10,10,R,,,25,00
2021,42470890,137599411,1,2021-03-17,3,N,13A,37,34,M,10,10,R,,,34,
2021,41319046,133808677,1,2021-01-13,3,N,13B,33,30,F,20,20,U,,,30,00
2021,41319043,133808670,1,2021-01-14,2,N,13C,24,21,M,20,10,R,,,21,00
2021,41319025,133802406,1,2021-01-14,3,N,35A,48,45,M,10,10,R,,,45,00
2021,43919943,142739938,1,2021-01-14,3,N,370,41,38,M,98,40,R,,,38,
2021,41314359,133808650,1,2021-01-15,3,N,35A,45,42,F,10,20,R,,,42,00
2021,41314347,133802356,1,2021-01-14,2,N,280,43,40,M,10,10,R,,,40,00
2021,41314354,133802408,1,2021-01-20,3,C,35A,32,29,F,10,10,R,,,29,00
2021,41314339,133802308,1,2021-01-14,2,N,13B,57,54,M,10,20,R,,,54,00
2021,41314365,133802444,1,2021-01-15,2,N,13B,46,43,M,10,20,R,,,43,00
2021,41319045,133808675,1,2021-01-15,3,N,13B,50,47,M,10,10,R,,,47,00
2021,41319044,133808669,1,2021-01-15,2,N,13B,56,53,M,10,10,R,,,53,00
2021,41314348,133802363,1,2021-01-15,3,N,13B,66,63,M,10,20,R,,,63,00
2021,41319039,133802435,1,2021-01-16,3,N,520,37,34,M,30,20,R,,,34,00
2021,41314352,133808620,1,2021-01-18,3,N,35A,58,55,F,10,10,R,,,55,00
2021,41319013,133802316,1,2021-01-16,3,N,35A,45,42,F,10,20,R,,,42,00
2021,41314338,133808530,1,2021-01-16,2,N,13B,31,28,M,10,10,R,,,28,00
2021,41314363,133802434,1,2021-01-17,2,N,13B,46,43,M,10,40,R,,,43,00
2021,41319004,133808521,1,2021-01-17,3,N,23C,25,22,M,10,10,R,,,22,00
2021,41314357,133802420,1,2021-01-17,3,N,280,42,39,M,10,10,R,,,39,00
2021,41319022,133802398,1,2021-01-17,3,N,13A,53,50,M,10,10,R,,,50,00
2021,41314361,133808656,1,2021-01-18,3,N,35A,42,39,M,30,20,R,,,39,00
2021,41314362,133808657,1,2021-01-18,3,C,13B,58,55,M,10,10,R,,,55,00
2021,41319005,133802298,1,2021-01-18,3,N,13B,33,30,F,10,10,R,,,30,00
2021,41314360,133808653,1,2021-01-18,3,N,35A,33,30,M,10,40,R,,,30,00
2021,41319034,133808646,1,2021-01-19,2,N,13B,31,28,F,10,10,R,,,28,00
2021,41319001,133802293,1,2021-01-19,3,N,280,29,26,M,10,10,R,,,26,00
2021,41314351,133808618,1,2021-01-21,3,C,520,43,40,M,10,20,R,,,40,00
2021,41319018,133802335,1,2021-01-21,3,C,520,27,24,M,10,10,R,,,24,00
2021,41319015,133808553,1,2021-01-19,3,N,520,42,39,F,10,20,R,,,39,00
2021,41319033,133808642,1,2021-01-20,2,N,13B,26,23,F,98,40,R,,,23,00
2021,41319030,133808637,1,2021-01-20,3,N,13A,23,20,M,10,10,R,,,20,00
2021,41319006,133808528,1,2021-01-20,3,N,13B,21,18,F,10,10,R,,,18,00
2021,41319029,133808632,1,2021-01-20,3,N,13B,26,23,M,10,40,R,,,23,00
2021,41314349,133802361,1,2021-01-21,3,N,280,42,39,M,10,20,R,,,39,00
2021,41319023,133802400,1,2021-01-21,3,N,520,32,29,M,10,20,R,,,29,00
2021,41314356,133808634,1,2021-01-21,3,N,35A,34,31,M,10,10,R,,,31,00
2021,41319021,133802364,1,2021-01-22,3,C,13C,34,31,M,10,10,R,,,31,00
2021,41314337,133808522,1,2021-01-23,3,N,520,52,49,M,10,10,R,,,49,00
2021,41798980,135337520,1,2021-01-22,2,N,13B,68,65,F,10,10,R,,,65,00
2021,41801288,135337542,1,2021-01-22,3,N,35A,27,24,M,10,10,R,,,24,00
2021,41314335,133808515,1,2021-01-22,3,C,35A,24,21,F,10,10,R,,,21,00
2021,41801292,135334545,1,2021-01-23,1,N,23C,32,29,M,10,10,R,,,29,00
2021,41314350,133808578,1,2021-01-23,2,N,13B,28,25,M,10,10,U,,,25,00
2021,41798990,135337540,1,2021-01-23,3,C,13B,41,38,M,10,10,R,,,38,00
2021,41314344,133802348,1,2021-01-23,3,N,13B,24,21,M,10,10,R,,,21,00
2021,41314345,133808568,1,2021-01-23,3,N,13C,33,30,M,10,20,R,,,30,00
2021,41319019,133802341,1,2021-01-23,3,N,220,37,34,M,10,10,R,,,34,00
2021,41319002,133808516,1,2021-01-24,3,N,35A,46,43,M,10,20,R,,,43,00
2021,41314343,133802336,1,2021-01-24,3,C,35B,24,21,M,10,10,R,,,21,00
2021,41314341,133808550,1,2021-01-24,3,N,90C,37,34,M,10,10,R,,,34,00
2021,41314336,133808518,2,2021-01-24,3,N,35A,21,18,M,10,10,R,,,18,00
2021,41319003,133808518,1,2021-01-24,3,N,35A,24,21,M,10,10,R,,,21,00
2021,41314342,133802322,1,2021-01-25,3,N,13B,40,37,M,10,10,R,,,37,00
2021,41319014,133802320,1,2021-01-25,3,C,35A,34,31,M,10,10,R,,,31,00
2021,41314334,133808507,1,2021-01-25,3,N,35A,45,42,F,10,10,R,,,42,00
2021,41319010,133808541,1,2021-01-25,2,C,13B,30,27,M,10,10,R,,,27,00
2021,41319009,133802306,1,2021-01-25,3,N,13A,43,40,F,10,10,R,,,40,00
2021,43378791,140804466,1,2021-01-25,3,N,13A,41,38,M,10,40,N,,,38,
2021,41319016,133802325,1,2021-01-25,3,C,13B,41,38,F,10,10,R,,,38,00
2021,41319011,133808542,1,2021-01-26,3,N,35A,30,27,M,10,10,R,,,27,00
2021,41798993,135334534,1,2021-01-26,2,N,13B,29,26,M,10,20,R,,,26,00
2021,41319012,133808543,1,2021-01-26,3,N,13B,61,58,M,10,40,R,,,58,00
2021,41314331,133808502,2,2021-01-27,3,N,35A,36,33,F,10,10,R,,,33,00
2021,41318999,133808502,1,2021-01-27,3,N,250,38,35,M,10,10,R,,,35,00
2021,41801293,135334550,1,2021-01-27,3,N,35A,37,34,M,10,10,R,,,34,00
2021,41798991,135337541,1,2021-01-27,3,N,240,33,30,M,10,10,R,,,30,00
2021,41798989,135334518,1,2021-01-27,3,N,13B,34,31,F,10,20,R,,,31,00
2021,41314332,133802284,1,2021-01-27,3,N,13B,60,57,M,10,10,U,,,57,00
2021,41798979,135334488,1,2021-01-27,3,N,35A,55,52,M,20,40,R,,,52,00
2021,41314330,133802283,1,2021-01-27,3,N,13B,30,27,M,10,10,R,,,27,00
2021,41798992,135334532,1,2021-01-27,3,N,35A,52,49,M,10,20,R,,,49,00
2021,41798960,135334417,2,2021-01-28,2,N,35A,34,31,F,10,10,R,,,31,00
2021,41798959,135334417,1,2021-01-28,2,N,35A,28,25,M,10,20,R,,,25,00
2021,41319000,133802285,1,2021-01-28,3,C,13B,51,48,M,10,10,R,,,48,00
2021,41798986,135334510,1,2021-01-28,3,N,280,34,31,F,10,10,R,,,31,00
2021,41798987,135334510,2,2021-01-28,3,N,280,39,36,M,10,10,R,,,36,00
2021,41801297,135334566,1,2021-01-28,2,N,13C,33,30,M,10,10,R,,,30,00
2021,41801298,135334567,1,2021-01-28,3,N,35A,43,40,M,10,20,R,,,40,00
2021,41801276,135334464,1,2021-01-29,3,N,35A,28,25,M,10,10,R,,,25,00
2021,41314333,133802288,1,2021-01-29,3,N,13B,21,18,F,10,10,R,,,18,00
2021,41801289,135334526,1,2021-02-02,3,N,35A,32,29,F,10,40,R,,,29,00
2021,41798994,135334547,1,2021-01-29,2,N,290,47,44,M,10,10,R,,,44,00
2021,41798997,135334564,1,2021-01-29,2,C,290,33,30,M,10,10,R,,,30,00
2021,41798977,135334483,2,2021-01-29,3,N,13B,37,34,F,10,20,R,,,34,00
2021,41801280,135334483,1,2021-01-29,3,N,13B,38,35,M,10,20,R,,,35,00
2021,41798998,135334568,1,2021-01-29,3,N,13A,37,34,M,10,20,R,,,34,00
2021,42157527,136483924,1,2021-01-30,3,N,35A,39,36,M,10,10,R,,,36,
2021,42157529,136483924,2,2021-01-30,3,N,35A,42,39,M,10,10,R,,,39,
2021,41798996,135334561,1,2021-01-30,3,C,240,16,13,F,10,10,R,H,,13,00
2021,41801294,135337563,1,2021-01-30,3,N,13A,57,54,M,10,20,R,,,54,00
2021,41798995,135334556,1,2021-01-31,3,N,13B,40,37,M,98,20,R,,,37,00
2021,41798988,135337539,1,2021-01-31,2,N,13B,36,33,M,30,10,R,,,33,00
2021,41801299,135334569,1,2021-01-31,3,N,35A,21,18,M,10,10,R,,,18,00
2021,41801291,135334544,1,2021-01-31,3,N,280,29,26,M,10,10,R,,,26,00
2021,41798982,135337522,1,2021-02-02,3,N,13A,53,50,M,10,10,R,,,50,00
2021,41798985,135337531,1,2021-02-02,2,N,13B,28,25,M,10,10,R,,,25,00
2021,41801281,135334490,1,2021-02-02,3,N,280,43,40,M,10,10,R,,,40,00
2021,41798984,135334504,1,2021-02-02,3,N,35A,39,36,F,10,10,R,,,36,00
2021,41801284,135334493,1,2021-02-03,3,C,35A,35,32,M,10,10,R,,,32,00
2021,41801285,135337529,1,2021-02-03,3,N,35A,43,40,F,10,40,R,,,40,00
2021,42690589,138320305,1,2021-02-03,3,N,220,40,37,M,10,10,R,,,37,
2021,41801287,135337532,1,2021-02-03,1,N,35A,42,39,M,10,10,R,,,39,00
2021,41798964,135334429,1,2021-02-04,3,N,35A,36,33,F,10,20,R,,,33,00
2021,41801286,135334502,1,2021-02-04,3,C,13B,19,16,M,10,10,R,R,,16,00
2021,41798981,135337521,1,2021-02-04,3,N,35A,29,26,M,10,20,R,,,26,00
2021,41798939,135334341,1,2021-02-05,3,C,13B,42,39,M,10,10,R,,,39,00
2021,41798974,135337508,1,2021-02-04,2,N,13B,58,55,M,98,40,R,,,55,00
2021,41798978,135334485,1,2021-02-05,2,C,13B,37,34,M,10,20,R,,,34,00
2021,41798976,135334470,1,2021-02-05,2,N,290,24,21,M,10,10,R,,,21,00
2021,41798944,135334362,1,2021-02-05,2,N,13B,56,53,M,10,10,U,,,53,00
2021,41798962,135334427,1,2021-02-05,3,N,35A,65,62,F,10,20,R,,,62,00
2021,41798973,135337509,1,2021-02-06,3,N,35A,31,28,M,10,10,R,,,28,00
2021,41798975,135334471,1,2021-02-06,3,N,35A,53,50,M,10,10,R,,,50,00
2021,41798965,135334433,1,2021-02-08,3,N,35A,26,23,M,10,10,R,,,23,00
2021,41801274,135334451,1,2021-02-06,2,N,270,35,32,M,10,10,R,,,32,00
2021,41798968,135337492,1,2021-02-06,3,N,13B,22,19,M,10,10,R,,,19,00
2021,41798952,135334383,1,2021-02-06,3,N,13B,29,26,M,10,40,R,,,26,00
2021,41801279,135334468,1,2021-02-07,2,N,13B,36,33,M,10,10,R,,,33,00
2021,41801275,135334454,1,2021-02-07,3,N,35A,33,30,M,10,10,R,,,30,00
2021,41801278,135334473,1,2021-02-07,3,C,13B,25,22,M,10,10,R,,,22,00
2021,41801277,135337507,1,2021-02-07,3,N,35A,43,40,M,10,10,R,,,40,00
2021,41798970,135334447,3,2021-02-08,3,N,35A,34,31,M,10,10,R,,,31,00
2021,41798969,135334447,1,2021-02-09,3,N,240,31,28,F,10,10,R,,,28,00
2021,41801271,135334447,2,2021-02-09,3,N,240,37,34,M,10,10,R,,,34,00
2021,41798957,135334410,1,2021-02-08,3,N,13A,38,35,M,10,10,R,,,35,00
2021,41798963,135337489,1,2021-02-08,3,N,13B,29,26,M,10,10,R,,,26,00
2021,41801272,135337495,1,2021-02-09,2,N,13B,24,21,F,10,20,R,,,21,00
2021,42690623,138320409,1,2021-02-09,3,N,220,36,33,M,10,20,R,,,33,
2021,41801270,135334438,1,2021-02-10,3,N,520,30,27,M,10,10,R,,,27,00
2021,43023761,139497284,1,2021-02-15,3,N,23F,31,28,M,20,20,R,,,28,
2021,41798931,135334328,1,2021-02-10,2,N,13B,51,48,F,10,20,R,,,48,00
2021,41798958,135334411,1,2021-02-11,1,N,35A,26,23,M,10,40,R,,,23,00
2021,41801256,135334300,1,2021-02-10,3,N,35B,36,33,F,10,10,R,,,33,00
2021,41798956,135334394,1,2021-02-10,3,C,35A,55,52,M,10,10,R,,,52,00
2021,41798933,135337461,1,2021-02-10,3,C,35A,43,40,M,10,10,R,,,40,00
2021,41798949,135337482,1,2021-02-10,3,N,240,36,33,F,10,10,R,,,33,00
2021,41798943,135334356,1,2021-02-10,3,N,35A,35,32,M,10,10,R,,,32,00
2021,41798945,135334365,1,2021-02-10,2,N,13B,31,28,M,10,10,R,,,28,00
2021,41798918,135334272,1,2021-02-22,3,C,35A,32,29,M,10,10,R,,,29,00
2021,41798966,135337491,1,2021-02-11,3,N,35A,32,29,F,10,40,N,,,29,00
2021,41798967,135337491,2,2021-02-11,3,N,35A,71,68,M,10,40,N,,,68,00
2021,41798946,135334370,1,2021-02-11,2,N,13B,29,26,M,10,10,R,,,26,00
2021,41801268,135334366,1,2021-02-11,3,N,13B,24,21,M,10,10,R,,,21,00
2021,41798951,135334385,1,2021-02-11,3,N,23C,32,29,M,10,10,R,,,29,00
2021,41798953,135337483,1,2021-02-12,3,C,35A,60,57,M,98,40,R,,,57,00
2021,41798942,135334353,1,2021-02-11,3,N,520,26,23,M,10,10,R,,,23,00
2021,41798950,135334381,1,2021-02-12,2,N,520,22,19,M,10,40,R,,,19,00
2021,41798954,135334390,1,2021-02-12,3,C,35A,38,35,F,10,10,R,,,35,00
2021,41798955,135334390,2,2021-02-12,3,C,35A,53,50,M,10,10,R,,,50,00
2021,41801261,135337463,1,2021-02-12,2,N,23C,35,32,M,10,10,R,,,32,00
2021,41798940,135334350,1,2021-02-12,3,N,13A,36,33,F,10,10,R,,,33,00
2021,41798924,135337434,1,2021-02-12,3,C,13B,29,26,M,10,20,R,,,26,00
2021,42157495,136483813,1,2021-02-13,3,N,35A,30,27,F,10,10,R,,,27,
2021,41798947,135334374,1,2021-02-13,2,N,13B,31,28,F,10,10,R,,,28,00
2021,41801267,135334361,1,2021-02-13,3,C,35A,34,31,F,20,20,R,,,31,00
2021,41798934,135334330,1,2021-02-13,2,C,13B,85,82,M,10,20,R,,,82,00
2021,41798935,135334330,2,2021-02-13,2,C,13B,65,62,F,10,20,R,,,62,00
2021,41798927,135337443,1,2021-02-13,2,N,290,27,24,M,10,10,R,,,24,00
2021,41798948,135334378,1,2021-02-14,2,N,240,31,28,M,10,10,R,,,28,00
2021,41798928,135334308,1,2021-02-14,2,N,13B,28,25,M,10,10,R,,,25,00
2021,42157526,136483923,1,2021-02-14,2,N,13B,39,36,M,10,10,R,,,36,
2021,41798941,135334357,1,2021-02-15,3,N,280,39,36,M,10,40,R,,,36,00
2021,44327354,144225020,1,2021-02-15,2,N,13C,56,53,M,10,10,R,,,53,
2021,42690720,138320721,1,2021-02-15,3,N,280,24,21,M,10,20,R,,,21,
2021,41798932,135334327,1,2021-02-16,3,N,13B,65,62,F,10,20,R,,,62,00
2021,41801264,135334351,1,2021-02-16,2,N,290,31,28,M,98,40,R,,,28,00
2021,41798938,135337472,1,2021-02-16,2,C,290,37,34,M,10,10,R,,,34,00
2021,41798930,135334321,1,2021-02-16,3,N,13B,63,60,F,10,10,R,,,60,00
2021,41801259,135334321,2,2021-02-16,3,N,13A,63,60,F,10,10,R,,,60,00
2021,42157514,136483892,1,2021-02-16,3,N,13B,39,36,M,20,20,R,,,36,
2021,41801260,135337456,1,2021-02-16,3,N,290,34,31,F,10,10,R,,,31,00
2021,41798921,135337417,1,2021-02-17,3,N,13B,36,33,M,10,20,R,,,33,00
2021,41801254,135337430,1,2021-02-18,3,N,270,24,21,M,10,10,R,,,21,00
2021,41798913,135337395,1,2021-02-17,3,N,35A,41,38,F,10,10,R,,,38,00
2021,41798926,135337440,1,2021-02-17,2,N,13B,57,54,M,10,10,R,,,54,00
2021,41798929,135334317,1,2021-02-18,3,N,35A,47,44,M,10,10,R,,,44,00
2021,42157538,136483963,1,2021-02-27,2,N,290,40,37,M,10,10,R,,,37,
2021,41798919,135334277,1,2021-02-18,3,N,90Z,23,20,M,10,10,R,,,20,00
2021,41798920,135334277,2,2021-02-18,3,N,13A,22,19,M,10,10,R,,,19,00
2021,42157445,136483644,1,2021-02-18,2,N,13B,24,21,M,10,10,R,,,21,
2021,41798923,135337433,1,2021-02-18,2,N,23H,36,33,F,10,10,R,,,33,00
2021,41801255,135334296,1,2021-02-20,2,N,240,17,14,F,20,20,R,R,,14,00
2021,42157517,136483905,1,2021-02-19,3,N,280,20,17,M,10,10,R,R,,17,
2021,42157518,136483905,2,2021-02-19,3,N,280,20,17,M,10,10,R,R,,17,
2021,42157484,136483794,1,2021-02-19,3,C,35A,38,35,M,10,10,R,,,35,
2021,42157485,136483794,2,2021-02-19,3,N,35A,42,39,M,10,10,R,,,39,
2021,41798917,135334271,1,2021-02-19,3,C,13A,48,45,M,10,10,R,,,45,00
2021,41798916,135337409,1,2021-02-19,3,N,280,21,18,F,10,10,R,,,18,00
2021,41801247,135337409,2,2021-02-19,3,N,240,20,17,F,10,10,R,R,,17,00
2021,42157494,136483811,1,2021-02-19,3,N,13B,34,31,M,20,20,N,,,31,
2021,42157530,136483928,1,2021-02-20,2,C,290,34,31,F,10,20,R,,,31,
2021,41798925,135337436,1,2021-02-20,3,N,100,39,36,M,10,10,R,,,36,00
2021,41801253,135334285,1,2021-02-21,2,N,13C,46,43,M,30,40,R,,,43,00
2021,43639611,141740534,1,2021-03-09,3,N,09A,30,27,M,10,10,R,,,27,
2021,41798914,135334248,1,2021-02-21,3,N,90D,54,51,F,10,20,R,,,51,00
2021,42157506,136483846,1,2021-02-21,1,N,35A,23,20,M,10,10,R,,,20,
2021,42157374,136483429,1,2021-02-21,2,N,290,40,37,M,10,10,R,,,37,
2021,41801251,135334282,1,2021-02-20,2,N,13B,39,36,M,10,10,R,,,36,00
2021,41801246,135334267,1,2021-02-21,3,N,13B,69,66,M,10,10,R,,,66,00
2021,41798911,135334239,1,2021-02-21,2,N,13B,39,36,M,10,10,R,,,36,00
2021,42157396,136483482,1,2021-03-18,3,C,13C,51,48,M,10,20,R,,,48,
2021,41801252,135337425,1,2021-02-21,2,N,13B,55,52,M,10,10,R,,,52,00
2021,41798922,135337426,1,2021-02-21,3,N,13A,36,33,M,10,10,R,,,33,00
2021,41801249,135334280,1,2021-02-22,3,C,35A,37,34,F,10,20,R,,,34,00
2021,42157486,136483795,1,2021-02-22,2,C,13B,27,24,F,10,10,R,,,24,
2021,42470804,137599098,1,2021-04-23,3,C,13B,22,19,M,10,20,R,,,19,
2021,41801244,135337389,1,2021-02-23,2,N,13A,35,32,M,10,10,R,,,32,00
2021,42470902,137599461,1,2021-02-23,3,N,120,31,28,M,10,20,R,,,28,
2021,41798912,135337394,1,2021-02-23,3,N,13B,58,55,M,10,10,R,,,55,00
2021,41801242,135337380,1,2021-02-23,2,N,13B,45,42,M,98,40,R,,,42,00
2021,41801245,135337401,1,2021-02-23,3,N,290,40,37,M,10,10,R,,,37,00
2021,42157531,136483941,1,2021-02-24,2,N,13B,58,55,F,10,10,U,,,55,
2021,41798910,135334232,1,2021-02-24,2,C,35B,31,28,M,10,10,R,,,28,00
2021,42157478,136483764,1,2021-02-24,3,N,35A,46,43,M,10,40,R,,,43,
2021,42157491,136483805,1,2021-02-24,3,N,35A,38,35,M,10,10,R,,,35,
2021,42157509,136483859,1,2021-02-24,2,N,13B,58,55,M,10,10,R,,,55,
2021,41798906,135334227,1,2021-02-24,3,N,13B,40,37,M,10,10,R,,,37,00
2021,42157463,136483704,1,2021-03-05,3,C,35A,37,34,M,10,10,R,,,34,
2021,41798907,135337387,1,2021-02-25,3,N,280,34,31,M,10,10,R,,,31,00
2021,42157476,136483760,1,2021-02-25,1,N,280,30,27,M,10,10,R,,,27,
2021,42690719,138320719,1,2021-02-26,3,C,520,35,32,M,10,40,R,,,32,
2021,41798908,135334231,1,2021-02-25,3,C,280,32,29,M,30,20,R,,,29,00
2021,42157465,136483710,1,2021-02-25,3,N,35A,44,41,M,10,20,R,,,41,
2021,42157473,136483745,1,2021-03-05,2,N,23C,35,32,F,10,10,R,,,32,
2021,42157498,136483818,1,2021-02-26,3,N,280,21,18,M,10,10,R,,,18,
2021,42157521,136483909,1,2021-02-26,3,N,35A,27,24,M,10,10,R,,,24,
2021,42157511,136483875,1,2021-02-26,2,N,13B,49,46,M,10,10,R,,,46,
2021,42157515,136483893,1,2021-02-27,3,C,13B,34,31,M,10,10,R,,,31,
2021,42157512,136483891,1,2021-02-27,2,N,13C,37,34,M,10,40,R,,,34,
2021,42157513,136483891,2,2021-02-27,2,N,290,29,26,F,10,40,R,,,26,
2021,42157507,136483848,1,2021-02-27,3,N,240,24,21,M,98,40,R,,,21,
2021,42157535,136483956,1,2021-02-27,3,N,290,26,23,M,10,10,R,,,23,
2021,42470817,137599152,1,2021-02-27,2,N,290,34,31,F,10,10,R,,,31,
2021,43920080,142740339,1,2021-08-27,3,N,120,21,18,M,10,10,R,,,18,
2021,42157524,136483918,1,2021-03-01,3,N,13B,43,40,M,10,10,U,,,40,
2021,42157489,136483800,1,2021-03-01,2,N,280,19,16,M,10,10,R,R,,16,
2021,42157534,136483954,1,2021-03-01,3,N,35A,27,24,M,10,10,R,,,24,
2021,42157492,136483806,1,2021-03-02,3,N,13B,36,33,M,30,10,R,,,33,
2021,42157504,136483837,1,2021-03-02,3,N,13B,62,59,M,98,10,R,,,59,
2021,42157525,136483922,1,2021-03-02,3,C,280,42,39,M,10,20,R,,,39,
2021,42690639,138320468,1,2021-03-02,3,N,13A,55,52,M,10,10,R,,,52,
2021,42157488,136483799,1,2021-03-03,3,N,13B,49,46,F,10,10,R,,,46,
2021,42157475,136483749,1,2021-03-04,3,N,13B,63,60,M,20,20,R,,,60,
2021,42157516,136483903,1,2021-03-04,3,N,35A,58,55,M,10,10,R,,,55,
2021,42157467,136483716,1,2021-03-04,3,N,35A,34,31,M,10,20,R,,,31,
2021,42157457,136483680,1,2021-03-04,3,C,520,42,39,M,10,10,R,,,39,
2021,42157469,136483726,1,2021-03-04,2,N,290,37,34,F,30,20,R,,,34,
2021,42157496,136483814,1,2021-03-05,3,N,240,28,25,F,10,10,R,,,25,
2021,42157537,136483962,1,2021-03-05,3,N,23F,29,26,M,10,20,R,,,26,
2021,42157528,136483925,1,2021-03-05,2,N,13B,52,49,M,10,20,R,,,49,
2021,42157508,136483852,1,2021-03-05,3,N,23C,29,26,M,10,10,R,,,26,
2021,42157559,136484025,1,2021-03-06,3,C,120,41,38,M,98,40,R,,,38,
2021,42157380,136483441,1,2021-03-06,3,N,13B,24,21,M,30,40,R,,,21,
2021,42157471,136483736,1,2021-03-06,3,N,13B,47,44,M,10,10,R,,,44,
2021,42157479,136483765,1,2021-03-07,3,N,13A,42,39,M,10,10,R,,,39,
2021,42157450,136483660,1,2021-03-07,3,N,520,23,20,M,10,10,R,,,20,
2021,42157477,136483763,1,2021-03-07,2,N,13C,42,39,M,10,10,R,,,39,
2021,42157497,136483815,1,2021-03-09,3,C,13B,27,24,M,10,20,R,,,24,
2021,42157460,136483685,1,2021-03-07,3,N,220,43,40,F,30,20,R,,,40,
