data_year,arrestee_id,nibrs_arrestee_weapon_id,weapon_id
2022,48656013,,51
2022,48656014,,51
2022,48656015,,51
2022,48656016,,51
2022,48656017,,51
2022,48656018,,51
2022,48656019,,51
2022,48656020,,51
2022,48656021,,51
2022,48656022,,51
2022,48656023,,51
2022,48656024,,53
2022,48656025,,51
2022,48656026,,51
2022,48656027,,51
2022,48656028,,51
2022,48656029,,51
2022,48656030,,51
2022,48656031,,51
2022,48656032,,51
2022,48656033,,51
2022,48656034,,51
2022,48656035,,51
2022,48656036,,51
2022,48656037,,51
2022,48656038,,51
2022,48656039,,51
2022,48656040,,51
2022,48656041,,51
2022,48656042,,51
2022,48656043,,51
2022,48656044,,51
2022,48656045,,51
2022,48656048,,51
2022,48656049,,51
2022,48656050,,51
2022,48656051,,51
2022,48656052,,51
2022,48656053,,51
2022,48656054,,51
2022,48656055,,1
2022,48656057,,51
2022,48656062,,51
2022,48656063,,51
2022,48656064,,51
2022,48656066,,51
2022,48656067,,51
2022,48656068,,51
2022,48656069,,51
2022,48656070,,7
2022,48656071,,51
2022,48656072,,51
2022,48656073,,51
2022,48656074,,52
2022,48656075,,4
2022,48656076,,51
2022,48656077,,51
2022,48656078,,51
2022,48656079,,51
2022,48656080,,51
2022,48656081,,51
2022,48656082,,51
2022,49296845,,51
2022,48656083,,51
2022,48656084,,51
2022,48656085,,51
2022,48656086,,51
2022,48656087,,51
2022,48656088,,51
2022,48656091,,51
2022,48656092,,51
2022,48656093,,51
2022,48656094,,51
2022,48656095,,51
2022,48656096,,51
2022,48656099,,51
2022,48656100,,51
2022,48656101,,51
2022,48656102,,51
2022,48656103,,51
2022,48656104,,51
2022,48656105,,51
2022,48656106,,51
2022,48656107,,51
2022,48656108,,52
2022,48656109,,51
2022,48656110,,51
2022,48656111,,51
2022,48656112,,3
2022,48656113,,51
2022,48656115,,51
2022,48656116,,51
2022,48656117,,51
2022,48656118,,51
2022,48656120,,51
2022,48656122,,51
2022,48651006,,51
2022,48656123,,51
2022,48656124,,51
2022,48656125,,51
2022,48656126,,51
2022,48656127,,51
2022,48656128,,51
2022,48656129,,3
2022,48656130,,4
2022,48656131,,51
2022,48656132,,51
2022,48656133,,51
2022,48651007,,51
2022,48656134,,51
2022,48656135,,51
2022,48656136,,51
2022,48656137,,51
2022,48656138,,51
2022,48656139,,53
2022,48656141,,51
2022,48656142,,51
2022,48656143,,51
2022,50705168,,51
2022,48656153,,51
2022,48656154,,51
2022,48651008,,51
2022,48651009,,51
2022,48656155,,51
2022,48651010,,3
2022,48656156,,51
2022,48656157,,51
2022,48651011,,51
2022,48651012,,51
2022,48656158,,51
2022,48651013,,51
2022,48656159,,51
2022,48656160,,51
2022,48656161,,51
2022,48656162,,51
2022,48656163,,51
2022,50346782,,51
2022,48656166,,51
2022,48656167,,51
2022,48656168,,51
2022,48656169,,51
2022,48656170,,51
2022,48656171,,51
2022,48656172,,51
2022,48656173,,51
2022,48656174,,51
2022,48656175,,51
2022,48656176,,51
2022,48656177,,51
2022,48656178,,52
2022,48656179,,51
2022,48656180,,51
2022,48656181,,3
2022,48656182,,51
2022,48656183,,51
2022,48656184,,51
2022,48656186,,51
2022,48656187,,51
2022,48656188,,51
2022,48656189,,51
2022,48656191,,51
2022,48656192,,3
2022,48656193,,51
2022,48656194,,51
2022,48656195,,51
2022,48656196,,51
2022,48656197,,51
2022,48656198,,51
2022,48656199,,52
2022,48656200,,51
2022,48656202,,51
2022,48656203,,51
2022,48656205,,51
2022,48656206,,51
2022,48656207,,51
2022,48656208,,51
2022,48656209,,51
2022,48656210,,51
2022,48656211,,51
2022,48656212,,51
2022,48651015,,51
2022,48651016,,51
2022,48656213,,51
2022,48656214,,51
2022,48656215,,51
2022,49058777,,51
2022,48656218,,51
2022,48656220,,51
2022,49296847,,51
2022,48656222,,51
2022,48656223,,51
2022,48656224,,51
2022,48656225,,3
2022,48656226,,51
2022,48656227,,51
2022,48656228,,51
2022,48656229,,51
2022,48656230,,51
2022,48656231,,51
2022,48656232,,51
2022,48651017,,51
2022,48651018,,51
2022,48651019,,52
2022,48656233,,51
2022,48656235,,51
2022,48656236,,51
2022,48656237,,51
2022,48656238,,51
2022,48656239,,51
2022,48656240,,51
2022,48656241,,51
2022,48656243,,51
2022,48656244,,51
2022,48651020,,51
2022,48656245,,51
2022,48656246,,1
2022,48651021,,51
2022,48651022,,4
2022,48656247,,51
2022,48651023,,51
2022,48651024,,51
2022,48651025,,51
2022,48656249,,51
2022,48656250,,51
2022,48656251,,51
2022,48656252,,51
2022,48656253,,51
2022,48656254,,51
2022,48656255,,51
2022,48656256,,51
2022,48656257,,51
2022,48656258,,52
2022,48656259,,51
2022,48656260,,51
2022,48656261,,51
2022,48656263,,51
2022,48656264,,51
2022,48656265,,51
2022,48656266,,51
2022,48656267,,51
2022,48656268,,51
2022,48656270,,51
2022,48656271,,51
2022,48656272,,1
2022,48656273,,1
2022,48656274,,51
2022,48651027,,51
2022,48651028,,4
2022,48651029,,51
2022,48651030,,51
2022,48651031,,51
2022,48651032,,51
2022,48651033,,51
2022,48651034,,51
2022,48651035,,51
2022,48651036,,51
2022,48651037,,51
2022,48656276,,52
2022,48651038,,51
2022,48651039,,51
2022,48656277,,51
2022,48651040,,51
2022,48656278,,51
2022,48656279,,51
2022,48656280,,51
2022,48656282,,51
2022,48656283,,51
2022,48656285,,51
2022,48656286,,51
2022,48656287,,51
2022,48651041,,51
2022,48651042,,51
2022,48651043,,51
2022,48651044,,51
2022,48651045,,51
2022,48651046,,51
2022,48651047,,51
2022,48651048,,51
2022,48651049,,51
2022,48651050,,51
2022,48651051,,51
2022,48651052,,51
2022,48651053,,51
2022,48651054,,51
2022,48651055,,51
2022,48651056,,51
2022,48651057,,51
2022,48651058,,51
2022,48651059,,51
2022,48651060,,51
2022,48651061,,51
2022,48651062,,51
2022,48651063,,51
2022,48651064,,51
2022,48651065,,51
2022,48651066,,51
2022,48651067,,51
2022,48651068,,51
2022,48651070,,51
2022,48651071,,51
2022,48651072,,51
2022,48651073,,51
2022,48651074,,51
2022,48651075,,51
2022,48651076,,51
2022,49794298,,51
2022,48656289,,51
2022,48656291,,51
2022,49296849,,51
2022,48656292,,51
2022,48656293,,51
2022,48656294,,51
2022,48656295,,51
2022,48656296,,51
2022,48656297,,51
2022,48656300,,51
2022,48651077,,51
2022,48656301,,51
2022,48651078,,51
2022,48656302,,51
2022,48656303,,51
2022,48651079,,51
2022,48651080,,51
2022,48651081,,51
2022,49058867,,51
2022,48651082,,51
2022,48651083,,51
2022,48651084,,3
2022,48656305,,51
2022,48651085,,51
2022,48651086,,51
2022,48651087,,3
2022,48651088,,51
2022,48651089,,5
2022,48651090,,51
2022,48651091,,51
2022,48651092,,51
2022,48656306,,51
2022,48656307,,51
2022,48651093,,51
2022,48656308,,51
2022,48656309,,51
2022,48651094,,51
2022,48651095,,51
2022,48656310,,51
2022,48656311,,51
2022,48656312,,51
2022,48651096,,51
2022,48651097,,51
2022,48651098,,51
2022,48651099,,51
2022,48651100,,51
2022,49794302,,51
2022,48651101,,51
2022,48651102,,51
2022,48651103,,51
2022,48656314,,51
2022,48651104,,53
2022,48651105,,51
2022,48651106,,51
2022,48656315,,51
2022,48651107,,4
2022,48656316,,51
2022,49058868,,51
2022,48651108,,51
2022,48656318,,51
2022,48651109,,51
2022,48656319,,51
2022,48656320,,51
2022,48651110,,51
2022,48651111,,51
2022,48651112,,51
2022,48656322,,51
2022,48651113,,51
2022,48656323,,51
2022,48651114,,51
2022,48656324,,51
2022,48656325,,51
2022,48656326,,51
2022,48656327,,51
2022,48656330,,51
2022,48656331,,3
2022,48656332,,51
2022,48656333,,51
2022,48656334,,3
2022,48656335,,51
2022,48656336,,51
2022,48656337,,51
2022,48656338,,51
2022,48656339,,51
2022,48656340,,51
2022,48656341,,51
2022,48656342,,51
2022,48656343,,51
2022,48656344,,51
2022,48656345,,51
2022,48656346,,51
2022,48656347,,51
2022,48656348,,51
2022,48656349,,52
2022,48656350,,51
2022,48656351,,51
2022,48656352,,51
2022,49296850,,51
2022,48656354,,51
2022,48656356,,51
2022,48656357,,51
2022,48656358,,51
2022,48651115,,51
2022,48651116,,51
2022,48656359,,51
2022,48651117,,51
2022,48656360,,51
2022,48651118,,51
2022,48651119,,51
2022,48656361,,51
2022,48656362,,51
2022,48651120,,52
2022,48656363,,51
2022,48651121,,53
2022,48656364,,51
2022,48656365,,52
2022,48656366,,51
2022,49058780,,51
2022,48656368,,51
2022,48656369,,3
2022,48656370,,51
2022,48656371,,51
2022,48656372,,51
2022,48656373,,51
2022,48656374,,51
2022,48656375,,51
2022,48656376,,51
2022,48656377,,51
2022,48656378,,51
2022,48656380,,51
2022,48656381,,51
2022,48656382,,52
2022,48656383,,51
2022,48656384,,51
2022,48656385,,51
2022,48656386,,51
2022,48656387,,52
2022,50705176,,51
2022,48656389,,7
2022,48656390,,51
2022,48656391,,51
2022,48656392,,51
2022,49296851,,51
2022,49296852,,51
2022,48656395,,1
2022,48656396,,51
2022,48656397,,51
2022,48656398,,52
2022,48656399,,51
2022,48656400,,51
2022,48656401,,51
2022,48656402,,51
2022,48656403,,51
2022,48651122,,51
2022,48651123,,51
2022,48651124,,51
2022,48651125,,51
2022,48651126,,51
2022,48651127,,51
2022,48651128,,51
2022,48651129,,51
2022,48651130,,51
2022,48651131,,51
2022,48651132,,51
2022,48651133,,51
2022,48651134,,3
2022,48651135,,51
2022,48651136,,51
2022,48651137,,51
2022,48651138,,3
2022,48651139,,51
2022,48651140,,51
2022,48651141,,51
2022,48651142,,51
2022,48651143,,4
2022,48651144,,51
2022,48651145,,51
2022,48651146,,3
2022,48651147,,51
2022,48651148,,51
2022,48651149,,51
2022,48651150,,51
2022,48651151,,51
2022,48651152,,51
2022,48651153,,51
2022,48651154,,51
2022,48651155,,51
2022,48651156,,51
2022,48651157,,51
2022,48651158,,51
2022,48651159,,51
2022,48651160,,51
2022,48651161,,51
2022,48651162,,51
2022,48651163,,51
2022,48651164,,3
2022,48651165,,52
2022,48651166,,51
2022,48651167,,51
2022,48651168,,51
2022,51269837,,51
2022,48656405,,51
2022,48656406,,51
2022,48656407,,51
2022,48656408,,51
2022,49058871,,51
2022,48656410,,51
2022,48656411,,51
2022,48656412,,51
2022,48656413,,51
2022,48656414,,3
2022,48656415,,51
2022,48656416,,51
2022,48656417,,51
2022,48656418,,51
2022,48656419,,51
2022,48656420,,51
2022,48656421,,51
2022,48656422,,51
2022,48656423,,51
2022,48656424,,51
2022,49058873,,51
2022,48651169,,51
2022,48651170,,3
2022,48651171,,51
2022,48651172,,51
2022,48651173,,51
2022,48651174,,51
2022,48651175,,51
2022,48651176,,52
2022,48651177,,51
2022,48651178,,51
2022,48651179,,3
2022,48651180,,51
2022,48651181,,51
2022,48651182,,51
2022,48651183,,51
2022,48651184,,51
2022,48651185,,51
2022,48651186,,3
2022,48651187,,51
2022,48651188,,51
2022,48651189,,51
2022,48651190,,51
2022,48651191,,3
2022,48651192,,52
2022,48651193,,51
2022,48651194,,53
2022,49794320,,51
2022,48651195,,51
2022,48656427,,51
2022,48651196,,51
2022,48651197,,51
2022,48651198,,51
2022,48656428,,51
2022,48651199,,51
2022,48651200,,51
2022,48656429,,51
2022,48651201,,51
2022,48651202,,51
2022,48656430,,51
2022,48656431,,51
2022,48651203,,53
2022,48656432,,51
2022,48651204,,51
2022,48656433,,51
2022,48656434,,51
2022,48651205,,52
2022,48651206,,51
2022,48651207,,51
2022,48651208,,51
2022,48656435,,51
2022,49794321,,3
2022,48656437,,51
2022,48656438,,51
2022,49058878,,51
2022,49058882,,51
2022,49058883,,51
2022,50705179,,3
2022,50705180,,3
2022,49058885,,51
2022,49058886,,51
2022,48656447,,51
2022,48656448,,51
2022,48656449,,51
2022,48656450,,51
2022,48656451,,51
2022,49058889,,51
2022,48656453,,51
2022,48656454,,51
2022,48656455,,51
2022,49058892,,51
2022,48656457,,3
2022,49058795,,51
2022,49058796,,51
2022,48656458,,51
2022,48651209,,51
2022,48651210,,51
2022,48651211,,51
2022,48651212,,51
2022,48651213,,51
2022,48651214,,51
2022,48651215,,51
2022,48651216,,51
2022,48651217,,4
2022,48651218,,51
2022,48656459,,51
2022,48656460,,51
2022,48656461,,51
2022,49058813,,51
2022,49058897,,51
2022,49058918,,51
2022,49058815,,52
2022,49058817,,51
2022,49058818,,51
2022,49058819,,51
2022,49059066,,51
2022,49059034,,51
2022,49059069,,51
2022,49059036,,51
2022,50705183,,51
2022,49059046,,3
2022,49059077,,51
2022,49059047,,51
2022,48651219,,51
2022,49059082,,51
2022,49059083,,51
2022,48651220,,51
2022,49059048,,52
2022,48651221,,51
2022,49059086,,52
2022,48651222,,51
2022,48651223,,51
2022,48651224,,51
2022,48651225,,51
2022,48651226,,51
2022,48651227,,51
2022,48651228,,51
2022,48651229,,51
2022,48651230,,51
2022,48651231,,51
2022,49059104,,51
2022,49059106,,51
2022,48651232,,51
2022,48651233,,51
2022,49059079,,51
2022,48651234,,51
2022,49059173,,51
2022,48651235,,51
2022,48651236,,51
2022,49059188,,51
2022,48651237,,51
2022,49059112,,51
2022,48651238,,51
2022,48651239,,51
2022,49059114,,51
2022,48651240,,51
2022,48651241,,51
2022,48651242,,9
2022,49059118,,51
2022,48651243,,51
2022,49210284,,51
2022,48651244,,51
2022,49059200,,51
2022,48651245,,52
2022,48651246,,51
2022,49059123,,51
2022,48651247,,51
2022,49059209,,51
2022,48651248,,51
2022,49059125,,51
2022,49059127,,51
2022,48651249,,51
2022,48651250,,51
2022,48651251,,51
2022,49059218,,51
2022,48651252,,51
2022,50346784,,51
2022,49059140,,3
2022,49059142,,51
2022,49059229,,51
2022,49059147,,51
2022,49059231,,51
2022,49059151,,51
2022,49059154,,51
2022,49059155,,51
2022,49059156,,51
2022,49058705,,51
2022,49058728,,51
2022,49058706,,51
2022,49058729,,51
2022,49058708,,51
2022,49058733,,51
2022,49058709,,51
2022,49058710,,51
2022,49058737,,51
2022,49058743,,51
2022,49058718,,51
2022,49058719,,51
2022,49794333,,51
2022,48651253,,51
2022,48651254,,3
2022,48651255,,51
2022,48651256,,51
2022,48651257,,51
2022,48651258,,51
2022,48651259,,51
2022,48651260,,51
2022,48651261,,51
2022,48651262,,51
2022,48651263,,51
2022,48651264,,51
2022,48651265,,51
2022,48651266,,53
2022,48651267,,51
2022,48651268,,51
2022,48651269,,51
2022,48651270,,51
2022,48651271,,51
2022,48651272,,51
2022,48651273,,51
2022,48651274,,51
2022,48651275,,51
2022,48651276,,51
2022,48651277,,51
2022,48651278,,51
2022,48651279,,51
2022,48651280,,3
2022,48651281,,3
2022,48651282,,51
2022,48651283,,3
2022,48651284,,52
2022,48651285,,51
2022,49296854,,51
2022,49296855,,51
2022,49058748,,3
2022,49296856,,51
2022,49296857,,51
2022,49296858,,51
2022,49296859,,3
2022,49296860,,51
2022,49296861,,3
2022,50346785,,51
2022,49296863,,51
2022,49296865,,51
2022,49296866,,3
2022,49296867,,51
2022,49296868,,51
2022,49296869,,51
2022,49296870,,51
2022,49296871,,51
2022,49296872,,51
2022,49296874,,51
2022,49296875,,51
2022,49296876,,51
2022,48651286,,51
2022,48651287,,51
2022,48651288,,51
2022,48651289,,51
2022,49794341,,51
2022,49296878,,51
2022,48651290,,51
2022,48651291,,51
2022,48651292,,3
2022,48651293,,51
2022,48651294,,51
2022,48651295,,51
2022,48651296,,51
2022,48651297,,51
2022,48651298,,51
2022,48651299,,51
2022,48651300,,51
2022,48651301,,51
2022,48651302,,51
2022,48651303,,51
2022,48651304,,51
2022,48651305,,51
2022,48651306,,51
2022,48651307,,51
2022,48651308,,51
2022,48651309,,51
2022,48651311,,51
2022,48651313,,51
2022,48651314,,51
2022,48651315,,51
2022,48651316,,51
2022,48651317,,51
2022,48651318,,51
2022,48651319,,51
2022,48651320,,51
2022,49794344,,51
2022,48651321,,51
2022,48651322,,51
2022,48651324,,51
2022,49296880,,51
2022,49296881,,51
2022,49296882,,51
2022,48651325,,1
2022,49296883,,51
2022,48651326,,51
2022,48651327,,51
2022,49296884,,51
2022,48651328,,51
2022,48651329,,51
2022,48651330,,51
2022,49296885,,51
2022,48651331,,51
2022,49296886,,51
2022,48651332,,51
2022,49296887,,51
2022,49296888,,51
2022,49296889,,51
2022,49296890,,51
2022,49296891,,51
2022,50705185,,51
2022,49296892,,51
2022,49296893,,51
2022,49296894,,51
2022,49296895,,51
2022,48651333,,51
2022,48651334,,51
2022,48651335,,3
2022,48651336,,3
2022,50131741,,2
2022,48651339,,51
2022,48651340,,51
2022,48651341,,51
2022,48651342,,51
2022,48651343,,52
2022,48651344,,51
2022,48651345,,52
2022,48651346,,51
2022,49794360,,51
2022,49794366,,51
2022,49794367,,51
2022,49794370,,51
2022,51269838,,51
2022,49794384,,51
2022,48651347,,51
2022,48651348,,3
2022,48651349,,51
2022,48651350,,51
2022,48651351,,51
2022,48651352,,51
2022,48651353,,51
2022,48651354,,51
2022,48651355,,51
2022,48651356,,51
2022,48651357,,51
2022,48651358,,51
2022,48651359,,51
2022,48651360,,51
2022,48651361,,51
2022,48651362,,51
2022,48651363,,51
2022,48651364,,51
2022,48651365,,51
2022,48651366,,51
2022,48651367,,51
2022,48651368,,3
2022,48651369,,3
2022,48651370,,3
2022,48651371,,51
2022,48651372,,51
2022,48651373,,51
2022,48651374,,51
2022,48651375,,51
2022,48651376,,51
2022,48651377,,52
2022,48651378,,51
2022,48651379,,51
2022,48651380,,3
2022,48651381,,51
2022,48651382,,52
2022,48651383,,51
2022,48651384,,51
2022,49794385,,51
2022,49794389,,51
2022,49794392,,51
2022,49794403,,51
2022,49794411,,51
2022,49794413,,51
2022,49794415,,51
2022,49794416,,51
2022,49794420,,51
2022,49794422,,51
2022,49794425,,51
2022,49794435,,51
2022,49794438,,51
2022,49794439,,51
2022,49794443,,51
2022,49794444,,51
2022,49794448,,51
2022,49794451,,51
2022,48651385,,51
2022,49794454,,51
2022,48651386,,51
2022,48651387,,51
2022,48651388,,51
2022,49794455,,51
2022,48651389,,51
2022,48651391,,51
2022,48651392,,51
2022,48651393,,51
2022,48651394,,51
2022,48651395,,51
2022,48651396,,51
2022,48651397,,51
2022,48651398,,3
2022,48651399,,51
2022,48651400,,51
2022,48651401,,51
2022,48651402,,51
2022,48651403,,51
2022,48651404,,51
2022,48651405,,52
2022,48651405,,53
2022,48651406,,51
2022,48651407,,51
2022,48651408,,51
2022,48651409,,51
2022,48651410,,51
2022,48651411,,51
2022,48651412,,51
2022,48651413,,51
2022,48651414,,51
2022,48651415,,51
2022,48651416,,51
2022,48651417,,51
2022,48651418,,52
2022,48651419,,3
2022,48651420,,51
2022,48651421,,51
2022,48651422,,51
2022,48651423,,51
2022,48651424,,3
2022,48651425,,51
2022,48651426,,51
2022,49794457,,51
2022,49794461,,51
2022,49794468,,51
2022,51269839,,51
2022,49794474,,51
2022,49794475,,51
2022,49794476,,51
2022,48651427,,51
2022,48651428,,51
2022,48651429,,51
2022,48651430,,51
2022,48651431,,51
2022,48651432,,51
2022,48651433,,51
2022,48651434,,51
2022,48651435,,51
2022,48651436,,51
2022,48651437,,51
2022,48651438,,51
2022,48651439,,51
2022,48651443,,51
2022,48651446,,51
2022,48651447,,51
2022,48651452,,51
2022,48651454,,51
2022,48651457,,51
2022,48651458,,51
2022,48651459,,52
2022,48651460,,51
2022,48651461,,51
2022,48651462,,51
2022,48651463,,51
2022,48651464,,51
2022,48651465,,51
2022,49794485,,51
2022,49794489,,51
2022,49794502,,51
2022,49794504,,51
2022,49794505,,51
2022,49794506,,51
2022,49794507,,3
2022,49794509,,51
2022,49794515,,51
2022,49794516,,51
2022,49794517,,51
2022,49794524,,51
2022,49794525,,51
2022,49794526,,51
2022,49794527,,51
2022,49794528,,51
2022,49794530,,51
2022,49794534,,51
2022,50346788,,51
2022,49794540,,51
2022,50346789,,51
2022,49794542,,51
2022,50346790,,51
2022,48651466,,51
2022,48651467,,51
2022,48651468,,51
2022,48651469,,51
2022,48651470,,51
2022,48651471,,51
2022,48651472,,51
2022,48651473,,51
2022,48651474,,51
2022,48651475,,51
2022,48651476,,3
2022,48651477,,51
2022,48651478,,51
2022,51120655,,51
2022,51169005,,51
2022,51171088,,51
2022,48651479,,51
2022,48651480,,51
2022,48651481,,51
2022,48651482,,51
2022,48651483,,3
2022,48651484,,3
2022,48651485,,51
2022,48651486,,51
2022,48651487,,51
2022,48651488,,51
2022,48651489,,51
2022,48651490,,51
2022,48651491,,51
2022,48651493,,3
2022,48651494,,51
2022,48651495,,51
2022,48651496,,51
2022,48651497,,51
2022,48651498,,51
2022,48651499,,51
2022,48651500,,51
2022,48651501,,51
2022,48651502,,51
2022,48651503,,51
2022,48651504,,1
2022,48651505,,51
2022,48651506,,51
2022,48651507,,51
2022,48651508,,51
2022,49210285,,51
2022,48651510,,3
2022,48651511,,51
2022,48651512,,51
2022,49210287,,51
2022,48651513,,51
2022,48651514,,51
2022,51078411,,51
2022,51078467,,51
2022,48651515,,51
2022,48651516,,51
2022,48651517,,51
2022,48651518,,51
2022,48651519,,51
2022,48651520,,51
2022,48651521,,51
2022,48651522,,51
2022,51078491,,51
