data_year,arrestee_id,incident_id,arrestee_seq_num,arrest_date,arrest_type_id,multiple_indicator,offense_code,age_id,age_num,sex_code,race_id,ethnicity_id,resident_code,under_18_disposition_code,clearance_ind,age_range_low_num,age_range_high_num
2022,48651005,160063001,1,2022-01-01,3,N,13B,31,28,M,10,10,R,,,28,
2022,48651006,160063002,1,2022-01-01,3,N,290,29,26,M,10,20,R,,,26,
2022,48651007,160063006,1,2022-01-01,3,N,13B,23,20,M,10,10,R,,,20,
2022,48651008,160063008,1,2022-01-01,3,C,23C,31,28,M,10,20,R,,,28,
2022,48651009,160063014,1,2022-01-01,3,N,280,39,36,F,10,10,R,,,36,
2022,48651010,160063019,1,2022-01-01,3,N,120,25,22,M,10,10,R,,,22,
2022,48651011,160063020,1,2022-01-01,3,N,23C,55,52,M,10,10,R,,,52,
2022,48651012,160063024,1,2022-01-02,3,N,280,31,28,M,10,20,R,,,28,
2022,48651013,160063029,1,2022-01-02,2,N,13B,58,55,M,10,20,R,,,55,
2022,48651015,160063036,1,2022-01-02,3,N,280,30,27,M,10,20,R,,,27,
2022,48651016,160063039,1,2022-01-03,3,N,280,57,54,M,10,10,R,,,54,
2022,48651017,160063043,1,2022-01-03,3,C,280,66,63,M,10,40,U,,,63,
2022,48651018,160063044,1,2022-01-03,3,N,35A,28,25,M,10,10,R,,,25,
2022,48651019,160063046,1,2022-01-03,3,N,23C,38,35,M,10,10,R,,,35,
2022,48651020,160063051,1,2022-01-03,2,N,13B,27,24,F,20,20,R,,,24,
2022,48651021,160063052,1,2022-01-04,3,N,280,40,37,M,10,10,R,,,37,
2022,48651022,160063053,1,2022-01-04,3,N,35A,37,34,M,10,10,R,,,34,
2022,48651023,160063055,1,2022-01-04,3,N,35A,46,43,M,30,20,N,,,43,
2022,48651024,160063057,1,2022-01-04,3,N,13B,76,73,M,10,10,R,,,73,
2022,48651025,160063062,1,2022-01-04,3,N,280,32,29,M,10,10,R,,,29,
2022,48651027,160063065,1,2022-01-04,3,N,13B,45,42,F,10,10,R,,,42,
2022,48651028,160063071,1,2022-01-05,3,N,13A,31,28,M,10,10,R,,,28,
2022,48651029,160063084,1,2022-01-06,2,N,23C,44,41,M,10,10,R,,,41,
2022,48651030,160063087,1,2022-01-07,3,N,13B,29,26,M,10,40,R,,,26,
2022,48651031,160063092,1,2022-01-07,3,N,280,68,65,M,10,10,R,,,65,
2022,48651032,160063093,1,2022-01-07,3,N,13B,28,25,F,98,40,R,,,25,
2022,48651033,160063101,1,2022-01-07,2,N,13B,64,61,M,10,10,R,,,61,
2022,48651034,160063103,1,2022-01-08,3,N,35A,43,40,M,10,10,R,,,40,
2022,48651035,160063113,1,2022-01-08,3,N,13A,67,64,M,10,20,R,,,64,
2022,48651036,160063116,1,2022-01-09,3,N,13B,45,42,M,10,10,N,,,42,
2022,48651037,160063122,1,2022-01-27,2,N,23C,44,41,M,10,10,R,,,41,
2022,48651038,160063123,1,2022-01-10,2,N,13B,30,27,F,10,10,R,,,27,
2022,48651039,160063128,1,2022-01-10,3,N,13A,56,53,M,10,10,R,,,53,
2022,48651040,160063144,1,2022-01-11,3,N,13C,42,39,M,10,10,R,,,39,
2022,48651041,160063146,1,2022-01-11,3,N,13B,30,27,M,30,20,R,,,27,
2022,48651042,160063147,1,2022-01-11,3,N,13B,29,26,M,30,40,R,,,26,
2022,48651043,160063160,1,2022-01-12,2,N,13B,53,50,F,10,10,U,,,50,
2022,48651044,160063161,1,2022-01-12,3,C,35A,49,46,M,10,10,R,,,46,
2022,48651045,160063162,1,2022-01-12,3,N,35A,50,47,F,10,10,R,,,47,
2022,48651046,160063163,1,2022-01-12,3,C,13B,29,26,F,10,20,R,,,26,
2022,48651047,160063177,1,2022-01-13,3,N,35A,40,37,M,10,10,R,,,37,
2022,48651048,160063179,1,2022-01-13,2,N,13B,30,27,M,10,20,R,,,27,
2022,48651049,160063183,1,2022-01-14,2,C,13B,23,20,F,10,20,R,,,20,
2022,48651050,160063189,1,2022-01-14,2,N,13B,69,66,M,10,20,R,,,66,
2022,48651051,160063195,1,2022-01-15,2,N,13B,34,31,M,10,10,R,,,31,
2022,48651052,160063198,1,2022-01-15,2,C,13B,28,25,M,10,10,R,,,25,
2022,48651053,160063200,1,2022-01-15,2,N,23C,33,30,M,98,40,R,,,30,
2022,48651054,160063203,1,2022-01-15,2,N,13C,36,33,M,10,20,R,,,33,
2022,48651055,160063206,1,2022-01-16,3,N,280,32,29,M,10,10,R,,,29,
2022,48651056,160063206,2,2022-01-16,3,N,280,37,34,F,10,10,R,,,34,
2022,48651057,160063208,1,2022-01-16,3,N,13C,51,48,F,10,40,R,,,48,
2022,48651058,160063209,1,2022-01-16,2,N,23D,31,28,M,10,10,R,,,28,
2022,48651059,160063210,1,2022-01-16,2,N,13B,38,35,M,10,10,R,,,35,
2022,48651060,160063211,1,2022-01-16,2,C,13B,35,32,M,10,10,R,,,32,
2022,48651061,160063213,1,2022-01-16,2,N,13B,71,68,M,10,10,R,,,68,
2022,48651062,160063231,1,2022-01-18,3,N,13B,28,25,M,10,10,R,,,25,
2022,48651063,160063243,1,2022-01-19,3,N,240,37,34,F,10,10,R,,,34,
2022,48651064,160063245,1,2022-01-19,3,N,13B,40,37,M,50,20,R,,,37,
2022,48651065,160063252,1,2022-01-19,3,N,13B,46,43,M,10,20,R,,,43,
2022,48651066,160063254,1,2022-01-19,3,N,35A,42,39,M,10,10,R,,,39,
2022,48651067,160063255,1,2022-01-20,3,N,35A,43,40,F,10,10,R,,,40,
2022,48651068,160063256,1,2022-01-20,3,N,90Z,41,38,M,10,10,R,,,38,
2022,48651070,160063258,1,2022-01-20,2,N,13B,39,36,M,98,40,U,,,36,
2022,48651071,160063261,1,2022-01-20,2,N,13C,41,38,F,10,10,R,,,38,
2022,48651072,160063265,1,2022-01-20,2,N,13B,32,29,M,10,10,R,,,29,
2022,48651073,160063266,1,2022-01-20,3,N,220,19,16,M,10,20,R,H,,16,
2022,48651074,160063266,2,2022-01-20,3,N,220,19,16,M,10,10,R,H,,16,
2022,48651075,160063269,1,2022-01-20,3,N,13A,24,21,M,10,10,R,,,21,
2022,48651076,160063281,1,2022-01-21,2,N,13B,56,53,M,10,10,R,,,53,
2022,48651077,160063282,1,2022-01-21,2,N,13B,31,28,M,10,10,R,,,28,
2022,48651078,160063289,1,2022-01-22,3,N,120,32,29,M,10,10,R,,,29,
2022,48651079,160063289,2,2022-01-22,3,N,35A,31,28,F,10,10,R,,,28,
2022,48651080,160063290,1,2022-01-22,2,N,13B,55,52,F,10,10,R,,,52,
2022,48651081,160063294,1,2022-01-23,3,N,13B,28,25,M,10,10,R,,,25,
2022,48651082,160063295,1,2022-01-23,3,N,23F,28,25,M,10,10,R,,,25,
2022,48651083,160063295,2,2022-01-23,3,N,23F,29,26,M,10,20,R,,,26,
2022,48651084,160063296,1,2022-02-07,3,N,09A,24,21,M,20,20,R,,,21,
2022,48651085,160063298,1,2022-01-23,2,N,13B,37,34,M,10,10,R,,,34,
2022,48651086,160063302,1,2022-01-23,3,N,13B,25,22,M,98,40,R,,,22,
2022,48651087,160063306,1,2022-01-23,3,N,520,25,22,M,10,10,R,,,22,
2022,48651088,160063309,1,2022-01-23,3,N,35A,43,40,M,10,10,R,,,40,
2022,48651089,160063310,1,2022-01-24,2,N,520,22,19,M,10,10,R,,,19,
2022,48651090,160063314,1,2022-01-24,3,N,13A,36,33,F,10,10,R,,,33,
2022,48651091,160063315,1,2022-01-24,3,N,13B,29,26,M,10,10,R,,,26,
2022,48651092,160063329,1,2022-01-25,2,C,13B,50,47,F,10,10,R,,,47,
2022,48651093,160063330,1,2022-01-25,2,N,13B,43,40,M,10,10,R,,,40,
2022,48651094,160063331,1,2022-01-26,3,N,520,28,25,M,10,10,R,,,25,
2022,48651095,160063344,1,2022-01-26,2,N,13B,57,54,M,10,10,R,,,54,
2022,48651096,160063345,1,2022-01-27,3,N,35A,33,30,M,20,20,R,,,30,
2022,48651097,160063350,1,2022-01-27,2,N,90Z,45,42,F,10,10,R,,,42,
2022,48651098,160063352,1,2022-01-27,3,N,13B,34,31,M,10,10,R,,,31,
2022,48651099,160063358,1,2022-01-27,2,N,13B,37,34,F,10,10,R,,,34,
2022,48651100,160063361,1,2022-01-27,3,N,13B,58,55,F,10,10,R,,,55,
2022,48651101,160063363,1,2022-01-28,3,N,290,24,21,M,98,20,R,,,21,
2022,48651102,160063372,1,2022-01-29,3,N,280,36,33,M,10,10,R,,,33,
2022,48651103,160063376,1,2022-01-28,3,N,13B,22,19,M,10,10,R,,,19,
2022,48651104,160063379,1,2022-01-28,3,N,35A,35,32,M,10,10,U,,,32,
2022,48651105,160063380,1,2022-01-28,3,N,13B,27,24,M,10,10,R,,,24,
2022,48651106,160063382,1,2022-01-28,3,N,13A,25,22,M,10,10,R,,,22,
2022,48651107,160063388,1,2022-01-29,1,C,520,48,45,M,10,10,R,,,45,
2022,48651108,160063389,1,2022-02-07,2,C,13B,40,37,M,10,20,R,,,37,
2022,48651109,160063393,1,2022-01-29,3,N,280,49,46,M,10,10,R,,,46,
2022,48651110,160063394,1,2022-01-29,2,N,240,36,33,M,10,10,R,,,33,
2022,48651111,160063399,1,2022-01-29,2,N,23C,38,35,F,10,10,R,,,35,
2022,48651112,160063400,1,2022-01-29,3,N,13B,27,24,F,10,10,R,,,24,
2022,48651113,160063401,1,2022-01-29,2,N,23C,43,40,F,10,10,R,,,40,
2022,48651114,160063402,1,2022-01-29,3,N,13B,57,54,M,10,10,R,,,54,
2022,48651115,160063403,1,2022-01-29,3,N,13B,43,40,M,30,20,R,,,40,
2022,48651116,160063404,1,2022-01-30,3,N,520,39,36,M,10,10,R,,,36,
2022,48651117,160063409,1,2022-01-30,3,N,35A,40,37,M,10,10,R,,,37,
2022,48651118,160063410,1,2022-01-30,2,N,13B,57,54,M,10,10,R,,,54,
2022,48651119,160063414,1,2022-01-31,3,N,35A,28,25,M,10,10,U,,,25,
2022,48651120,160063416,1,2022-01-31,3,N,120,44,41,M,10,10,R,,,41,
2022,48651121,160063421,1,2022-01-31,3,N,13B,14,11,M,10,10,R,R,,11,
2022,48651122,160063423,1,2022-01-31,2,N,23D,54,51,M,10,10,R,,,51,
2022,48651123,160063429,1,2022-01-31,2,N,13B,21,18,M,10,10,R,,,18,
2022,48708575,160311553,1,2022-08-20,3,N,90C,25,22,M,20,50,,,,22,
2022,48651124,160063432,1,2022-02-01,3,N,35A,31,28,M,10,40,R,,,28,
2022,48651125,160063433,1,2022-02-01,3,N,35A,44,41,M,10,10,R,,,41,
2022,48651126,160063434,1,2022-02-01,3,N,35A,42,39,M,10,10,R,,,39,
2022,48651127,160063442,1,2022-02-01,3,N,23C,31,28,M,10,10,R,,,28,
2022,48651128,160063444,1,2022-02-01,3,N,13B,31,28,F,10,20,R,,,28,
2022,48651129,160063445,1,2022-02-01,3,N,290,30,27,M,10,10,R,,,27,
2022,48651130,160063448,1,2022-02-01,3,N,13B,44,41,F,10,10,R,,,41,
2022,48651131,160063457,1,2022-02-05,2,N,23C,50,47,M,10,10,R,,,47,
2022,48651132,160063458,1,2022-02-02,2,C,23D,64,61,M,10,20,R,,,61,
2022,48651133,160063459,1,2022-02-02,3,N,13A,25,22,M,10,10,R,,,22,
2022,48651134,160063460,1,2022-02-02,1,N,13A,39,36,M,10,10,R,,,36,
2022,48655426,160080749,1,2022-09-29,3,N,270,35,32,F,10,50,,,,32,
2022,48651135,160063461,1,2022-02-03,3,N,13B,25,22,M,10,10,R,,,22,
2022,48651136,160063463,1,2022-02-03,3,C,220,55,52,M,10,10,R,,,52,
2022,48651137,160063469,1,2022-02-03,3,N,35A,26,23,M,10,10,R,,,23,
2022,48651138,160063470,1,2022-02-04,3,N,520,57,54,F,10,10,R,,,54,
2022,48651139,160063477,1,2022-02-04,3,N,13B,37,34,M,98,40,R,,,34,
2022,48651140,160063487,1,2022-02-05,3,N,220,40,37,M,98,40,R,,,37,
2022,48651141,160063489,1,2022-02-05,2,N,13B,40,37,M,10,10,R,,,37,
2022,48651142,160063490,1,2022-02-05,3,C,13B,30,27,F,10,10,R,,,27,
2022,48651143,160063493,1,2022-02-05,2,N,520,24,21,M,10,10,R,,,21,
2022,48651144,160063494,1,2022-02-05,3,N,35A,30,27,F,10,10,R,,,27,
2022,48651145,160063496,1,2022-02-05,2,N,13B,24,21,F,10,10,R,,,21,
2022,48651146,160063497,1,2022-02-05,3,C,13A,39,36,M,10,10,R,,,36,
2022,48651147,160063498,1,2022-02-06,3,N,13B,28,25,F,10,10,R,,,25,
2022,48651148,160063499,1,2022-02-07,2,N,13B,24,21,F,10,10,R,,,21,
2022,48651149,160063499,2,2022-02-07,2,N,13B,21,18,F,10,10,R,,,18,
2022,48651150,160063500,1,2022-02-06,2,N,13B,33,30,F,10,10,R,,,30,
2022,48651151,160063501,1,2022-02-06,2,N,290,41,38,F,10,10,R,,,38,
2022,50517916,166853287,1,2022-01-07,1,N,23A,42,39,F,10,10,,,,39,
2022,48651152,160063502,1,2022-02-06,3,N,35A,30,27,M,10,10,R,,,27,
2022,50517917,166853288,1,2022-01-08,1,N,35A,39,36,M,10,10,N,,,36,
2022,50517918,166853288,2,2022-01-08,1,N,35A,35,32,F,10,50,,,,32,
2022,48651153,160063503,1,2022-02-06,3,N,13B,67,64,M,10,10,R,,,64,
2022,48651154,160063505,1,2022-02-06,2,N,13B,53,50,F,10,10,R,,,50,
2022,50517919,166853294,1,2022-01-24,1,N,290,61,58,M,10,10,,,,58,
2022,48651155,160063507,1,2022-02-06,3,N,13B,50,47,M,10,10,R,,,47,
2022,48651156,160063508,1,2022-02-06,3,N,13B,45,42,M,98,40,R,,,42,
2022,50517920,166853297,1,2022-02-01,1,N,13B,43,40,M,10,10,,,,40,
2022,48651157,160063509,1,2022-02-06,2,N,23C,41,38,M,10,10,R,,,38,
2022,48651158,160063510,1,2022-02-06,2,N,13B,36,33,F,10,10,R,,,33,
2022,50517921,166853300,1,2022-02-09,1,N,240,37,34,F,10,50,,,,34,
2022,48651159,160063512,1,2022-02-07,3,N,35A,53,50,M,10,10,R,,,50,
2022,50517922,166853304,1,2022-02-14,1,N,240,77,74,M,10,50,,,,74,
2022,48651160,160063513,1,2022-02-07,3,N,90C,21,18,M,10,10,R,,,18,
2022,48651161,160063523,1,2022-02-07,3,N,13B,24,21,M,30,10,R,,,21,
2022,48651162,160063524,1,2022-02-06,2,N,13C,45,42,M,10,10,R,,,42,
2022,48651163,160063525,1,2022-02-07,3,N,13B,56,53,F,10,20,R,,,53,
2022,48651164,160063526,1,2022-03-18,2,N,120,35,32,M,10,10,R,,,32,
2022,48651165,160063531,1,2022-02-08,3,N,13C,42,39,M,10,10,R,,,39,
2022,50580421,167090397,1,2022-04-15,1,N,290,40,37,M,20,50,,,,37,
2022,48651166,160063531,2,2022-02-08,3,N,35A,47,44,F,10,20,R,,,44,
2022,48651167,160063532,1,2022-02-08,3,N,35A,54,51,F,10,20,R,,,51,
2022,48651168,160063537,1,2022-02-08,3,N,250,49,46,F,10,10,U,,,46,
2022,48651169,160063538,1,2022-02-08,2,N,280,42,39,M,10,10,R,,,39,
2022,48651170,160063541,1,2022-02-08,3,C,280,37,34,F,10,10,R,,,34,
2022,50599893,167137448,1,2022-05-23,1,N,240,42,39,M,10,50,,,,39,
2022,48651171,160063546,1,2022-02-09,3,N,35A,33,30,M,10,10,R,,,30,
2022,48651172,160063547,1,2022-02-13,2,N,13B,27,24,F,10,40,U,,,24,
2022,48651173,160063548,1,2022-02-09,3,N,280,41,38,M,10,10,R,,,38,
2022,50624336,167216347,1,2022-06-20,1,N,13B,62,59,M,10,10,,,,59,
2022,48651174,160063548,2,2022-02-09,3,N,280,43,40,F,10,10,R,,,40,
2022,48651175,160063551,1,2022-02-09,3,N,13A,29,26,F,10,20,R,,,26,
2022,50626570,167224756,1,2022-06-26,1,N,13B,33,30,M,10,50,,,,30,
2022,48651176,160063557,1,2022-02-09,3,N,35A,50,47,M,10,20,R,,,47,
2022,50636171,167253190,1,2022-07-03,1,N,240,52,49,F,10,50,,,,49,
2022,50636172,167253192,1,2022-07-07,1,N,11D,26,23,M,10,10,,,,23,
2022,48651177,160063558,1,2022-02-09,3,N,13A,42,39,M,10,10,R,,,39,
2022,48651178,160063560,1,2022-02-09,3,N,90D,36,33,M,10,10,R,,,33,
2022,48651179,160063561,1,2022-02-10,3,N,280,41,38,M,10,10,R,,,38,
2022,50705368,167527611,1,2022-08-02,1,N,240,48,45,M,10,50,,,,45,
2022,48651180,160063562,1,2022-02-10,2,N,13B,53,50,M,98,40,U,,,50,
2022,48651181,160063576,1,2022-02-10,2,N,13B,47,44,M,98,40,R,,,44,
2022,50705370,167527621,1,2022-08-12,1,N,13B,35,32,F,10,50,,,,32,
2022,50705371,167527623,1,2022-08-14,1,N,240,48,45,M,10,50,,,,45,
2022,50705372,167527641,1,2022-09-08,1,N,35A,47,44,F,10,10,,,,44,
2022,50705373,167527641,2,2022-09-08,1,N,35A,47,44,M,10,10,,,,44,
2022,48651182,160063577,1,2022-02-10,2,N,13B,22,19,F,98,40,R,,,19,
2022,48651183,160063587,1,2022-02-11,3,N,13B,20,17,M,10,10,R,R,,17,
2022,48651184,160063589,1,2022-02-11,2,N,23H,41,38,F,98,40,R,,,38,
2022,50712466,167551065,1,2022-10-04,1,N,220,55,52,M,10,10,,,,52,
2022,48651185,160063590,1,2022-02-11,2,N,13B,53,50,F,10,10,R,,,50,
2022,50712467,167551067,1,2022-10-09,1,N,35A,55,52,M,10,50,,,,52,
2022,48651186,160063591,1,2022-02-11,2,C,520,62,59,M,10,10,R,,,59,
2022,48651187,160063595,1,2022-02-12,3,N,13B,50,47,M,10,10,R,,,47,
2022,48651188,160063601,1,2022-02-23,3,N,13B,47,44,M,10,10,R,,,44,
2022,50756258,167704239,1,2022-11-19,1,N,13B,24,21,F,10,50,,,,21,
2022,48651189,160063602,1,2022-02-12,2,N,13B,34,31,M,10,10,R,,,31,
2022,48651190,160063604,1,2022-02-12,3,N,13B,54,51,M,10,20,R,,,51,
2022,48651191,160063605,1,2022-02-12,3,N,280,37,34,M,10,10,R,,,34,
2022,48651192,160063606,1,2022-02-12,3,N,35A,43,40,M,10,10,R,,,40,
2022,48651193,160063607,1,2022-02-13,2,C,13B,22,19,F,98,40,R,,,19,
2022,48651194,160063616,1,2022-02-13,2,C,13B,41,38,F,98,40,R,,,38,
2022,50773123,167753686,1,2022-12-31,1,N,290,38,35,M,10,50,,,,35,
2022,48651195,160063620,1,2022-02-14,3,N,35A,42,39,M,10,10,R,,,39,
2022,48651196,160063620,2,2022-02-14,3,N,35A,35,32,F,10,10,R,,,32,
2022,48651197,160063620,3,2022-02-14,3,N,90Z,37,34,M,10,10,R,,,34,
2022,48651198,160063621,1,2022-02-14,3,N,35A,41,38,M,10,10,R,,,38,
2022,48651199,160063622,1,2022-02-14,2,N,13B,35,32,M,10,10,R,,,32,
2022,48651200,160063623,1,2022-02-14,3,N,13B,27,24,M,10,10,R,,,24,
2022,49951865,164708367,1,2022-12-23,3,N,90D,49,46,M,10,50,,,,46,
2022,48651201,160063625,1,2022-02-14,2,N,13C,30,27,M,10,10,R,,,27,
2022,49951866,164708368,1,2022-12-25,3,N,35A,43,40,M,10,50,,,,40,
2022,48651202,160063628,1,2022-02-14,2,N,13B,39,36,M,10,10,R,,,36,
2022,48651203,160063631,1,2022-02-14,3,N,13A,41,38,F,10,20,R,,,38,
2022,48651204,160063640,1,2022-02-14,3,N,13B,23,20,F,10,10,R,,,20,
2022,51077190,168824428,1,2022-01-21,3,N,13A,29,26,M,10,50,,,,26,
2022,48651205,160063641,1,2022-02-15,3,N,35A,60,57,M,10,10,R,,,57,
2022,51077292,168824659,1,2022-02-04,3,N,35A,29,26,M,10,50,,,,26,
2022,48651206,160063642,1,2022-02-15,3,N,35A,53,50,M,10,10,R,,,50,
2022,51077340,168824762,1,2022-02-09,3,N,90G,54,51,M,10,50,,,,51,
2022,48651207,160063644,1,2022-02-15,3,N,280,33,30,F,10,10,R,,,30,
2022,48651208,160063654,1,2022-02-15,3,N,35A,32,29,F,10,10,R,,,29,
2022,51077408,168824957,1,2022-02-14,3,N,35A,32,29,M,10,50,,,,29,
2022,51077416,168824982,1,2022-02-17,3,N,26C,25,22,M,10,50,,,,22,
2022,51077491,168825168,1,2022-02-25,3,N,35A,28,25,M,10,50,,,,25,
2022,51077652,168825503,1,2022-03-10,3,N,13A,31,28,M,10,50,,,,28,
2022,51077829,168825890,1,2022-03-17,3,N,35A,42,39,F,10,50,,,,39,
2022,51077854,168825956,1,2022-03-18,3,N,35A,25,22,F,10,50,,,,22,
2022,51077878,168826012,1,2022-03-28,3,N,35A,24,21,F,10,50,,,,21,
2022,48651209,160063654,2,2022-02-15,3,N,35A,32,29,F,10,10,R,,,29,
2022,51077894,168826035,1,2022-03-29,3,N,35A,32,29,M,10,50,,,,29,
2022,48651210,160063656,1,2022-02-15,3,N,220,31,28,M,30,20,R,,,28,
2022,48651211,160063657,1,2022-02-15,3,N,90Z,28,25,M,10,10,R,,,25,
2022,51078151,168826514,1,2022-04-09,3,N,35A,47,44,M,10,50,,,,44,
2022,51483271,170178552,1,2022-04-18,2,N,23H,29,26,M,10,50,,,,26,
2022,48651212,160063660,1,2022-02-16,3,N,220,67,64,M,10,20,R,,,64,
2022,51483272,170178553,1,2022-04-21,2,N,240,33,30,F,10,50,,,,30,
2022,51483273,170178554,1,2022-04-23,2,N,220,37,34,M,10,50,,,,34,
2022,51483274,170178555,1,2022-04-25,3,N,240,35,32,M,98,50,,,,32,
2022,48651213,160063667,1,2022-02-16,3,N,13B,43,40,F,10,10,R,,,40,
2022,51078305,168826804,1,2022-05-12,2,N,90D,54,51,M,10,50,,,,51,
2022,48651214,160063668,1,2022-04-12,2,N,11A,26,23,M,98,40,R,,,23,
2022,48931736,161084770,1,2022-06-02,3,N,220,30,27,M,10,50,,,,27,
2022,48931737,161084771,1,2022-06-03,3,N,90D,48,45,M,20,50,,,,45,
2022,48651215,160063669,1,2022-02-16,2,N,290,62,59,M,10,10,R,,,59,
2022,48651216,160063674,1,2022-02-17,3,N,35A,38,35,M,10,10,R,,,35,
2022,48931739,161084774,1,2022-06-23,3,N,90D,30,27,M,10,50,,,,27,
2022,48931740,161084776,1,2022-06-29,2,N,220,30,27,M,10,50,,,,27,
2022,48931741,161084777,1,2022-06-30,3,N,35A,33,30,M,10,50,,,,30,
2022,48931742,161084779,1,2022-07-01,1,N,13A,35,32,F,50,50,,,,32,
2022,48651217,160063675,1,2022-02-17,1,N,280,48,45,M,10,10,R,,,45,
2022,48655463,160080787,1,2022-07-02,1,N,35A,37,34,F,10,50,,,,34,
2022,48931744,161084781,1,2022-07-02,3,N,35A,37,34,F,10,50,,,,34,
2022,48651218,160063676,1,2022-02-17,3,N,13A,71,68,M,10,10,R,,,68,
2022,48931745,161084783,1,2022-07-08,1,N,90D,39,36,M,20,50,,,,36,
2022,48651219,160063680,1,2022-02-17,3,C,520,52,49,M,10,10,R,,,49,
2022,48931748,161084786,1,2022-07-13,2,N,250,51,48,M,98,50,,,,48,
2022,48984426,161277634,1,2022-07-11,2,N,23H,30,27,M,10,50,,,,27,
2022,48651220,160063682,1,2022-02-18,3,C,35A,42,39,M,10,40,R,,,39,
2022,48931750,161084792,1,2022-07-21,1,N,90D,46,43,M,10,50,,,,43,
2022,48931751,161084793,1,2022-07-25,2,N,290,36,33,M,10,50,,,,33,
2022,48651221,160063684,1,2022-02-17,3,N,520,45,42,M,10,10,R,,,42,
2022,48979057,161259751,1,2022-08-11,2,N,220,48,45,M,10,50,,,,45,
2022,48651222,160063684,2,2022-02-17,3,N,250,62,59,M,10,10,R,,,59,
2022,48651223,160063685,1,2022-02-17,3,N,520,30,27,M,10,20,R,,,27,
2022,48979059,161259753,1,2022-08-21,2,N,240,38,35,M,10,50,,,,35,
2022,48979060,161259754,1,2022-08-23,2,N,290,58,55,F,10,50,,,,55,
2022,48651224,160063687,1,2022-02-17,3,N,13B,33,30,F,10,10,R,,,30,
2022,48651225,160063691,1,2022-02-18,2,C,13C,32,29,F,10,20,R,,,29,
2022,48979061,161259756,1,2022-08-28,2,N,13B,14,11,M,10,50,,R,,11,
2022,48979062,161259757,1,2022-08-31,3,N,35A,47,44,M,10,50,,,,44,
2022,48651226,160063692,1,2022-02-18,3,N,13C,45,42,M,10,10,R,,,42,
2022,48979063,161259759,1,2022-09-10,3,N,35A,28,25,M,10,50,,,,25,
2022,48979064,161259760,1,2022-09-14,2,N,250,58,55,M,10,50,,,,55,
2022,48651227,160063695,1,2022-03-01,3,N,13B,30,27,M,10,20,R,,,27,
2022,48979065,161259761,1,2022-09-22,3,N,90D,59,56,M,20,50,,,,56,
2022,48651228,160063699,1,2022-02-18,3,N,35A,48,45,F,98,40,R,,,45,
2022,48979066,161259765,1,2022-09-27,3,N,35A,53,50,M,10,50,,,,50,
2022,48984427,161277638,1,2022-10-13,3,N,90D,64,61,M,10,50,,,,61,
2022,48651229,160063700,1,2022-02-18,3,N,35A,40,37,M,10,10,R,,,37,
2022,48651230,160063701,1,2022-02-19,2,N,13C,59,56,M,10,20,R,,,56,
2022,48984428,161277642,1,2022-10-26,3,N,220,36,33,M,10,50,,,,33,
2022,48651231,160063705,1,2022-02-19,3,N,220,21,18,M,10,10,R,,,18,
2022,49553904,163338836,1,2022-11-25,2,N,90D,35,32,M,10,50,,,,32,
2022,49951867,164708369,1,2022-12-28,3,N,35A,47,44,F,10,50,,,,44,
2022,48651232,160063706,1,2022-02-19,3,N,280,37,34,M,10,20,R,,,34,
2022,48651233,160063710,1,2022-02-19,2,N,290,16,13,F,98,40,R,H,,13,
2022,48651234,160063712,1,2022-02-19,3,N,13B,56,53,M,10,10,R,,,53,
2022,48651235,160063714,1,2022-02-20,2,N,35A,34,31,M,10,20,R,,,31,
2022,48651236,160063715,1,2022-02-20,2,N,13B,41,38,M,10,10,R,,,38,
2022,48651237,160063716,1,2022-02-20,3,N,280,34,31,M,10,10,U,,,31,
2022,48651238,160063716,2,2022-02-20,3,N,280,55,52,M,10,10,R,,,52,
2022,48651239,160063717,1,2022-02-20,3,N,13B,29,26,M,10,10,R,,,26,
2022,48651240,160063718,1,2022-02-20,3,N,13B,36,33,M,10,10,R,,,33,
2022,48651241,160063720,1,2022-02-20,2,N,13B,38,35,M,98,40,R,,,35,
2022,48651242,160063727,1,2022-02-20,3,C,13A,77,74,M,10,10,R,,,74,
2022,48651243,160063730,1,2022-02-21,3,N,35A,39,36,M,10,10,R,,,36,
2022,48979067,161259767,1,2022-01-01,2,N,290,12,09,M,10,50,,R,,09,
2022,48979068,161259768,1,2022-01-03,2,N,290,33,30,F,10,50,,,,30,
2022,49210284,162079908,1,2022-02-21,2,N,13B,39,36,F,10,10,R,,,36,
2022,48979069,161259770,1,2022-01-16,2,N,23H,58,55,F,10,50,,,,55,
2022,48979070,161259771,1,2022-01-16,3,N,23H,42,39,M,10,50,,,,39,
2022,48979071,161259772,1,2022-01-06,3,N,35A,54,51,M,10,50,,,,51,
2022,48651244,160063736,1,2022-02-21,2,N,13B,23,20,F,10,10,R,,,20,
2022,48979072,161259774,1,2022-01-11,2,N,23C,34,31,F,20,50,,,,31,
2022,48979073,161259775,1,2022-01-12,2,N,23C,25,22,F,10,50,,,,22,
2022,48651245,160063737,1,2022-02-21,3,N,23C,36,33,M,10,10,R,,,33,
2022,48979074,161259776,1,2022-01-12,2,N,23C,32,29,M,20,50,,,,29,
2022,48979075,161259777,1,2022-01-13,2,N,220,68,65,M,10,50,,,,65,
2022,48651246,160063739,1,2022-02-21,2,N,290,56,53,M,98,40,N,,,53,
