data_year,arrestee_id,incident_id,arrestee_seq_num,arrest_date,arrest_type_id,multiple_indicator,offense_code,age_id,age_num,sex_code,race_id,ethnicity_id,resident_code,under_18_disposition_code,clearance_ind,age_range_low_num,age_range_high_num
2023,55768138,183293567,1,2023-08-04,3,N,35A,57,54,M,98,10,N,,,54,
2023,55768139,183293576,1,2023-11-17,3,N,35A,32,29,M,98,10,N,,,29,
2023,55768140,183293577,1,2023-12-15,3,N,11A,70,67,M,98,10,N,,,67,
2023,50773120,167753654,1,2023-02-02,2,C,35A,22,19,M,10,10,,,,19,
2023,51597256,170561919,1,2023-03-19,1,C,290,25,22,M,10,10,,,,22,
2023,51608534,170596562,1,2023-04-24,1,N,280,40,37,M,10,20,,,,37,
2023,51608536,170596566,1,2023-04-26,1,N,280,48,45,M,10,10,R,,,45,
2023,52011928,172106416,1,2023-05-07,1,N,13A,23,20,F,10,40,,,,20,
2023,52011929,172106418,1,2023-05-08,1,N,220,40,37,M,10,10,,,,37,
2023,52011930,172106424,1,2023-05-12,2,N,13B,26,23,M,10,10,,,,23,
2023,52011931,172106426,1,2023-05-15,2,N,13B,60,57,F,10,10,,,,57,
2023,53114018,175803855,1,2023-06-20,1,C,11B,27,24,M,20,20,,,,24,
2023,52574734,173906257,1,2023-06-30,2,N,13B,66,63,M,10,10,,,,63,
2023,53114019,175803864,1,2023-07-10,1,C,13B,46,43,M,10,10,,,,43,
2023,53114020,175803868,1,2023-07-12,1,N,90J,35,32,M,10,20,R,,,32,
2023,53544991,177243508,1,2023-07-28,1,N,35A,49,46,M,10,10,R,,,46,
2023,53544992,177243513,1,2023-08-09,1,N,23D,31,28,M,10,20,,,,28,
2023,53544993,177243514,1,2023-08-09,1,N,35B,46,43,M,10,10,R,,,43,
2023,53544994,177243517,1,2023-08-11,1,C,280,43,40,M,10,10,,,,40,
2023,53544995,177243520,1,2023-08-13,1,C,35A,21,18,M,10,10,,,,18,
2023,53544996,177243524,1,2023-08-17,1,N,35B,39,36,M,10,10,R,,,36,
2023,53544998,177243536,1,2023-08-24,2,N,23C,65,62,M,10,10,R,,,62,
2023,53544999,177243545,1,2023-08-26,1,C,35A,58,55,M,10,10,,,,55,
2023,53545000,177243547,1,2023-08-26,1,C,13B,24,21,F,10,10,,,,21,
2023,55113624,181417768,1,2023-10-23,3,C,26B,50,47,M,10,10,,,,47,
2023,55113625,181417781,1,2023-10-08,2,C,290,25,22,M,98,40,,,,22,
2023,56029357,184145034,1,2023-11-02,1,M,13B,21,18,F,10,10,,,,18,
2023,56029358,184145038,1,2023-11-06,3,C,13B,18,15,F,10,10,,R,,15,
2023,56029360,184145054,1,2023-11-22,1,C,200,53,50,M,10,10,,,,50,
2023,56029361,184145065,1,2023-11-29,3,C,35A,19,16,M,10,10,,R,,16,
2023,56029362,184145069,1,2023-12-01,1,C,13A,22,19,M,10,10,R,,,19,
2023,56029363,184145080,1,2023-12-21,1,N,220,34,31,M,10,10,R,,,31,
2023,56029364,184145080,2,2023-12-21,1,N,220,56,53,F,10,10,R,,,53,
2023,56029365,184145086,1,2023-12-29,1,N,35A,58,55,M,10,10,,,,55,
2023,51171081,169097721,1,2023-01-04,3,C,13B,62,59,M,10,10,R,,,59,
2023,51835674,171482810,1,2023-02-04,2,M,290,65,62,F,10,10,R,,,62,
2023,51171082,169097736,1,2023-01-18,2,M,13B,54,51,M,10,20,N,,,51,
2023,51171083,169097740,1,2023-01-21,1,N,13B,34,31,M,10,10,R,,,31,
2023,51171084,169097741,1,2023-01-21,1,C,13B,34,31,M,10,10,R,,,31,
2023,51171085,169097744,1,2023-01-23,1,C,13B,37,34,F,10,10,R,,,34,
2023,51171086,169097748,1,2023-01-26,3,C,13B,18,15,F,10,10,R,R,,15,
2023,51171087,169097752,1,2023-01-31,1,C,13B,61,58,M,10,10,R,,,58,
2023,51835675,171482821,1,2023-02-07,3,M,13B,20,17,F,10,10,R,R,,17,
2023,51835676,171482822,1,2023-02-07,3,C,35A,17,14,M,10,10,R,R,,14,
2023,51835677,171482833,1,2023-02-16,1,C,13B,25,22,M,10,10,R,,,22,
2023,51835678,171482835,1,2023-02-16,2,C,13B,55,52,F,10,50,R,,,52,
2023,51835679,171482837,1,2023-02-18,1,M,35A,29,26,M,10,10,R,,,26,
2023,51835680,171482838,1,2023-02-20,2,C,13B,40,37,M,10,10,R,,,37,
2023,51835681,171482841,1,2023-02-21,2,C,13B,39,36,F,10,10,R,,,36,
2023,52313703,173054639,1,2023-04-24,1,C,35B,46,43,M,10,10,R,,,43,
2023,51835682,171482866,1,2023-03-16,3,M,120,19,16,M,10,10,R,R,,16,
2023,51835683,171482871,1,2023-03-06,2,C,26B,17,14,M,10,10,R,R,,14,
2023,51835684,171482872,1,2023-03-07,2,C,35A,19,16,M,10,10,R,R,,16,
2023,51835670,171482793,1,2023-03-18,3,C,13B,44,41,M,10,10,N,,,41,
2023,51835671,171482800,1,2023-03-26,3,C,13B,15,12,F,10,50,R,R,,12,
2023,51835672,171482801,1,2023-03-26,2,C,13B,57,54,M,10,10,R,,,54,
2023,51835673,171482803,1,2023-03-29,1,M,13A,25,22,F,10,10,R,,,22,
2023,52848831,174882812,2,2023-04-02,3,C,13A,26,23,M,10,10,R,,,23,
2023,52034712,172178582,1,2023-04-06,3,M,35B,19,16,M,10,10,N,R,,16,
2023,52034713,172178592,1,2023-04-11,2,C,290,20,17,M,10,10,R,H,,17,
2023,52034714,172178593,1,2023-04-12,2,C,13B,20,17,M,10,40,R,R,,17,
2023,52034715,172178596,1,2023-04-15,1,M,13B,22,19,M,10,10,R,,,19,
2023,52034716,172178600,1,2023-04-18,2,C,290,27,24,F,10,10,R,,,24,
2023,52848832,174882816,1,2023-04-25,3,C,35A,20,17,M,10,10,N,R,,17,
2023,52313704,173054652,1,2023-04-25,2,C,13B,17,14,M,10,10,R,R,,14,
2023,52313705,173054654,1,2023-05-01,1,C,35B,46,43,M,10,10,R,,,43,
2023,52313706,173054669,1,2023-05-08,1,C,13B,29,26,M,10,10,R,,,26,
2023,52313707,173054671,1,2023-05-10,1,C,13B,24,21,M,10,10,R,,,21,
2023,52313708,173054674,1,2023-05-11,1,M,13B,41,38,M,10,10,R,,,38,
2023,52313709,173054680,1,2023-05-14,1,C,13B,30,27,M,10,10,R,,,27,
2023,52313710,173054694,1,2023-05-23,3,C,290,17,14,M,10,10,R,R,,14,
2023,52313711,173054695,1,2023-05-25,1,C,13B,72,69,F,98,10,R,,,69,
2023,52313712,173054700,1,2023-05-28,1,M,520,44,41,M,10,10,R,,,41,
2023,52313713,173054702,1,2023-05-30,1,M,35A,26,23,M,10,10,R,,,23,
2023,52848833,174882827,1,2023-06-04,3,C,290,19,16,F,10,10,R,R,,16,
2023,52848834,174882837,1,2023-06-14,1,C,35A,38,35,M,10,20,R,,,35,
2023,52891857,175039837,1,2023-06-16,2,C,290,24,21,F,10,10,U,,,21,
2023,52848836,174882853,1,2023-06-22,1,C,13B,24,21,F,98,10,U,,,21,
2023,52891858,175039840,1,2023-06-23,1,C,13B,40,37,M,10,10,R,,,37,
2023,52848839,174882858,1,2023-06-25,1,C,35A,22,19,M,10,10,R,,,19,
2023,52891859,175039868,1,2023-07-17,3,C,13B,37,34,M,10,10,R,,,34,
2023,53545001,177243561,1,2023-07-22,1,M,13A,24,21,M,10,10,R,,,21,
2023,52891861,175039872,1,2023-07-23,2,C,23C,26,23,M,10,10,R,,,23,
2023,52891862,175039872,2,2023-07-23,2,C,23C,25,22,F,10,10,R,,,22,
2023,52891863,175039873,1,2023-07-24,2,C,290,20,17,M,10,10,R,R,,17,
2023,52891864,175039875,1,2023-07-26,1,M,13B,52,49,M,10,10,R,,,49,
2023,53545002,177243562,1,2023-07-31,1,M,13B,28,25,M,10,10,R,,,25,
2023,53545003,177243570,1,2023-08-04,1,M,13B,32,29,M,10,10,R,,,29,
2023,53545004,177243587,1,2023-08-16,3,C,13C,68,65,F,10,10,R,,,65,
2023,53545005,177243593,1,2023-08-20,1,C,13B,28,25,M,10,10,R,,,25,
2023,53545006,177243600,1,2023-08-25,2,C,13B,15,12,F,98,10,U,R,,12,
2023,53545007,177243604,1,2023-08-28,2,M,13B,23,20,M,10,10,R,,,20,
2023,53545008,177243609,1,2023-08-30,3,C,520,49,46,M,10,10,R,,,46,
2023,53998838,178759422,1,2023-09-11,1,C,90D,35,32,M,10,10,N,,,32,
2023,53998839,178759444,1,2023-09-26,1,M,35B,41,38,M,10,10,R,,,38,
2023,55380622,182021572,1,2023-10-09,2,C,35A,21,18,F,10,10,R,,,18,
2023,54782948,180675838,1,2023-10-16,1,C,13A,38,35,M,10,10,R,,,35,
2023,54782949,180675841,1,2023-10-19,3,C,35A,20,17,M,10,20,R,R,,17,
2023,54782950,180675842,1,2023-10-19,1,N,13A,34,31,M,10,10,N,,,31,
2023,55380623,182021580,1,2023-11-02,1,C,13B,23,20,F,10,10,R,,,20,
2023,55380624,182021581,1,2023-11-02,1,N,13B,24,21,F,10,10,R,,,21,
2023,55380625,182021584,1,2023-11-05,3,C,13B,19,16,M,10,10,R,R,,16,
2023,55380627,182021592,1,2023-11-07,2,C,13B,34,31,F,10,10,R,,,31,
2023,55380628,182021594,1,2023-11-08,3,C,13B,40,37,M,10,10,R,,,37,
2023,55380629,182021597,1,2023-11-13,3,C,13B,19,16,M,10,10,R,R,,16,
2023,55380630,182021618,1,2023-11-30,2,M,23D,29,26,M,10,10,R,,,26,
2023,56305461,185063276,1,2023-12-05,2,N,290,64,61,M,10,10,R,,,61,
2023,56305474,185063314,1,2023-12-22,1,N,13A,34,31,F,10,10,R,,,31,
2023,56305479,185063323,1,2023-12-28,1,C,13B,33,30,F,10,10,N,,,30,
2023,50501750,166795209,1,2023-01-02,1,N,13A,53,50,M,10,10,R,,,50,
2023,50501753,166795251,1,2023-01-07,3,N,13A,24,21,M,10,20,R,,,21,
2023,50501754,166795253,1,2023-01-06,1,N,13B,24,21,M,10,20,R,,,21,
2023,50501756,166795266,1,2023-01-10,1,N,13C,27,24,M,20,20,R,,,24,
2023,50501758,166795268,1,2023-01-10,3,N,13B,54,51,M,10,20,N,,,51,
2023,53070592,175651769,1,2023-02-06,1,N,90J,45,42,F,10,20,R,,,42,
2023,53807221,178087571,1,2023-02-07,1,N,13B,27,24,M,10,10,R,,,24,
2023,53807224,178087579,1,2023-03-03,3,N,13B,46,43,M,10,10,R,,,43,
2023,53807225,178087580,1,2023-02-16,1,N,13A,22,19,F,10,20,R,,,19,
2023,53070593,175651781,1,2023-02-20,1,N,220,34,31,F,10,20,R,,,31,
2023,53807227,178087591,1,2023-02-22,1,C,520,28,25,M,10,10,R,,,25,
2023,53070594,175651784,1,2023-02-25,1,N,13B,27,24,M,10,20,R,,,24,
2023,53070595,175651785,1,2023-02-28,2,N,13B,14,11,F,10,10,R,R,,11,
2023,53807231,178087610,1,2023-03-15,1,N,13B,19,16,M,10,10,R,H,,16,
2023,53070596,175651803,1,2023-03-16,3,N,240,31,28,M,10,10,R,,,28,
2023,53807232,178087614,1,2023-03-18,1,C,13B,28,25,M,10,10,R,,,25,
2023,53070597,175651810,1,2023-03-19,1,N,13B,33,30,M,10,10,R,,,30,
2023,53807233,178087616,1,2023-03-23,1,C,13B,25,22,M,10,10,R,,,22,
2023,53070598,175651813,1,2023-03-22,1,C,35A,41,38,M,10,20,R,,,38,
2023,53070599,175651819,1,2023-03-25,1,N,35A,34,31,M,10,10,R,,,31,
2023,53807235,178087619,1,2023-03-27,3,N,13A,26,23,M,10,10,R,,,23,
2023,53070600,175651841,1,2023-04-10,1,C,13B,39,36,F,10,20,N,,,36,
2023,53070601,175651843,1,2023-04-12,1,N,220,44,41,M,10,10,R,,,41,
2023,53807241,178087638,1,2023-04-16,2,C,13B,18,15,M,10,10,R,R,,15,
2023,53070602,175651851,1,2023-04-18,1,C,13B,21,18,M,10,10,R,,,18,
2023,53807242,178087639,1,2023-04-18,1,N,13B,32,29,M,10,20,R,,,29,
2023,53807243,178087641,1,2023-04-22,1,N,13B,31,28,F,10,10,R,,,28,
2023,53807245,178087646,1,2023-04-24,1,N,23H,47,44,M,10,10,R,,,44,
2023,53807246,178087646,2,2023-04-24,1,N,23H,43,40,M,10,10,N,,,40,
2023,50131793,165454278,1,2023-01-01,3,N,240,34,31,M,10,10,R,,,31,
2023,50131794,165454304,1,2023-01-01,3,N,720,45,42,M,98,40,R,,,42,
2023,50640788,167273197,1,2023-02-03,3,C,35A,39,36,F,10,20,R,,,36,
2023,50131795,165454312,1,2023-01-02,3,N,290,26,23,M,10,10,R,,,23,
2023,50131796,165454315,1,2023-01-02,2,N,13B,63,60,M,10,20,R,,,60,
2023,50131797,165454321,1,2023-01-02,2,N,13B,47,44,F,20,20,R,,,44,
2023,50131798,165454328,1,2023-01-02,2,N,13B,36,33,M,98,40,U,,,33,
2023,50131799,165454331,1,2023-01-02,3,N,250,64,61,M,10,10,R,,,61,
2023,50131800,165454333,1,2023-01-02,3,N,26B,45,42,M,10,10,R,,,42,
2023,50131802,165454337,1,2023-01-03,2,C,13B,25,22,F,10,20,R,,,22,
2023,50131804,165454339,1,2023-01-03,3,N,35A,24,21,M,10,10,R,,,21,
2023,50131805,165454341,1,2023-01-03,2,N,13B,34,31,M,40,40,R,,,31,
2023,50131806,165454342,1,2023-01-03,2,N,290,24,21,M,10,40,U,,,21,
2023,50131807,165454346,1,2023-01-03,3,N,290,29,26,M,10,10,R,,,26,
2023,50131809,165454370,1,2023-01-04,3,N,35A,39,36,M,98,40,R,,,36,
2023,50131811,165454378,1,2023-01-04,3,N,90Z,24,21,M,10,10,R,,,21,
2023,50131812,165454378,2,2023-01-04,3,N,13B,24,21,M,10,10,R,,,21,
2023,50131813,165454378,3,2023-01-04,3,N,13B,44,41,M,10,10,R,,,41,
2023,50131814,165454383,1,2023-01-05,2,N,13B,36,33,F,10,10,N,,,33,
2023,50131815,165454394,1,2023-01-04,3,N,13A,36,33,F,10,10,N,,,33,
2023,50131816,165454394,2,2023-01-04,3,N,23C,40,37,M,10,10,N,,,37,
2023,50131817,165454400,1,2023-01-04,3,N,13B,43,40,M,10,10,U,,,40,
2023,50131818,165454401,1,2023-01-05,3,N,240,30,27,F,10,10,R,,,27,
2023,50131819,165454403,1,2023-01-05,3,N,13B,66,63,M,10,10,R,,,63,
2023,50131821,165454423,1,2023-01-06,3,N,280,46,43,F,20,40,R,,,43,
2023,50131822,165454425,1,2023-01-06,3,N,35A,32,29,M,10,10,R,,,29,
2023,50131823,165454431,1,2023-01-06,2,N,290,40,37,M,10,10,R,,,37,
2023,50131824,165454432,1,2023-01-06,2,C,13B,29,26,M,10,10,R,,,26,
2023,50131825,165454442,1,2023-01-06,3,N,35B,33,30,F,10,10,R,,,30,
2023,50131826,165454444,1,2023-01-06,2,N,13B,61,58,M,10,10,R,,,58,
2023,50131829,165454451,1,2023-01-06,3,N,13A,67,64,M,10,10,R,,,64,
2023,50131830,165454454,1,2023-01-07,3,N,23C,39,36,F,10,10,R,,,36,
2023,50131831,165454457,1,2023-01-06,3,N,35A,28,25,M,20,20,R,,,25,
2023,51192306,169180182,1,2023-01-07,3,N,13A,25,22,F,10,20,R,,,22,
2023,51192307,169180182,2,2023-01-12,2,N,720,27,24,M,10,20,R,,,24,
2023,50131832,165454461,1,2023-01-07,3,N,13B,34,31,F,10,40,R,,,31,
2023,50131835,165454480,1,2023-01-07,3,N,220,24,21,F,10,10,R,,,21,
2023,50131836,165454483,1,2023-01-07,2,N,280,18,15,M,10,10,R,R,,15,
2023,50131837,165454486,1,2023-01-08,3,C,13B,45,42,M,50,20,R,,,42,
2023,50131838,165454490,1,2023-01-08,2,N,35B,25,22,F,10,10,R,,,22,
2023,50131839,165454492,1,2023-01-08,2,N,35A,25,22,F,10,10,R,,,22,
2023,50131840,165454493,1,2023-01-08,3,N,13B,25,22,F,98,40,R,,,22,
2023,50131841,165454495,1,2023-01-08,2,N,13B,25,22,M,10,10,R,,,22,
2023,50131842,165454500,1,2023-01-08,3,C,13B,29,26,M,10,10,R,,,26,
2023,50131844,165454514,1,2023-01-09,3,N,280,43,40,M,10,20,R,,,40,
2023,50131845,165454514,2,2023-01-09,3,N,280,38,35,F,10,20,R,,,35,
2023,50131846,165454524,1,2023-01-09,2,N,13B,46,43,M,10,10,R,,,43,
2023,50131847,165454526,1,2023-01-09,3,N,13B,31,28,M,10,40,R,,,28,
2023,50131848,165454528,1,2023-01-09,3,N,23H,34,31,F,98,40,R,,,31,
2023,50131849,165454538,1,2023-01-09,2,N,13B,24,21,M,50,20,R,,,21,
2023,50131850,165454540,1,2023-01-10,3,N,280,22,19,M,10,10,R,,,19,
2023,50131851,165454543,1,2023-01-10,3,N,13B,39,36,M,10,10,R,,,36,
2023,50131852,165454551,1,2023-01-10,3,N,240,46,43,M,10,10,R,,,43,
2023,50131853,165454552,1,2023-01-10,2,N,23C,30,27,F,10,10,R,,,27,
2023,50131854,165454560,1,2023-01-10,3,N,13B,33,30,M,10,10,R,,,30,
2023,50131855,165454564,1,2023-01-10,3,N,35A,30,27,M,50,20,R,,,27,
2023,50131856,165454569,1,2023-01-11,3,N,35B,44,41,M,10,10,R,,,41,
2023,50131857,165454574,1,2023-01-19,3,C,23F,48,45,M,10,10,R,,,45,
2023,50131858,165454576,1,2023-01-11,2,N,13B,25,22,M,10,10,R,,,22,
2023,50131859,165454582,1,2023-01-11,2,N,13B,35,32,M,10,40,R,,,32,
2023,50640789,167273210,1,2023-01-12,2,N,290,37,34,M,30,40,R,,,34,
2023,50131861,165454607,1,2023-01-12,2,N,13B,35,32,M,10,10,R,,,32,
2023,50131862,165454611,1,2023-01-13,2,N,13B,34,31,M,98,40,R,,,31,
2023,50131863,165454613,1,2023-01-13,2,N,13B,32,29,F,10,10,R,,,29,
2023,50131864,165454621,1,2023-01-14,2,N,23C,35,32,F,10,10,R,,,32,
2023,50131865,165454623,1,2023-01-13,3,N,13A,65,62,M,10,10,R,,,62,
2023,50131866,165454625,1,2023-01-13,2,N,13C,62,59,M,10,20,R,,,59,
2023,50131867,165454637,1,2023-01-14,3,N,13B,40,37,F,10,10,R,,,37,
2023,50131868,165454640,1,2023-01-14,2,N,13B,19,16,F,10,40,R,R,,16,
2023,51192310,169180188,1,2023-01-14,3,N,13A,51,48,M,10,10,R,,,48,
2023,51192311,169180188,2,2023-01-14,3,N,13A,45,42,F,98,40,U,,,42,
2023,51192312,169180188,3,2023-01-14,3,N,13A,21,18,F,98,40,U,,,18,
2023,50131869,165454665,1,2023-01-14,2,N,13B,48,45,F,30,20,R,,,45,
2023,50131871,165454668,1,2023-01-15,2,N,13B,40,37,M,10,10,R,,,37,
2023,51192314,169180191,1,2023-01-14,2,N,13B,35,32,M,10,20,R,,,32,
2023,50131873,165454674,1,2023-01-15,2,N,23H,37,34,M,98,40,R,,,34,
2023,50131874,165454676,1,2023-01-15,3,N,520,39,36,M,10,10,R,,,36,
2023,50131875,165454681,1,2023-01-15,2,N,13B,37,34,M,10,10,R,,,34,
2023,50131876,165454692,1,2023-01-15,2,N,290,55,52,M,10,10,R,,,52,
2023,50131877,165454692,2,2023-01-15,2,N,13B,26,23,M,10,10,R,,,23,
2023,50131878,165454700,1,2023-01-15,3,N,23H,48,45,F,30,20,R,,,45,
2023,50131879,165454704,1,2023-01-15,2,N,13B,26,23,F,10,40,R,,,23,
2023,50131880,165454704,2,2023-01-15,3,N,90Z,39,36,M,98,40,R,,,36,
2023,50131881,165454717,1,2023-01-16,3,N,13A,29,26,M,10,10,R,,,26,
2023,50640790,167273217,1,2023-01-16,2,N,23A,50,47,M,10,10,R,,,47,
2023,50131882,165454723,1,2023-01-16,2,N,290,37,34,M,10,10,R,,,34,
2023,50131883,165454733,1,2023-01-17,2,N,13C,67,64,F,10,40,R,,,64,
2023,50131884,165454735,1,2023-01-17,3,N,35A,64,61,M,10,10,R,,,61,
2023,50131885,165454738,1,2023-01-17,3,N,13B,34,31,M,10,10,R,,,31,
2023,50131886,165454741,1,2023-01-17,3,N,520,35,32,M,10,10,R,,,32,
2023,50131887,165454753,1,2023-01-17,3,N,23C,46,43,F,10,10,R,,,43,
2023,50131888,165454768,1,2023-01-18,3,N,520,36,33,M,10,10,R,,,33,
2023,50131889,165454768,2,2023-01-18,3,N,35A,32,29,F,10,10,R,,,29,
2023,50131890,165454770,1,2023-01-18,3,N,280,33,30,F,10,10,R,,,30,
2023,50131891,165454772,1,2023-01-18,3,N,35A,32,29,M,10,10,R,,,29,
2023,50131892,165454774,1,2023-01-18,3,N,35A,39,36,M,10,10,R,,,36,
2023,50131894,165454786,1,2023-01-18,3,C,280,29,26,M,30,20,R,,,26,
2023,50131895,165454786,2,2023-01-18,3,N,280,44,41,F,10,10,R,,,41,
2023,50131896,165454790,1,2023-01-18,3,N,13A,29,26,M,10,10,R,,,26,
2023,50640791,167273220,1,2023-01-18,2,N,13C,39,36,M,30,20,R,,,36,
2023,50131897,165454801,1,2023-01-19,3,N,35A,44,41,M,10,40,R,,,41,
2023,50131898,165454814,1,2023-01-19,2,C,23C,44,41,M,10,10,R,,,41,
2023,50131899,165454816,1,2023-01-19,3,N,13C,39,36,M,30,40,R,,,36,
2023,50131900,165454818,1,2023-01-19,2,N,290,59,56,M,10,10,R,,,56,
2023,50640792,167273222,1,2023-01-19,3,C,90Z,42,39,M,10,20,R,,,39,
2023,50131901,165454822,1,2023-01-19,3,N,220,43,40,M,10,10,R,,,40,
2023,50131903,165454831,1,2023-01-20,3,N,520,23,20,M,10,10,R,,,20,
2023,50131904,165454832,1,2023-01-20,3,N,13B,45,42,M,10,10,R,,,42,
2023,50131905,165454834,1,2023-01-20,3,N,35A,44,41,M,10,20,R,,,41,
2023,50131906,165454856,1,2023-01-21,3,N,35A,40,37,M,10,40,R,,,37,
2023,51192316,169180196,1,2023-01-21,3,N,13A,37,34,M,10,40,R,,,34,
2023,50131907,165454873,1,2023-01-21,2,N,13B,36,33,M,10,10,R,,,33,
2023,50131908,165454891,1,2023-01-22,3,N,35A,34,31,M,10,40,R,,,31,
2023,50131909,165454893,1,2023-01-22,3,N,13B,19,16,M,10,10,R,R,,16,
2023,50131910,165454895,1,2023-01-22,3,N,13B,30,27,M,10,10,R,,,27,
2023,50131911,165454900,1,2023-01-22,3,N,13B,48,45,F,30,20,N,,,45,
2023,50640793,167273224,1,2023-01-22,2,N,13B,19,16,F,30,20,R,R,,16,
2023,50640794,167273225,1,2023-01-27,3,N,240,31,28,M,10,10,R,,,28,
2023,50131912,165454902,1,2023-01-22,3,C,13B,30,27,M,10,10,R,,,27,
2023,50131913,165454904,1,2023-01-23,3,N,13B,35,32,M,10,20,R,,,32,
2023,50640795,167273227,1,2023-01-29,2,N,13B,21,18,F,10,10,R,,,18,
2023,50640796,167273227,2,2023-01-29,2,N,13B,42,39,F,10,10,R,,,39,
2023,50131914,165454921,1,2023-01-23,2,N,13B,32,29,M,10,10,R,,,29,
2023,50131915,165454922,1,2023-01-23,3,N,13B,37,34,M,10,10,R,,,34,
2023,50131916,165454924,1,2023-01-23,2,N,270,40,37,M,98,40,R,,,37,
2023,50131918,165454927,1,2023-01-23,2,N,520,16,13,M,10,10,R,H,,13,
2023,50131919,165454935,1,2023-01-26,2,N,26C,62,59,M,10,20,R,,,59,
2023,50131920,165454946,1,2023-01-24,3,N,13A,54,51,M,10,10,R,,,51,
2023,50131921,165454958,1,2023-01-24,2,N,13B,41,38,M,10,10,R,,,38,
2023,50131922,165454962,1,2023-01-25,3,N,35A,26,23,F,10,40,R,,,23,
2023,50131924,165454965,1,2023-01-25,3,N,35A,37,34,M,10,10,R,,,34,
2023,50131925,165454965,2,2023-01-25,3,N,35A,49,46,F,10,10,R,,,46,
2023,50640797,167273233,1,2023-01-25,3,N,13A,30,27,M,10,10,R,,,27,
2023,50640798,167273234,1,2023-01-30,3,C,220,44,41,M,10,10,R,,,41,
2023,50640799,167273234,2,2023-01-30,3,C,220,29,26,M,10,20,N,,,26,
2023,50131926,165454978,1,2023-01-25,3,N,35A,53,50,M,10,10,R,,,50,
2023,50131927,165454983,1,2023-01-25,3,C,13A,20,17,M,10,20,R,R,,17,
2023,50640800,167273237,1,2023-01-25,3,N,13B,55,52,M,10,10,R,,,52,
2023,55730358,183161014,1,2023-02-01,1,N,13A,22,19,F,10,10,R,,,19,
2023,55730359,183161014,2,2023-02-01,1,N,13A,21,18,F,10,10,R,,,18,
2023,55730360,183161014,3,2023-02-01,3,C,13A,23,20,M,10,10,R,,,20,
