Year,Month,State,County,CO2 (ppm),NO2 (ppb),Ozone (ppm),PM2.5 (ug/m3),Monthly AQI Average
2020,1,Colorado,Adams,0.5785714285714285,43.94074074074074,0.032586207,8.394444444444444,6.642857142857143
2020,1,Colorado,Adams,0.5785714285714285,43.94074074074074,0.032586207,8.394444444444444,41.111111111111114
2020,1,Colorado,Adams,0.5785714285714285,43.94074074074074,0.032586207,8.394444444444444,30.103448275862068
2020,1,Colorado,Adams,0.5785714285714285,43.94074074074074,0.032586207,8.394444444444444,41.94444444444444
2020,1,Colorado,Alamosa,0,0,0,0.8090909090909091,4.454545454545454
2020,1,Colorado,Arapahoe,0,0,0.040142857,3.5727272727272723,37.285714285714285
2020,1,Colorado,Arapahoe,0,0,0.040142857,3.5727272727272723,19.727272727272727
2020,1,Colorado,Archuleta,0,8.820833333333333,0.040769231,0,7.791666666666667
2020,1,Colorado,Archuleta,0,8.820833333333333,0.040769231,0,37.80769230769231
2020,1,Colorado,Boulder,0,0,0.039344827586206894,5.5,36.48275862068966
2020,1,Colorado,Boulder,0,0,0.039344827586206894,5.5,29.320987654320987
2020,1,Colorado,Clear Creek,0,0,0.0459,0,42.7
2020,1,Colorado,Delta,0,7.15483871,0.037096774193548385,4.638709677419355,6.483870967741935
2020,1,Colorado,Delta,0,7.15483871,0.037096774193548385,4.638709677419355,34.32258064516129
2020,1,Colorado,Delta,0,7.15483871,0.037096774193548385,4.638709677419355,25.548387096774192
2020,1,Colorado,Denver,0.728,47.29727272727273,0.029379310344827585,6.633828996282528,8.413333333333334
2020,1,Colorado,Denver,0.728,47.29727272727273,0.029379310344827585,6.633828996282528,44.42727272727273
2020,1,Colorado,Denver,0.728,47.29727272727273,0.029379310344827585,6.633828996282528,27.20689655172414
2020,1,Colorado,Denver,0.728,47.29727272727273,0.029379310344827585,6.633828996282528,33.910780669144984
2020,1,Colorado,Douglas,0,0,0.039419354838709675,3.1,36.54838709677419
2020,1,Colorado,Douglas,0,0,0.039419354838709675,3.1,16.98611111111111
2020,1,Colorado,El Paso,0.73,0,0.04147541,4.529032258064516,8.433333333333334
2020,1,Colorado,El Paso,0.73,0,0.04147541,4.529032258064516,38.459016393442624
2020,1,Colorado,El Paso,0.73,0,0.04147541,4.529032258064516,24.419354838709676
2020,1,Colorado,Garfield,0,12.237931034482758,0.037660377358490565,3.967741935483871,10.931034482758621
2020,1,Colorado,Garfield,0,12.237931034482758,0.037660377358490565,3.967741935483871,34.93396226415094
2020,1,Colorado,Garfield,0,12.237931034482758,0.037660377358490565,3.967741935483871,22.096774193548388
2020,1,Colorado,Gilpin,0,0,0.047322580645161295,0,44
2020,1,Colorado,Gunnison,0,0,0.045870967741935484,0,42.61290322580645
2020,1,Colorado,Jackson,0,0,0,0.41818181818181815,2.3636363636363638
2020,1,Colorado,Jefferson,0,11.617857142857144,0.040285714285714286,0,10.535714285714286
2020,1,Colorado,Jefferson,0,11.617857142857144,0.040285714285714286,0,37.34065934065934
2020,1,Colorado,La Plata,0.20714285714285716,10.27888888888889,0.037225806,4.314634146341463,2.0714285714285716
2020,1,Colorado,La Plata,0.20714285714285716,10.27888888888889,0.037225806,4.314634146341463,9.144444444444444
2020,1,Colorado,La Plata,0.20714285714285716,10.27888888888889,0.037225806,4.314634146341463,34.473118279569896
2020,1,Colorado,La Plata,0.20714285714285716,10.27888888888889,0.037225806,4.314634146341463,23.951219512195124
2020,1,Colorado,Larimer,0.5655172413793103,0,0.042644628099173555,2.361904761904762,6.517241379310345
2020,1,Colorado,Larimer,0.5655172413793103,0,0.042644628099173555,2.361904761904762,39.59504132231405
2020,1,Colorado,Larimer,0.5655172413793103,0,0.042644628099173555,2.361904761904762,13.071428571428571
2020,1,Colorado,Mesa,0,0,0.032518518518518516,9.303225806451612,30.074074074074073
2020,1,Colorado,Mesa,0,0,0.032518518518518516,9.303225806451612,46.935483870967744
2020,1,Colorado,Montezuma,0,0,0.039391304,0.7937500000000001,36.51086956521739
2020,1,Colorado,Montezuma,0,0,0.039391304,0.7937500000000001,4.25
2020,1,Colorado,Park,0,0,0.051923076923076926,0,48.57692307692308
2020,1,Colorado,Pitkin,0,0,0,0.32999999999999996,2
2020,1,Colorado,Pueblo,0,0,0,4.1875,23.375
2020,1,Colorado,Rio Blanco,0,10.331034482758621,0.036516129032258066,5.628571428571429,9.344827586206897
2020,1,Colorado,Rio Blanco,0,10.331034482758621,0.036516129032258066,5.628571428571429,33.67741935483871
2020,1,Colorado,Rio Blanco,0,10.331034482758621,0.036516129032258066,5.628571428571429,30.80952380952381
2020,1,Colorado,San Juan,0,0,0,0.6599999999999999,3.6
2020,1,Colorado,Weld,0.3233333333333333,0,0.037603175,6.687804878,3.6333333333333333
2020,1,Colorado,Weld,0.3233333333333333,0,0.037603175,6.687804878,34.80952380952381
2020,1,Colorado,Weld,0.3233333333333333,0,0.037603175,6.687804878,35.31707317073171
2020,1,Hawaii,Hawaii,0,0,0,1.980681818181818,11.003787878787879
2020,1,Hawaii,Honolulu,0.19041095890410958,14.151851851851852,0.035084746,4.412121212121212,2
2020,1,Hawaii,Honolulu,0.19041095890410958,14.151851851851852,0.035084746,4.412121212121212,13.037037037037036
2020,1,Hawaii,Honolulu,0.19041095890410958,14.151851851851852,0.035084746,4.412121212121212,32.440677966101696
2020,1,Hawaii,Honolulu,0.19041095890410958,14.151851851851852,0.035084746,4.412121212121212,24.227272727272727
2020,1,Hawaii,Kauai,0,10.62962962962963,0,4.9,9.777777777777779
2020,1,Hawaii,Kauai,0,10.62962962962963,0,4.9,27
2020,1,Hawaii,Maui,0,0,0,3.829577464788732,20.802816901408452
2020,1,New Mexico,Bernalillo,0.41041666666666665,28.784000000000002,0.035977777777777775,6.253591160220995,4.708333333333333
2020,1,New Mexico,Bernalillo,0.41041666666666665,28.784000000000002,0.035977777777777775,6.253591160220995,26.78
2020,1,New Mexico,Bernalillo,0.41041666666666665,28.784000000000002,0.035977777777777775,6.253591160220995,33.32222222222222
2020,1,New Mexico,Bernalillo,0.41041666666666665,28.784000000000002,0.035977777777777775,6.253591160220995,33.110497237569064
2020,1,New Mexico,Catron,0,0,0,0.7454545454545454,4.181818181818182
2020,1,New Mexico,Chaves,0,0,0,2.090909090909091,11.545454545454545
2020,1,New Mexico,Dona Ana,0,25.774193548387096,0.037366013071895424,4.6119658119658125,24.29032258064516
2020,1,New Mexico,Dona Ana,0,25.774193548387096,0.037366013071895424,4.6119658119658125,34.57516339869281
2020,1,New Mexico,Dona Ana,0,25.774193548387096,0.037366013071895424,4.6119658119658125,25.299145299145298
2020,1,New Mexico,Eddy,0,18.548387096774192,0.037649999999999996,1.5272727272727273,17.483870967741936
2020,1,New Mexico,Eddy,0,18.548387096774192,0.037649999999999996,1.5272727272727273,34.85
2020,1,New Mexico,Eddy,0,18.548387096774192,0.037649999999999996,1.5272727272727273,8.363636363636363
2020,1,New Mexico,Lea,0,19.5,0.034870968,3.0090909090909093,18.366666666666667
2020,1,New Mexico,Lea,0,19.5,0.034870968,3.0090909090909093,32.12903225806452
2020,1,New Mexico,Lea,0,19.5,0.034870968,3.0090909090909093,16.59090909090909
2020,1,New Mexico,Lincoln,0,0,0,1.1099999999999999,6.2
2020,1,New Mexico,Los Alamos,0,0,0,1.2,6.7272727272727275
2020,1,New Mexico,Rio Arriba,0,0,0.042677419,0.5777777777777778,39.61290322580645
2020,1,New Mexico,Rio Arriba,0,0,0.042677419,0.5777777777777778,3.111111111111111
2020,1,New Mexico,San Juan,0,13.72980132450331,0.036375000000000005,0,12.841059602649006
2020,1,New Mexico,San Juan,0,13.72980132450331,0.036375000000000005,0,33.7
2020,1,New Mexico,Sandoval,0,0,0.037166667,0,34.333333333333336
2020,1,New Mexico,Santa Fe,0,0,0.042931034482758625,3.138709677419355,39.793103448275865
2020,1,New Mexico,Santa Fe,0,0,0.042931034482758625,3.138709677419355,17.419354838709676
2020,1,New Mexico,Socorro,0,0,0,1.6181818181818182,9.090909090909092
2020,1,New Mexico,Taos,0,0,0,7.15,34.857142857142854
2020,1,New Mexico,Valencia,0,0,0.037290323,0,34.45161290322581
2020,1,Oklahoma,Adair,0.25517241379310346,0,0.030366666666666667,4.321428571428571,2.6206896551724137
2020,1,Oklahoma,Adair,0.25517241379310346,0,0.030366666666666667,4.321428571428571,28
2020,1,Oklahoma,Adair,0.25517241379310346,0,0.030366666666666667,4.321428571428571,23.976190476190474
2020,1,Oklahoma,Canadian,0,0,0.030290322580645162,0,28
2020,1,Oklahoma,Carter,0,0,0,5.65483871,30.838709677419356
2020,1,Oklahoma,Cleveland,0,0,0.030333333333333334,6.760869565217392,28.2
2020,1,Oklahoma,Cleveland,0,0,0.030333333333333334,6.760869565217392,36.17391304347826
2020,1,Oklahoma,Comanche,0,0,0,4.941095890410959,27.15068493150685
2020,1,Oklahoma,Creek,0,0,0.031566666666666666,0,29.266666666666666
2020,1,Oklahoma,Dewey,0,0,0,5.337096774193548,29.677419354838708
2020,1,Oklahoma,Grant,0,0,0,3.6999999999999997,20.571428571428573
2020,1,Oklahoma,Kay,0,0,0,6.796774193548387,36.41935483870968
2020,1,Oklahoma,Oklahoma,0.4674418604651163,21.45,0.030217391304347824,7.251145038167938,5.279069767
2020,1,Oklahoma,Oklahoma,0.4674418604651163,21.45,0.030217391304347824,7.251145038167938,20.166666666666668
2020,1,Oklahoma,Oklahoma,0.4674418604651163,21.45,0.030217391304347824,7.251145038167938,27.956521739130434
2020,1,Oklahoma,Oklahoma,0.4674418604651163,21.45,0.030217391304347824,7.251145038167938,37.79389312977099
2020,1,Oklahoma,Osage,0,0,0.029521739130434786,0,27.391304347826086
2020,1,Oklahoma,Ottawa,0,0,0,7.13,36.625
2020,1,Oklahoma,Pittsburg,0,0,0.031366667,6.038888888888889,29.033333333333335
2020,1,Oklahoma,Pittsburg,0,0,0.031366667,6.038888888888889,32.638888888888886
2020,1,Oklahoma,Sequoyah,0,13.031578947368422,0,4.506451612903225,11.789473684210526
2020,1,Oklahoma,Sequoyah,0,13.031578947368422,0,4.506451612903225,25.06451612903226
2020,1,Oklahoma,Tulsa,0.38275862068965516,18.97142857142857,0.0297375,6.468571428571429,4.275862068965517
2020,1,Oklahoma,Tulsa,0.38275862068965516,18.97142857142857,0.0297375,6.468571428571429,17.428571428571427
2020,1,Oklahoma,Tulsa,0.38275862068965516,18.97142857142857,0.0297375,6.468571428571429,27.525
2020,1,Oklahoma,Tulsa,0.38275862068965516,18.97142857142857,0.0297375,6.468571428571429,34.82857142857143
2020,1,Oklahoma,Washington,0,0,0.0294,8.5,27.4
2020,1,Oklahoma,Washington,0,0,0.0294,8.5,46.25
2020,1,Texas,Bell,0,11.326923076923077,0.030912280701754388,6.229032258064516,10.346153846153847
2020,1,Texas,Bell,0,11.326923076923077,0.030912280701754388,6.229032258064516,28.70175438596491
2020,1,Texas,Bell,0,11.326923076923077,0.030912280701754388,6.229032258064516,33.193548387096776
2020,1,Texas,Bexar,0.506896552,15.405357142857143,0.034051948,6.780891719745222,5.931034482758621
2020,1,Texas,Bexar,0.506896552,15.405357142857143,0.034051948,6.780891719745222,14.116071428571429
2020,1,Texas,Bexar,0.506896552,15.405357142857143,0.034051948,6.780891719745222,31.532467532467532
2020,1,Texas,Bexar,0.506896552,15.405357142857143,0.034051948,6.780891719745222,35.146496815286625
2020,1,Texas,Bowie,0,0,0,7.377419354838709,38.32258064516129
2020,1,Texas,Brazoria,0,11.723076923076924,0.031303571428571424,0,10.788461538461538
2020,1,Texas,Brazoria,0,11.723076923076924,0.031303571428571424,0,28.928571428571427
2020,1,Texas,Brewster,0,0,0.037965517,2.5483870967741935,35.13793103448276
2020,1,Texas,Brewster,0,0,0.037965517,2.5483870967741935,14.161290322580646
2020,1,Texas,Cameron,0,0,0.031903225806451614,7.464406779661017,29.419354838709676
2020,1,Texas,Cameron,0,0,0.031903225806451614,7.464406779661017,40.271186440677965
2020,1,Texas,Collin,0,0,0.029533333333333335,0,27.333333333333332
2020,1,Texas,Culberson,0,0,0,1.7909090909090908,10.090909090909092
2020,1,Texas,Dallas,0.3448275862068966,21.895294117647058,0.025982456140350878,6.655555555555555,3.896551724137931
2020,1,Texas,Dallas,0.3448275862068966,21.895294117647058,0.025982456140350878,6.655555555555555,20.223529411764705
2020,1,Texas,Dallas,0.3448275862068966,21.895294117647058,0.025982456140350878,6.655555555555555,24.035087719298247
2020,1,Texas,Dallas,0.3448275862068966,21.895294117647058,0.025982456140350878,6.655555555555555,35.592592592592595
2020,1,Texas,Denton,0,16.603571428571428,0.03052459,5.561290322580645,15.392857142857142
2020,1,Texas,Denton,0,16.603571428571428,0.03052459,5.561290322580645,28.262295081967213
2020,1,Texas,Denton,0,16.603571428571428,0.03052459,5.561290322580645,30.70967741935484
2020,1,Texas,Ector,0,0,0,4.687096774193549,25.870967741935484
2020,1,Texas,El Paso,0.5869047619047618,36.57464788732395,0.033269006,7.400746268656717,6.619047619047619
2020,1,Texas,El Paso,0.5869047619047618,36.57464788732395,0.033269006,7.400746268656717,34.19718309859155
2020,1,Texas,El Paso,0.5869047619047618,36.57464788732395,0.033269006,7.400746268656717,30.748538011695906
2020,1,Texas,El Paso,0.5869047619047618,36.57464788732395,0.033269006,7.400746268656717,37.19402985074627
2020,1,Texas,Ellis,0,12.663888888888888,0.029516666666666667,6.2846153846153845,11.61111111111111
2020,1,Texas,Ellis,0,12.663888888888888,0.029516666666666667,6.2846153846153845,27.4
2020,1,Texas,Ellis,0,12.663888888888888,0.029516666666666667,6.2846153846153845,34.92307692307692
2020,1,Texas,Galveston,0,10.200000000000001,0.035225806451612905,5.13,9.25
2020,1,Texas,Galveston,0,10.200000000000001,0.035225806451612905,5.13,32.645161290322584
2020,1,Texas,Galveston,0,10.200000000000001,0.035225806451612905,5.13,28.4
2020,1,Texas,Gregg,0,7.703703703703703,0.027333333,0,6.925925925925926
2020,1,Texas,Gregg,0,7.703703703703703,0.027333333,0,25.266666666666666
2020,1,Texas,Harris,0.45172413793103444,22.88721590909091,0.026874739,8.958333333333334,5.0344827586206895
2020,1,Texas,Harris,0.45172413793103444,22.88721590909091,0.026874739,8.958333333333334,21.15625
2020,1,Texas,Harris,0.45172413793103444,22.88721590909091,0.026874739,8.958333333333334,24.845511482254697
2020,1,Texas,Harris,0.45172413793103444,22.88721590909091,0.026874739,8.958333333333334,43.07017543859649
2020,1,Texas,Harrison,0,7.322222222222222,0.027,6.464705882352941,6.62962963
2020,1,Texas,Harrison,0,7.322222222222222,0.027,6.464705882352941,24.964285714285715
2020,1,Texas,Harrison,0,7.322222222222222,0.027,6.464705882352941,33.35294117647059
2020,1,Texas,Hidalgo,0,0,0.031387096774193546,6.838461538461538,29
2020,1,Texas,Hidalgo,0,0,0.031387096774193546,6.838461538461538,37.41025641025641
2020,1,Texas,Hood,0,0,0.029827586,0,27.586206896551722
2020,1,Texas,Hunt,0,10.523333333333333,0.029064516,0,9.566666666666666
2020,1,Texas,Hunt,0,10.523333333333333,0.029064516,0,26.903225806451612
2020,1,Texas,Jefferson,0,12.75925925925926,0.031426136363636364,6.437096774193549,11.679012345679013
2020,1,Texas,Jefferson,0,12.75925925925926,0.031426136363636364,6.437096774193549,29.068181818181817
2020,1,Texas,Jefferson,0,12.75925925925926,0.031426136363636364,6.437096774193549,34.29032258064516
2020,1,Texas,Johnson,0,0,0.032133333,0,29.833333333333332
2020,1,Texas,Karnes,0,11.703703703703704,0,0,10.481481481481481
2020,1,Texas,Kaufman,0,11.07,0.029645161,6.922580645161291,10.166666666666666
2020,1,Texas,Kaufman,0,11.07,0.029645161,6.922580645161291,27.516129032258064
2020,1,Texas,Kaufman,0,11.07,0.029645161,6.922580645161291,35.74193548387097
2020,1,Texas,Kleberg,0,0,0,5.135714285714286,27.464285714285715
2020,1,Texas,Lubbock,0,0,0,3.641935483870968,20.258064516129032
2020,1,Texas,Maverick,0,0,0,4.2,23.03448275862069
2020,1,Texas,McLennan,0.21724137931034482,0,0.031266666666666665,3.9000000000000004,2.1724137931034484
2020,1,Texas,McLennan,0.21724137931034482,0,0.031266666666666665,3.9000000000000004,29.033333333333335
2020,1,Texas,McLennan,0.21724137931034482,0,0.031266666666666665,3.9000000000000004,21.677419354838708
2020,1,Texas,Montgomery,0,7.434482759,0.030074074074074073,7.219354838709678,6.586206896551724
2020,1,Texas,Montgomery,0,7.434482759,0.030074074074074073,7.219354838709678,27.85185185185185
2020,1,Texas,Montgomery,0,7.434482759,0.030074074074074073,7.219354838709678,36.67741935483871
2020,1,Texas,Navarro,0,12.813333333333333,0.029612903225806453,7.632258064516129,11.666666666666666
2020,1,Texas,Navarro,0,12.813333333333333,0.029612903225806453,7.632258064516129,27.516129032258064
2020,1,Texas,Navarro,0,12.813333333333333,0.029612903225806453,7.632258064516129,40.45161290322581
2020,1,Texas,Nueces,0,0,0.032418182,5.179591836734694,29.945454545454545
2020,1,Texas,Nueces,0,0,0.032418182,5.179591836734694,28.683673469387756
2020,1,Texas,Orange,0,11.822222222222221,0.029206896551724138,6.47037037,10.666666666666666
2020,1,Texas,Orange,0,11.822222222222221,0.029206896551724138,6.47037037,27.03448275862069
2020,1,Texas,Orange,0,11.822222222222221,0.029206896551724138,6.47037037,33.25925925925926
2020,1,Texas,Parker,0,0,0.033064516,0,30.64516129032258
2020,1,Texas,Polk,0,0,0.027677419,0,25.64516129032258
2020,1,Texas,Potter,0,0,0,3.074193548387097,17.161290322580644
2020,1,Texas,Randall,0,0,0.037516129032258067,0,34.645161290322584
2020,1,Texas,Rockwall,0,0,0.028580645161290323,0,26.451612903225808
2020,1,Texas,Smith,0,6.307142857142857,0.030931034,0,5.535714285714286
2020,1,Texas,Smith,0,6.307142857142857,0.030931034,0,28.724137931034484
2020,1,Texas,Tarrant,0.39999999999999997,21.76013986013986,0.02888785,7.280869565217391,4.758620689655173
2020,1,Texas,Tarrant,0.39999999999999997,21.76013986013986,0.02888785,7.280869565217391,20.04895104895105
2020,1,Texas,Tarrant,0.39999999999999997,21.76013986013986,0.02888785,7.280869565217391,26.757009345794394
2020,1,Texas,Tarrant,0.39999999999999997,21.76013986013986,0.02888785,7.280869565217391,38.56521739130435
2020,1,Texas,Travis,0.5599999999999999,20.036842105263155,0.029887096774193548,6.4312499999999995,6.5
2020,1,Texas,Travis,0.5599999999999999,20.036842105263155,0.029887096774193548,6.4312499999999995,18.50877192982456
2020,1,Texas,Travis,0.5599999999999999,20.036842105263155,0.029887096774193548,6.4312499999999995,27.661290322580644
2020,1,Texas,Travis,0.5599999999999999,20.036842105263155,0.029887096774193548,6.4312499999999995,34.135416666666664
2020,1,Texas,Victoria,0,0,0.033870968,0,31.35483870967742
2020,1,Texas,Webb,0.4793103448275862,0,0.028826087,6.840740741,5.379310344827586
2020,1,Texas,Webb,0.4793103448275862,0,0.028826087,6.840740741,26.52173913043478
2020,1,Texas,Webb,0.4793103448275862,0,0.028826087,6.840740741,36.7037037
2020,1,Texas,Wilson,0,14.110344827586207,0,0,13
2020,2,Colorado,Adams,0.5,41.96666666666666,0.036275862,7.055882352941176,5.724137931034483
2020,2,Colorado,Adams,0.5,41.96666666666666,0.036275862,7.055882352941176,39.23809523809524
2020,2,Colorado,Adams,0.5,41.96666666666666,0.036275862,7.055882352941176,33.62068965517241
2020,2,Colorado,Adams,0.5,41.96666666666666,0.036275862,7.055882352941176,35.64705882352941
2020,2,Colorado,Alamosa,0,0,0,2.177777777777778,12.11111111111111
2020,2,Colorado,Arapahoe,0,0,0.043568966,3.533333333333333,40.39655172413793
2020,2,Colorado,Arapahoe,0,0,0.043568966,3.533333333333333,19.555555555555557
2020,2,Colorado,Archuleta,0,5.9624999999999995,0.044153846,0,5.5
2020,2,Colorado,Archuleta,0,5.9624999999999995,0.044153846,0,40.88461538461539
2020,2,Colorado,Boulder,0,0,0.043310345,7.014473684210526,40.13793103448276
2020,2,Colorado,Boulder,0,0,0.043310345,7.014473684210526,35.56578947368421
2020,2,Colorado,Clear Creek,0,0,0.044833333333333336,0,41.5
2020,2,Colorado,Delta,0,5.485185185185185,0.043137931034482754,3.0517241379310347,4.888888888888889
2020,2,Colorado,Delta,0,5.485185185185185,0.043137931034482754,3.0517241379310347,40.03448275862069
2020,2,Colorado,Delta,0,5.485185185185185,0.043137931034482754,3.0517241379310347,17
2020,2,Colorado,Denver,0.6106666666666666,46.09705882352941,0.033526316,6.920967741935484,6.973333333333334
2020,2,Colorado,Denver,0.6106666666666666,46.09705882352941,0.033526316,6.920967741935484,43.36274509803921
2020,2,Colorado,Denver,0.6106666666666666,46.09705882352941,0.033526316,6.920967741935484,31.07894736842105
2020,2,Colorado,Denver,0.6106666666666666,46.09705882352941,0.033526316,6.920967741935484,34.931451612903224
2020,2,Colorado,Douglas,0,0,0.043103448,3.75,39.96551724137931
2020,2,Colorado,Douglas,0,0,0.043103448,3.75,20.83823529411765
2020,2,Colorado,El Paso,0.5758620689655172,0,0.042172414,5.1000000000000005,6.517241379310345
2020,2,Colorado,El Paso,0.5758620689655172,0,0.042172414,5.1000000000000005,39.03448275862069
2020,2,Colorado,El Paso,0.5758620689655172,0,0.042172414,5.1000000000000005,27.482758620689655
2020,2,Colorado,Garfield,0,9.947368421052632,0.045030928,2.5586206896551724,8.894736842105264
2020,2,Colorado,Garfield,0,9.947368421052632,0.045030928,2.5586206896551724,42.134020618556704
2020,2,Colorado,Garfield,0,9.947368421052632,0.045030928,2.5586206896551724,14.206896551724139
2020,2,Colorado,Gilpin,0,0,0.047793103,0,44.34482759
2020,2,Colorado,Gunnison,0,0,0.048448275862068964,0,45
2020,2,Colorado,Jackson,0,0,0,0.75,4.25
2020,2,Colorado,Jefferson,0,11.282758620689656,0.041894117647058825,0,10.241379310344827
2020,2,Colorado,Jefferson,0,11.282758620689656,0.041894117647058825,0,38.8
2020,2,Colorado,La Plata,0.21034482758620693,8.192753623188405,0.041376623,3.110526315789474,2.1724137931034484
2020,2,Colorado,La Plata,0.21034482758620693,8.192753623188405,0.041376623,3.110526315789474,7.2898550724637685
2020,2,Colorado,La Plata,0.21034482758620693,8.192753623188405,0.041376623,3.110526315789474,38.36363636363637
2020,2,Colorado,La Plata,0.21034482758620693,8.192753623188405,0.041376623,3.110526315789474,17.289473684210527
2020,2,Colorado,Larimer,0.5035714285714286,0,0.043803571,2.871052631578947,5.857142857142857
2020,2,Colorado,Larimer,0.5035714285714286,0,0.043803571,2.871052631578947,40.69642857142857
2020,2,Colorado,Larimer,0.5035714285714286,0,0.043803571,2.871052631578947,15.68421052631579
2020,2,Colorado,Mesa,0,0,0.041896551724137934,6.117241379310345,38.86206896551724
2020,2,Colorado,Mesa,0,0,0.041896551724137934,6.117241379310345,33.37931034482759
2020,2,Colorado,Montezuma,0,0,0.041764706,1.7555555555555555,38.741176470588236
2020,2,Colorado,Montezuma,0,0,0.041764706,1.7555555555555555,9.833333333333334
2020,2,Colorado,Park,0,0,0.053736842,0,53.578947368421055
2020,2,Colorado,Pitkin,0,0,0,0.6333333333333333,3.3333333333333335
2020,2,Colorado,Pueblo,0,0,0,4.114285714285715,22.857142857142858
2020,2,Colorado,Rio Blanco,0,8.062068965517241,0.044,5.991666666666666,7.137931034482759
2020,2,Colorado,Rio Blanco,0,8.062068965517241,0.044,5.991666666666666,40.758620689655174
2020,2,Colorado,Rio Blanco,0,8.062068965517241,0.044,5.991666666666666,33.083333333333336
2020,2,Colorado,San Juan,0,0,0,1.1333333333333333,6.222222222222222
2020,2,Colorado,Weld,0.3551724137931035,0,0.040878378,7.991428571428571,4.137931034482759
2020,2,Colorado,Weld,0.3551724137931035,0,0.040878378,7.991428571428571,37.90540541
2020,2,Colorado,Weld,0.3551724137931035,0,0.040878378,7.991428571428571,37.857142857142854
2020,2,Hawaii,Hawaii,0,0,0,2.288211382113821,12.723577235772357
2020,2,Hawaii,Honolulu,0.19324324324324324,11.62,0.037965517,4.136697247706421,2.175675675675676
2020,2,Hawaii,Honolulu,0.19324324324324324,11.62,0.037965517,4.136697247706421,10.6
2020,2,Hawaii,Honolulu,0.19324324324324324,11.62,0.037965517,4.136697247706421,35.10344827586207
2020,2,Hawaii,Honolulu,0.19324324324324324,11.62,0.037965517,4.136697247706421,22.954128440366972
2020,2,Hawaii,Kauai,0,13.75,0,4.508,12.666666666666666
2020,2,Hawaii,Kauai,0,13.75,0,4.508,25.08
2020,2,Hawaii,Maui,0,0,0,3.077419355,17.032258064516128
2020,2,New Mexico,Bernalillo,0.3,25.334782608695654,0.036618421,5.149279538904899,3.2857142857142856
2020,2,New Mexico,Bernalillo,0.3,25.334782608695654,0.036618421,5.149279538904899,23.456521739130434
2020,2,New Mexico,Bernalillo,0.3,25.334782608695654,0.036618421,5.149279538904899,33.90789474
2020,2,New Mexico,Bernalillo,0.3,25.334782608695654,0.036618421,5.149279538904899,27.97406340057637
2020,2,New Mexico,Catron,0,0,0,1.188888888888889,6.555555555555555
2020,2,New Mexico,Chaves,0,0,0,3.744444444444445,20.444444444444443
2020,2,New Mexico,Dona Ana,0,20.471698113207548,0.039781022,4.770642201834862,19.32075471698113
2020,2,New Mexico,Dona Ana,0,20.471698113207548,0.039781022,4.770642201834862,36.832116788321166
2020,2,New Mexico,Dona Ana,0,20.471698113207548,0.039781022,4.770642201834862,26.05504587155963
2020,2,New Mexico,Eddy,0,16.93103448275862,0.037701754,2.7625,15.89655172413793
2020,2,New Mexico,Eddy,0,16.93103448275862,0.037701754,2.7625,34.96491228070175
2020,2,New Mexico,Eddy,0,16.93103448275862,0.037701754,2.7625,15.5
2020,2,New Mexico,Lea,0,15.321428571428571,0.034962962962962967,3.1620689655172414,14.571428571428571
2020,2,New Mexico,Lea,0,15.321428571428571,0.034962962962962967,3.1620689655172414,32.333333333333336
2020,2,New Mexico,Lea,0,15.321428571428571,0.034962962962962967,3.1620689655172414,17.586206896551722
2020,2,New Mexico,Lincoln,0,0,0,1.6714285714285713,9.285714285714286
2020,2,New Mexico,Los Alamos,0,0,0,1.6555555555555557,9.111111111
2020,2,New Mexico,Rio Arriba,0,0,0.042214286,1.1222222222222222,39.214285714285715
2020,2,New Mexico,Rio Arriba,0,0,0.042214286,1.1222222222222222,6.222222222222222
2020,2,New Mexico,San Juan,0,10.383846153846154,0.039834646,0,9.638461538461538
2020,2,New Mexico,San Juan,0,10.383846153846154,0.039834646,0,36.889763779527556
2020,2,New Mexico,Sandoval,0,0,0.038285714,0,35.392857142857146
2020,2,New Mexico,Santa Fe,0,0,0.041269230769230766,2.189655172413793,38.42307692307692
2020,2,New Mexico,Santa Fe,0,0,0.041269230769230766,2.189655172413793,12.172413793103448
2020,2,New Mexico,Socorro,0,0,0,1.6444444444444446,9
2020,2,New Mexico,Taos,0,0,0,4.508108108108108,25.027027027027028
2020,2,New Mexico,Valencia,0,0,0.039038461538461536,0,36.15384615384615
2020,2,Oklahoma,Adair,0.2625,0,0.037136363636363634,4.456756756756757,2.625
2020,2,Oklahoma,Adair,0.2625,0,0.037136363636363634,4.456756756756757,34.36363636363637
2020,2,Oklahoma,Adair,0.2625,0,0.037136363636363634,4.456756756756757,24.27027027027027
2020,2,Oklahoma,Canadian,0,0,0.034142857,0,31.571428571428573
2020,2,Oklahoma,Carter,0,0,0.03836,5.979310344827587,35.56
2020,2,Oklahoma,Carter,0,0,0.03836,5.979310344827587,32.53448275862069
2020,2,Oklahoma,Cleveland,0,0,0.033551724,6.625862068965517,31.06896551724138
2020,2,Oklahoma,Cleveland,0,0,0.033551724,6.625862068965517,35.36206896551724
2020,2,Oklahoma,Comanche,0,0,0.04325,5.119402985074627,40.25
2020,2,Oklahoma,Comanche,0,0,0.04325,5.119402985074627,27.746268656716417
2020,2,Oklahoma,Creek,0,0,0.036275862,0,33.65517241
